Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,30.0897,31.6948,33.4243,31.7146,31.7838,48.6718,34.7936,34.242,38.1723,37.1691,32.5292,31.4988,34.2953,37.43,35.7307,41.4721,33.7647,36.1288,32.651,44.4632,36.0995,30.5185,35.8391,33.2228,33.2605,39.8391,31.052,32.1935,30.6069,36.6229,35.032487
Journey Through Heartsongs,46.9889,44.9062,54.9501,45.5177,42.4705,43.5878,40.9294,50.2746,54.2493,46.2384,56.0375,51.9761,48.7638,55.7697,48.8432,42.1906,47.4348,43.2551,45.3047,44.7427,47.1178,48.722,43.2507,41.2435,45.6398,43.6418,45.268,49.9091,47.1316,50.6343,47.23299
In Search of Melancholy Baby,22.5028,20.7043,19.2724,22.1006,22.7289,18.9395,26.0561,24.1981,23.6763,24.7994,22.165,25.8906,19.7477,21.079,30.0612,20.6217,24.4694,21.9294,27.8277,22.3488,21.0397,20.1416,20.307,21.057,23.0051,22.5803,23.851,20.4219,24.1373,20.4127,22.602417
The Genesis of Ethics,33.878,34.9284,40.8717,39.4776,37.3018,31.045,35.1672,45.5001,31.559,37.7646,31.6876,37.145,35.6725,31.9896,34.6788,32.2041,39.525,41.7027,38.9047,36.9183,35.7394,35.1345,41.456,30.6931,36.466,31.9897,38.3935,34.584,32.328,42.3909,36.23656
All over but the Shoutin',21.4479,22.2282,22.7022,23.1353,27.2835,25.5712,22.129,22.4641,21.0013,24.4487,20.7025,25.6668,21.2498,30.4183,31.5641,29.2508,26.4302,20.659,26.8392,27.8226,22.122,22.2028,25.4122,22.4523,26.6421,28.0011,29.8269,25.177,27.7506,22.0265,24.82094
Oilers and Sweepers and Other Stories,36.3358,41.7173,39.8054,35.1256,53.54,43.2578,36.3637,39.2706,42.2704,40.7404,37.7296,45.4254,37.3189,41.45,36.1437,37.9519,39.0371,39.3872,43.2101,38.1183,39.4141,40.1378,40.9903,41.7567,38.4275,37.6942,39.3286,36.3833,38.3065,46.6044,40.108087
The Emperor's New Mind,39.8409,46.2095,46.1004,40.063,37.9341,37.9433,39.1614,37.1265,39.2151,36.2932,35.9518,38.7303,39.7056,42.7402,39.0224,38.2639,37.3315,37.8893,39.9843,38.2618,45.6602,41.2098,38.1241,41.9574,41.7432,37.8144,35.2761,36.4177,37.5264,34.2648,39.258753
Touching Fire: Erotic Writings by Women,57.4826,48.5878,47.1803,55.6923,47.7778,51.0322,45.3491,52.5002,46.7196,52.0663,50.6914,65.5221,50.5765,55.4432,56.1593,58.2464,52.389,55.138,47.0378,53.5415,46.0164,66.6066,55.3548,62.4505,47.6317,60.2404,50.5622,55.0925,51.8044,45.2924,53.006177
Hill Rat: Blowing the Lid Off Congress,26.9803,28.1194,34.4889,29.0836,26.6526,28.9736,26.2782,26.8815,37.2311,26.6253,32.1531,34.6907,32.9933,32.0995,32.6324,32.2408,32.1717,35.2034,36.2132,33.2233,30.7587,29.9224,29.8781,28.5817,36.1229,29.3557,35.0053,28.1768,28.6491,27.9122,30.976627
Personality of the Cat,66.6774,66.8609,72.8026,70.2795,66.2674,62.3186,69.6888,78.2371,66.0485,77.3041,69.4738,74.1154,66.1389,64.096,62.816,60.3242,63.8849,67.3995,80.007,73.2795,83.9349,73.9841,66.8132,77.0202,63.8186,66.5414,71.0921,70.0658,65.1361,73.8038,69.674343
Best New American Voices 2003,25.4755,27.4024,39.3073,26.8533,37.6258,29.3114,33.3562,31.064,28.6104,26.2627,29.4962,28.7729,31.1696,29.8684,27.5969,26.7306,28.0223,26.2023,29.2744,30.6514,27.2839,34.4536,26.5996,31.9594,31.196,32.9957,30.4094,30.4099,28.8201,26.2539,29.781183
Jackie by Josie: A Novel,45.0989,42.8248,43.5604,41.3312,42.3844,41.212,38.5557,35.5709,38.4881,40.415,37.818,43.7201,46.6411,42.5294,46.0469,41.4279,43.8144,43.1573,47.22,39.5578,40.8093,40.2827,42.1294,47.4417,36.8733,35.9231,42.7359,38.4969,44.7103,40.1792,41.698537
Majorca: Culture and Life,49.1564,44.9538,46.8846,47.1556,50.0603,40.8826,42.2406,45.4088,46.5291,41.4576,45.3199,51.2713,44.5426,52.3559,41.1724,47.3402,53.5289,49.8415,52.7294,49.3999,55.0055,42.3631,45.6265,45.5737,47.7374,40.1595,59.2795,44.7644,50.5255,48.5515,47.393933
The Universe of Galaxies,40.8667,35.9977,43.7041,36.4647,46.6348,33.8244,37.3199,32.1792,35.7758,38.1969,42.1674,38.3237,36.2284,41.0227,35.0605,35.6764,45.3616,34.569,34.4596,37.5157,38.5318,36.373,35.6001,33.7324,33.9319,37.2424,40.5269,38.3045,33.9133,34.7546,37.475337
Healing Benefits of Garlic,44.9972,41.5093,50.3157,41.4342,46.1018,48.8038,51.9272,40.4862,43.3488,41.1832,50.6369,47.7652,48.872,44.032,50.1828,41.3535,44.1349,46.7392,41.5173,49.6999,44.808,42.7223,43.0121,42.6907,45.3944,45.1118,46.6118,39.8931,42.0552,47.0701,45.14702
George Meany And His Times: A Biography,46.8552,50.8358,39.74,34.7953,41.3698,44.6357,47.2385,44.5909,35.4901,37.0291,36.6872,36.0627,40.5052,37.2883,43.6987,37.1683,36.0688,46.4239,41.3485,37.4778,43.4933,44.4964,48.7395,43.3571,56.955,37.723,37.6261,40.0901,38.9625,39.1794,41.531073
American Dreams: Lost & Found,48.7488,51.0934,48.7531,58.0061,55.6759,45.8547,53.0811,50.1237,60.1751,57.514,51.9852,59.3506,61.8135,51.5346,55.4379,49.3774,54.3917,48.5767,55.0482,61.1832,51.9694,55.9082,60.6778,58.6418,48.4003,47.4347,53.7268,57.4515,53.5992,59.5306,54.16884
"Love, Love, and Love",30.5936,25.9223,26.3336,29.8243,30.9884,26.6186,26.5525,28.267,30.4898,27.0126,34.4271,26.9394,31.6672,27.4336,31.3719,28.6749,29.8362,28.4591,28.5712,31.9899,27.0606,27.4981,26.6467,27.0865,30.0319,31.4848,28.1606,29.3053,30.1251,28.8053,28.93927
Henry VIII (English Monarchs Series),35.5607,33.7716,34.2454,34.4473,35.5917,36.2476,35.4831,32.9479,32.7851,32.0095,36.6533,36.3323,35.7547,35.9897,33.8228,34.9277,41.2184,31.617,32.1941,34.3314,35.4958,37.2231,33.7702,39.9176,38.4859,39.0378,32.9122,31.1051,33.2424,36.3909,35.117077
The Moral Intelligence of Children,36.0201,32.8205,30.5927,33.1088,29.0974,35.083,37.0926,48.9513,35.2471,30.0785,33.5889,29.9364,27.6472,28.1247,37.6929,34.1621,31.2094,28.5103,27.9894,32.4174,30.8782,49.4001,33.2771,38.7194,38.0432,33.4883,30.0574,27.9237,29.7282,30.921,33.393577
Cook Healthy: Cook Quick,33.7567,41.468,33.5812,31.4176,30.8363,35.0857,32.8275,42.2771,34.3727,33.9269,46.0164,30.1107,28.66,51.3391,34.8165,29.6817,29.3798,30.4157,31.7202,34.1305,35.5143,29.4981,30.9534,37.7955,29.3893,33.402,29.8934,29.7655,29.0516,32.0263,33.770323
Sunset at Rosalie: A Novel,46.7301,35.9694,36.5765,42.9767,46.2645,39.7929,36.4177,36.7198,40.1809,45.2229,36.8638,48.1749,36.7622,38.9633,45.7632,39.448,35.8647,38.4555,35.8043,46.253,38.7751,41.7344,37.2651,40.3829,40.2201,42.8714,36.9899,35.6007,44.2642,39.8687,40.239227
Proverbs For The People,48.9086,47.4682,51.0467,48.5043,50.7267,47.035,59.6498,47.7676,51.6464,50.3453,52.0529,49.2414,51.933,45.0352,50.2981,52.5759,58.465,54.8497,53.3541,48.4674,51.2846,58.8067,49.2484,54.8894,50.247,51.8915,52.7798,54.021,51.8411,55.9944,51.679173
Great American Countryside,34.3867,35.6781,31.5687,32.0944,33.5802,37.64,39.8227,40.2898,33.1596,42.0375,40.3475,34.1636,40.5089,32.8859,34.9489,31.2964,34.9341,43.3121,38.7751,43.8607,33.421,39.8575,33.4354,36.8992,29.5663,36.9949,32.4998,37.3984,42.3285,43.6862,36.712603
Rob Whitlock: A Pioneer Boy in Old Ohio,22.79,26.5759,21.6209,26.5565,25.5776,25.7511,21.1016,20.2306,20.4299,19.2605,26.9443,19.3178,29.4445,26.3308,25.3987,19.1419,25.7431,24.2459,27.6254,28.5065,37.7289,24.4108,25.9233,31.248,21.5465,20.5034,21.9597,23.063,25.8342,23.3752,24.606217
British Hospitals (Britain in Pictures),39.0623,40.3149,51.586,42.1403,49.0148,43.9945,46.0687,42.501,43.0456,45.6197,47.1042,43.756,38.6015,39.109,45.1584,49.9134,43.8639,42.0687,51.3638,49.4926,45.8535,45.0749,53.8425,44.4519,49.3291,49.4521,47.1552,46.2542,45.7258,43.059,45.465917
The Practical Stylist,36.5229,32.8054,36.1596,42.9146,39.9315,41.6162,41.6803,34.2746,34.3137,42.0679,32.7965,35.5646,36.2412,39.2815,35.9549,42.2942,38.8998,36.7522,36.8285,45.4492,42.0135,40.3074,39.3541,35.6893,32.1109,36.7204,37.007,34.6019,45.9392,39.6868,38.19266
Civilization III: Instruction Manual,67.8034,76.739,77.7113,79.8723,77.1278,68.0009,68.6805,74.7826,68.4027,70.4796,62.2356,67.2982,76.9111,76.5733,74.9088,73.2575,73.5097,76.905,84.1628,67.1147,62.4058,68.9191,62.159,63.9461,69.2432,74.367,69.0993,63.9508,69.1499,71.791,71.250267
