Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,24.9094,27.7122,25.6894,28.9492,21.069,32.5191,30.1362,27.3438,44.5636,33.7055,38.5541,30.4673,22.375,30.1102,30.2531,31.9675,38.0524,29.4977,24.4972,28.7452,24.5037,30.8326,31.2671,21.8419,23.2669,25.219,24.8713,30.0288,27.1768,39.4034,29.31762
Journey Through Heartsongs,48.3468,33.8927,32.2129,30.2258,32.4723,36.1794,38.2002,29.889,54.1126,52.5742,39.403,37.1494,50.3214,36.4626,63.1924,48.027,48.8783,40.4732,51.041,34.8784,28.9882,38.9648,36.6932,32.7956,59.5299,36.6934,31.8528,42.2959,41.7288,35.8913,40.778883
In Search of Melancholy Baby,20.4292,27.7891,17.5181,23.7434,26.1647,22.1011,13.3213,14.041,13.8106,18.7323,14.5835,26.3989,26.0724,21.8497,24.8174,18.6379,14.2863,13.1749,20.5864,18.2162,13.1286,13.1258,13.1988,15.8028,14.0946,14.1506,13.855,19.2919,38.3858,27.8836,19.306397
The Genesis of Ethics,25.3188,24.5445,24.5227,27.9058,30.1378,24.9954,22.2992,22.1349,21.0737,21.868,26.0952,31.0805,25.0802,23.2713,21.09,25.9717,27.59,37.3007,32.5749,47.4931,25.5864,27.409,21.6383,20.6882,20.4446,24.0149,28.0791,27.4368,32.4623,20.7308,26.361293
All over but the Shoutin',19.5517,15.9155,16.5602,18.1134,18.975,17.6976,16.8218,15.3824,15.6964,17.0789,17.4134,18.3138,19.8924,28.7977,21.3529,19.7578,23.1345,16.4465,15.0025,14.7694,27.9956,14.629,14.1192,16.254,17.5094,22.1111,15.6464,16.1003,15.0856,16.0315,18.071863
Oilers and Sweepers and Other Stories,31.8939,37.3107,31.3258,32.0982,37.4356,28.411,28.6635,28.7761,26.7291,41.7014,28.5865,25.2512,25.0712,27.4106,29.2398,27.2392,28.0732,28.8618,26.251,30.6465,26.8718,26.9865,25.7643,25.8171,36.1547,25.9133,31.8685,42.0823,28.1899,31.0581,30.056093
The Emperor's New Mind,26.7732,23.0228,27.1407,28.6389,43.5149,37.632,35.8343,27.5205,24.5422,28.5576,43.4972,22.9148,28.213,42.218,23.9915,28.7914,30.8885,32.5928,43.1167,41.9453,22.762,25.6482,22.9413,23.036,23.83,23.7384,24.1936,23.6814,31.023,23.4254,29.520853
Touching Fire: Erotic Writings by Women,39.3141,37.4306,38.7053,42.7928,38.7161,33.0673,36.2682,34.3242,40.9336,60.1628,47.6645,32.7926,31.5103,45.8647,46.0283,35.4845,34.0468,31.1987,34.1322,44.3718,30.4777,30.9564,61.0894,30.5521,35.5179,31.4157,31.9881,41.9764,41.2599,31.93,38.3991
Hill Rat: Blowing the Lid Off Congress,23.1844,17.867,17.7929,17.6253,18.0418,20.1862,17.5579,25.2744,17.8089,17.5909,19.2297,32.4045,17.9103,24.4492,18.0451,31.6945,24.3296,28.1834,28.2749,35.6315,28.4531,25.2519,20.8076,18.9254,18.0358,20.6442,24.3744,27.6079,20.9116,18.9496,22.56813
Personality of the Cat,46.487,60.4519,45.1431,56.7974,62.3048,50.5263,42.1147,50.5033,54.8088,48.4757,73.1026,51.8593,49.3991,50.0432,47.5881,59.2075,47.6919,43.3032,49.0592,46.1527,46.248,42.2152,41.8193,49.7047,51.9539,65.295,53.3546,49.7368,41.3836,40.5937,50.577487
