Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,63.5719,56.6099,60.6738,55.936,54.3826,55.3421,56.5162,55.7713,55.5206,63.3892,58.7006,67.4771,54.4382,59.194,61.9013,72.003,56.178,61.0605,55.4504,58.1405,55.5844,54.0061,54.4659,55.6218,55.9725,55.044,55.4516,58.2391,56.8537,67.6906,58.372897
Journey Through Heartsongs,75.0266,77.0631,95.1249,77.4545,75.6741,76.888,71.6278,76.3875,72.3977,77.2452,91.0137,102.0206,73.0384,71.2275,94.6294,83.0706,72.8565,72.1737,78.8515,90.1445,71.3746,72.1656,75.2382,82.5222,73.0566,71.3557,73.4569,74.9666,88.081,110.7714,79.89682
In Search of Melancholy Baby,47.7622,49.514,34.5274,34.3731,39.9523,34.9098,50.9528,49.9046,39.2529,42.0201,54.3081,56.5166,50.8232,43.385,35.8199,38.8194,48.5168,37.0552,43.2095,51.8226,61.2666,42.6947,59.1638,59.1322,58.0167,51.9098,38.8759,37.1884,64.904,48.9227,46.850677
The Genesis of Ethics,58.912,73.7064,59.6456,55.038,67.6655,70.3016,59.109,57.2349,57.8605,55.649,59.7542,55.8574,56.0199,55.7864,55.8713,58.9662,63.4138,55.8766,65.7675,56.7764,56.3834,55.9528,71.7972,58.052,55.4823,62.9678,61.9489,59.9126,54.8703,58.4618,59.83471
All over but the Shoutin',53.4576,38.7296,45.7255,38.1272,43.8226,45.4607,38.6823,37.2622,37.8328,37.8453,53.7592,38.0067,37.0955,37.1794,37.407,37.4977,40.4937,37.1291,44.6253,38.5827,37.1523,38.097,37.9267,37.301,37.8355,37.3224,37.132,38.4469,37.9137,37.8601,39.85699
Oilers and Sweepers and Other Stories,74.2849,70.4286,66.1899,71.2521,64.6452,64.6994,66.5619,72.9648,68.5091,67.8913,72.3204,80.5016,67.6185,63.0251,62.9162,68.2962,62.7403,63.8574,62.7853,92.9395,64.861,67.9047,64.6157,66.7723,72.9181,63.4643,69.6495,64.0782,64.3426,78.3787,68.71376
The Emperor's New Mind,66.5609,67.7939,63.911,67.4653,65.7406,62.1815,66.822,67.1182,62.068,62.9335,76.4712,69.0412,62.7997,71.1545,67.1752,62.0108,67.9945,79.5025,79.3787,61.9896,63.7263,61.6553,63.992,65.7891,65.6533,67.934,62.1542,72.7136,62.2121,62.4378,66.612683
Touching Fire: Erotic Writings by Women,87.0613,82.8877,85.5429,82.5824,87.1424,81.4991,100.3158,85.7892,85.5911,83.0029,94.3612,80.6931,95.0978,82.4985,84.3501,85.6769,84.9213,81.7606,87.7869,80.0489,82.7624,80.1087,87.9423,99.6864,105.7703,90.0127,80.0238,80.159,96.3235,85.2123,86.88705
Hill Rat: Blowing the Lid Off Congress,70.5056,48.8804,47.7676,60.2233,65.4447,48.3552,45.6069,49.253,45.5445,47.5834,45.8207,45.7697,46.357,47.3597,45.9925,46.5747,45.667,50.471,46.577,45.8738,53.7754,45.6118,46.0432,50.818,46.781,46.0021,50.1046,46.7515,45.871,45.8321,49.10728
Personality of the Cat,106.0579,110.8525,107.371,106.9727,105.7745,105.8666,105.9085,112.2241,152.1294,104.9942,112.4513,113.9085,111.3736,121.1433,135.8569,107.3256,106.276,116.3185,127.7768,105.4349,112.2095,110.6926,116.469,108.7191,162.2313,147.027,106.8276,141.9819,124.4476,138.3616,118.166133
Best New American Voices 2003,56.4474,70.1949,61.0614,69.7531,47.8501,57.0629,46.7416,53.9103,58.8033,50.7154,51.4698,52.9339,45.8818,45.9509,55.3628,45.7886,54.3,46.7349,46.2778,46.0609,45.877,46.7948,46.2013,50.1356,46.3912,45.9841,46.9211,46.2758,46.0473,46.033,50.998767
Jackie by Josie: A Novel,64.0556,67.514,71.7276,73.8913,64.2798,62.8997,62.6205,82.3056,63.3469,68.1184,67.4784,67.5863,66.4802,67.3314,65.4692,62.609,67.7983,62.6928,67.9825,79.4385,62.7452,66.5838,88.9126,79.3851,77.7794,71.0619,62.598,63.553,62.572,63.6163,68.48111
Majorca: Culture and Life,89.815,72.5211,77.0984,83.5869,80.3326,83.2984,80.2739,73.2785,83.4614,76.1399,75.0626,74.2501,77.4263,71.796,78.9554,123.5327,78.2754,74.1608,73.9215,87.6767,87.7824,96.4831,72.6231,72.0742,75.7677,72.6377,78.4722,76.848,88.3264,76.9995,80.429263
The Universe of Galaxies,62.7224,63.6773,60.6556,80.3477,64.2455,58.5774,61.6089,60.2555,71.5004,69.0402,65.2236,58.2564,58.2584,66.5783,58.4622,64.5331,58.8646,59.9784,59.7593,74.3993,59.7859,58.2745,59.1115,62.1618,74.9498,61.8665,61.8473,60.8231,62.7655,62.2514,63.359393
Healing Benefits of Garlic,72.7931,77.1587,79.0154,71.7308,72.142,71.7071,73.0009,93.2012,97.6254,71.6335,72.0297,73.6223,80.6163,72.8833,78.0063,72.9742,72.2349,72.6501,72.1435,84.4066,71.7403,72.2251,87.9429,71.7445,79.4211,75.7664,104.2652,73.1896,75.5303,71.6361,77.167893
George Meany And His Times: A Biography,64.4775,66.463,64.8964,62.8774,66.248,68.4349,83.4637,62.6305,66.9175,69.0641,65.1542,71.732,62.9596,63.7136,63.0348,63.5489,67.7731,67.1867,63.7299,64.7986,67.5927,63.6696,62.7194,64.2689,65.3101,75.7942,70.4093,65.6942,66.2359,62.9376,66.457877
American Dreams: Lost & Found,91.3872,87.6016,88.5075,82.0076,83.8631,96.9231,82.4698,85.8736,81.5973,81.1605,82.0697,81.2998,86.1064,86.6067,82.8998,88.3495,96.2866,86.0521,95.7329,88.5269,81.5545,80.9794,85.626,84.8887,81.1911,85.0982,82.5155,96.4543,109.6173,107.4318,87.689283
"Love, Love, and Love",77.4828,65.5453,46.5507,55.7376,78.748,56.6592,74.7893,64.6369,72.6393,65.1852,80.074,74.3968,49.7958,48.9342,65.4484,83.4139,59.9311,75.1155,50.5352,53.9959,68.0454,52.6371,47.834,68.0037,46.4047,46.8029,51.7836,50.1403,47.198,71.4078,61.66242
Henry VIII (English Monarchs Series),57.3406,63.4366,56.3624,62.1051,56.0077,55.5057,54.6519,57.8707,55.9317,59.4926,58.1019,63.0725,55.8736,58.7773,63.8537,54.7842,54.7963,54.8509,57.6174,56.3201,55.6104,56.3438,65.9814,55.8377,57.9867,55.8095,60.0377,55.6183,54.9676,56.1205,57.702217
The Moral Intelligence of Children,67.5637,48.8594,48.2116,53.5602,50.3427,48.2585,48.2019,53.1516,49.7596,55.0419,51.6917,48.3827,49.4402,49.6683,48.5371,50.1864,53.4097,49.2599,48.2096,53.5876,50.4086,48.9962,52.6482,48.3114,49.3078,49.7866,48.5552,52.8584,49.8516,48.4875,50.81786
Cook Healthy: Cook Quick,49.5792,51.1054,49.2728,51.7462,54.3594,49.5199,49.2628,54.3346,56.8424,49.7722,51.2666,62.7844,83.0223,54.1305,52.3868,50.1513,50.0181,49.5002,49.4769,50.2326,50.5389,50.2815,50.6981,50.2381,54.3253,50.1082,50.2012,50.5633,50.3231,49.3802,52.514083
Sunset at Rosalie: A Novel,105.7173,66.5129,62.5913,62.3047,63.5841,64.8093,86.7639,77.0934,62.6963,63.1961,64.0661,65.3368,62.5992,62.5345,63.4201,68.1595,62.7512,63.4026,63.558,68.0029,68.1179,62.5041,63.7145,63.3224,62.8777,69.7889,63.434,72.6039,68.6985,72.258,67.547337
Proverbs For The People,83.7419,81.35,80.5818,80.6175,81.1369,80.3512,81.0073,79.9535,86.3693,86.1235,94.9158,113.3948,84.4484,81.3478,79.5268,81.7805,83.7485,91.605,79.9574,81.4384,79.6326,81.0836,79.6582,88.0838,94.2552,81.361,80.2777,80.6463,83.4231,94.7732,84.553033
Great American Countryside,55.4075,72.1109,57.0362,60.2456,55.3086,59.9579,59.1172,60.2871,65.2528,56.1651,63.9686,55.7829,57.4864,55.4211,55.7599,70.1248,77.2577,61.5115,55.1186,56.1984,55.7278,58.9837,58.5769,55.5941,59.7313,55.304,55.205,62.3489,59.4011,55.3428,59.52448
Rob Whitlock: A Pioneer Boy in Old Ohio,55.34,49.0394,36.7892,37.7143,41.0237,36.5987,36.8316,41.0906,36.8114,37.8665,36.7526,38.009,53.1158,36.8388,56.7088,58.3303,37.0421,36.9869,37.7617,36.6599,36.8278,37.1109,36.8836,41.1314,42.1364,37.0783,37.5189,37.6597,37.9599,36.6595,40.609257
British Hospitals (Britain in Pictures),70.9178,74.8666,76.2797,75.4605,84.9987,73.9534,76.2624,75.8652,72.7388,72.3694,73.9141,72.5752,88.5182,112.7682,78.462,75.361,72.3636,78.6878,106.6771,108.7857,104.4304,100.8038,131.2879,90.4086,93.3956,119.6324,101.2413,80.0922,84.0044,83.5566,87.02262
The Practical Stylist,75.558,63.8293,89.552,62.93,61.7251,63.5599,63.1162,74.98,62.1465,76.8393,68.9442,65.665,61.533,61.4164,66.0274,62.1523,62.3616,63.9299,62.8223,74.665,66.5618,63.5492,66.8266,61.911,103.4262,64.2386,62.8324,68.4361,61.447,64.0167,67.566633
Civilization III: Instruction Manual,116.2357,118.4995,118.0225,115.5476,128.9681,113.6436,113.2498,118.0282,121.2993,115.298,136.1758,126.7924,114.3768,141.0515,140.5023,118.2545,113.8881,122.5982,115.2758,118.5934,115.8957,134.9252,120.8425,125.3924,119.2047,120.2085,113.7068,113.23,113.9067,118.2294,120.7281
Elvis in the Morning,58.5536,58.6712,55.0283,55.9395,54.4383,55.5466,64.622,58.6296,54.1742,54.1274,54.6688,53.9638,61.2644,54.997,54.1678,55.3105,75.3904,60.0384,58.5078,54.7835,54.2096,58.1263,55.2756,54.9401,72.3747,54.2067,53.9446,56.4433,60.6072,54.7546,57.590193
Future Space: Beyond Earth,68.4568,62.7175,82.4984,72.1963,69.2176,68.7379,79.6882,65.6941,63.8104,63.8394,68.027,74.9186,63.8854,86.5029,92.8669,62.7295,62.656,68.1387,68.9742,64.9197,65.8433,66.7519,62.6694,70.3656,67.8106,66.5456,64.7142,73.65,79.8674,68.236,69.89765
"The young Jefferson, 1743-1789,",48.9731,48.1901,49.6071,51.8314,66.3914,67.9375,76.0609,48.6166,52.217,48.4584,48.4389,48.1213,48.1553,52.9245,51.9385,48.1104,48.1968,48.0899,50.8747,48.2427,49.483,49.2392,48.2488,48.7254,48.242,48.2625,49.4128,49.3729,48.9641,52.2371,51.452143
The Quotable Ronald Reagan,59.8026,60.5795,60.0512,60.3917,58.9374,58.1891,63.2135,58.4904,58.4109,63.447,72.9201,59.9176,59.2676,60.8324,59.9147,87.3953,59.5976,65.5061,60.0537,61.5628,66.6315,59.3032,58.518,74.1364,62.0312,59.4097,63.5132,59.2825,58.3911,58.6698,62.278927
"Rooster crows for day,",79.0523,73.1528,73.3566,81.6483,75.5885,74.8079,75.9915,71.4746,71.5223,81.2233,71.4199,70.9556,95.4125,105.4865,126.3467,86.4465,76.0797,93.1646,88.0539,84.1192,115.8803,91.2974,97.1904,100.6873,114.6078,75.6955,107.1423,87.3806,76.3459,71.2178,86.42495
Leadership Is an Art,98.3296,110.9386,105.2917,124.6687,100.1452,112.6575,101.8257,98.7772,106.395,97.9044,111.8994,120.834,97.2832,101.2387,99.9825,98.3634,97.3272,119.7777,98.0071,101.8578,97.3892,101.2206,104.9507,104.9004,131.2975,110.1995,110.5932,97.1018,101.2209,96.3965,105.292497
What's Going On?: Personal Essays,63.8624,63.1793,64.8504,64.6804,64.285,62.5931,71.0517,62.667,66.0451,63.9957,69.9218,64.5804,62.6417,64.372,65.8857,64.6242,71.6549,63.4017,65.4801,71.4647,75.6177,62.7737,66.7429,83.1845,69.5464,64.675,62.7024,63.7333,62.5307,64.4525,66.23988
Creating an Inclusive School,84.6627,82.562,84.5865,82.0224,80.8971,81.8977,92.8639,99.111,86.1468,83.7378,81.818,82.3878,81.8113,82.9778,83.2073,99.3252,84.3735,83.6929,92.7356,83.4828,81.0179,82.0736,97.6942,91.3729,81.7234,80.1237,79.8965,98.6744,89.4205,87.2533,86.11835
North Carolina Ghosts and Legends,55.5773,55.7407,56.1835,60.1167,59.2296,84.2568,68.5907,57.0953,55.5864,55.4084,56.9788,61.6587,55.5489,55.9797,56.3623,60.8962,73.8106,58.4922,77.6151,65.3124,57.2046,58.0636,56.2818,55.4244,55.4959,62.2529,56.6918,55.5979,59.794,60.9962,60.27478
