Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,45.4204,56.4986,45.0465,63.757,48.4819,55.7648,48.6213,60.0642,57.7968,70.4438,48.4497,42.8786,47.9888,41.4979,46.6562,48.2267,59.6585,55.3101,46.289,49.2277,48.9753,46.7925,45.5123,48.4514,53.7652,68.2739,49.3168,47.0402,45.1622,43.9413,51.176987
Journey Through Heartsongs,64.2791,78.2232,70.0862,80.1393,69.664,61.8481,67.769,65.8308,69.8156,88.1654,93.7015,71.371,75.5228,65.3153,62.6531,66.9113,75.5266,67.0628,73.6035,59.2994,71.1074,76.4928,67.8936,75.4701,68.6463,65.823,65.2193,62.3652,58.3693,58.8986,69.902453
In Search of Melancholy Baby,29.574,29.8887,30.807,26.9979,31.5206,25.8577,30.4303,32.9081,25.7764,33.2775,27.8739,29.2587,34.1109,25.8497,25.829,31.3236,35.6474,35.8189,30.7633,31.7528,25.8729,27.7985,27.3978,26.2789,31.4866,34.0367,28.1597,34.8299,34.073,30.3706,30.1857
The Genesis of Ethics,54.133,48.764,48.7993,58.5498,54.2097,52.9257,45.0399,57.8391,48.5248,45.6321,61.5102,46.5733,44.6082,50.9535,60.6315,63.0693,57.3785,48.951,51.0805,51.3102,65.0302,55.6615,53.1976,57.4695,56.6829,62.0044,49.166,50.5402,46.4157,51.4399,53.269717
All over but the Shoutin',32.9896,33.5474,35.0904,29.9404,28.9133,32.2525,38.7664,34.6287,28.6727,31.9133,38.8356,41.8402,35.281,49.4533,29.0847,39.9557,28.0251,44.1886,31.0857,34.4368,32.6955,53.158,28.4285,29.0272,32.9034,28.1673,34.9188,35.7491,36.8862,38.9796,34.993833
Oilers and Sweepers and Other Stories,61.9554,58.8344,60.0203,52.4626,47.9745,48.3127,70.728,66.1538,50.561,48.505,73.1,58.0119,62.8078,82.1196,47.6536,50.9643,56.9243,48.0571,72.3117,50.9162,49.2564,60.1713,64.0099,50.2314,56.5322,57.9772,55.8189,51.5848,50.0249,52.1045,57.202857
The Emperor's New Mind,58.0967,50.5981,49.0447,51.0989,49.6079,50.9263,61.8647,46.1381,53.0866,66.2178,59.0595,60.0598,53.2724,65.0474,51.6974,51.1237,50.5991,46.8608,54.156,57.8378,79.1533,68.9261,61.0207,71.8052,46.3466,53.1437,63.8354,48.3496,53.587,55.4537,56.267167
Touching Fire: Erotic Writings by Women,64.6509,79.4777,79.5597,74.6464,77.331,74.1895,63.0599,64.5372,79.6678,60.1847,69.3508,78.8861,79.0112,85.0544,73.236,66.6438,66.8764,76.0873,73.4576,76.9546,68.4343,69.1199,59.8475,78.6809,68.1162,69.3644,72.103,75.8071,65.3005,63.4658,71.770087
Hill Rat: Blowing the Lid Off Congress,35.6171,45.8335,41.1283,34.4034,39.9334,34.8577,39.3,34.7885,42.1386,38.6194,44.061,34.3443,34.6998,44.1103,53.6088,44.7765,44.8321,41.1126,66.8061,38.5151,48.9704,60.6984,44.9876,38.5131,35.1935,52.0355,36.6038,34.5424,53.4674,45.12,42.787287
Personality of the Cat,87.8829,88.8916,80.1328,107.1196,110.4818,104.1393,82.1642,82.7574,86.7203,84.7113,81.8681,102.9462,94.3333,112.7205,89.9886,106.371,87.3879,91.3235,98.0372,89.2816,95.8449,93.9025,89.4128,97.1745,112.3583,97.8164,86.9098,92.5619,96.6514,79.9673,93.72863
Best New American Voices 2003,42.5985,50.4833,35.7504,50.6284,38.6805,46.0297,54.0178,43.5243,59.9403,37.8746,53.0084,43.4175,40.1794,52.1334,35.6972,34.7668,40.7943,40.0108,62.1831,46.1776,34.5116,41.12,36.3493,34.5159,47.666,37.8233,41.6653,34.8413,34.7944,34.6694,42.86176
Jackie by Josie: A Novel,57.2839,50.7298,69.8229,57.3925,48.0934,58.6356,55.5452,76.9376,58.1358,58.7088,55.1183,62.5536,47.9075,59.6661,54.5964,47.2694,54.6667,66.2659,53.2501,70.5588,54.0737,76.0614,63.6386,70.2476,84.0125,62.2018,49.015,64.0381,49.1543,53.0282,59.620317
Majorca: Culture and Life,54.9629,54.4911,71.7576,71.1601,62.2066,60.3025,79.3425,54.473,56.332,82.1576,66.3389,63.4524,68.4388,81.9085,82.2173,88.5808,77.8886,81.3181,65.5274,74.4768,83.1071,74.5031,60.5354,59.1421,59.5659,75.5413,74.6187,83.3394,79.3481,60.5095,70.25147
The Universe of Galaxies,48.2419,44.9992,50.4727,54.4549,47.5604,55.2451,48.4393,58.7127,44.2333,53.4889,53.9172,48.1358,51.849,46.1665,45.3524,67.8709,47.29,68.8878,50.1001,54.6415,62.8313,50.0491,64.7539,62.9816,49.7508,52.6275,44.3385,53.9748,47.6687,57.752,52.892927
Healing Benefits of Garlic,60.4824,65.4783,71.6455,74.719,54.8595,82.5988,65.9983,55.201,54.0454,54.1393,54.1922,61.6744,79.001,58.8295,54.1735,75.7501,75.8084,61.259,63.1125,57.5316,64.2403,66.4223,60.4656,64.85,56.2658,62.7624,69.2783,70.5912,66.0007,79.5016,64.69593
George Meany And His Times: A Biography,53.2154,54.2006,58.3283,63.2457,52.3361,69.2331,64.18,48.5755,68.7214,47.5887,51.2268,56.8444,48.3925,47.4208,73.105,62.3604,63.1644,55.2238,48.1102,61.9408,63.6225,49.6433,55.5999,49.8734,53.2315,52.7918,49.5128,53.1029,59.21,51.352,56.178467
American Dreams: Lost & Found,78.0578,73.2874,69.7229,62.7737,62.9485,64.6266,67.7537,76.9879,74.9853,78.8632,89.7311,68.4996,61.7791,69.1707,73.3234,70.2616,100.1118,83.1688,68.9572,80.6931,85.6316,66.4971,62.8302,75.3646,62.6046,74.1797,76.6296,61.2463,75.9646,72.2466,72.963277
"Love, Love, and Love",39.9628,38.9827,46.7015,60.7385,50.4107,51.4762,34.8673,67.4797,40.4716,37.7839,35.9947,34.9464,39.9896,35.0226,42.6186,35.6204,45.1361,36.5248,46.4297,50.2846,36.5607,37.7657,40.9832,53.9932,34.882,40.2592,36.5573,55.1342,39.1282,39.8155,42.884053
Henry VIII (English Monarchs Series),46.895,45.6029,49.6117,50.4078,42.7255,45.5512,65.0028,43.1677,66.7178,45.0029,52.7108,49.7773,69.4032,44.1019,43.0588,43.4365,59.4185,49.9429,47.269,42.7551,43.4145,43.5034,57.8597,49.4214,42.5224,48.7284,45.6509,52.3714,50.1813,55.5168,49.724317
The Moral Intelligence of Children,38.4489,38.2527,45.7732,37.4184,39.0039,40.0828,48.4176,44.2716,38.3715,36.5085,39.8137,46.6566,44.1599,37.0491,46.2684,41.1745,43.0416,38.2778,43.583,36.82,45.4922,56.9996,46.2828,37.9552,36.7612,57.2681,43.1406,41.1274,39.4355,44.8584,42.423823
Cook Healthy: Cook Quick,51.0153,43.9098,49.8442,37.6548,38.1601,44.1569,38.1183,41.2051,39.9699,44.0322,58.6861,51.0624,46.5688,50.1471,49.55,37.1803,54.3555,49.0376,38.0698,58.8919,64.9774,47.8451,37.4766,42.7877,41.4114,38.2273,38.6481,38.3982,38.2794,37.41,44.902577
Sunset at Rosalie: A Novel,61.8262,48.4574,51.4995,51.7559,61.5221,62.768,61.0642,68.1109,71.9471,67.4827,53.155,50.9302,61.2911,53.4558,62.6029,77.6429,60.8091,48.546,48.2586,55.9685,62.6635,63.0367,55.4306,66.3287,59.0616,64.0386,54.876,53.5719,53.6097,56.3879,58.936643
Proverbs For The People,68.2377,79.9148,94.748,103.4409,71.797,61.6585,72.0299,70.5527,81.0667,88.3952,61.7347,84.7844,113.3321,74.7518,68.277,77.7368,70.2444,73.1989,66.6075,76.4147,67.5216,63.5862,76.9564,62.9683,67.176,70.229,68.1545,61.1463,75.5002,66.5643,74.624217
Great American Countryside,46.7388,44.7832,55.8166,62.7215,54.4823,48.7859,48.7248,45.2269,60.6322,43.0415,46.7444,63.7926,47.3148,44.8705,71.2189,52.5592,41.8948,51.9089,41.913,47.1809,48.3821,55.1517,41.8731,42.8249,53.1433,42.6387,44.4513,47.3048,63.845,46.8768,50.228113
Rob Whitlock: A Pioneer Boy in Old Ohio,33.5723,33.4915,36.6766,33.0689,32.2348,44.9331,28.7249,27.9778,28.7328,42.6041,32.0558,37.9472,27.9482,28.5511,27.8587,27.7861,30.3151,29.3582,31.1334,28.1534,34.4209,34.9329,28.6737,30.2196,28.7391,27.8202,32.7654,29.6756,35.7971,31.7041,31.929087
British Hospitals (Britain in Pictures),70.7194,62.5737,78.3495,84.5752,96.3391,62.5625,54.7164,62.813,55.6424,81.8781,68.6687,62.0814,63.3043,67.4448,69.5971,57.2031,58.8719,61.4733,53.7039,55.8861,57.8116,60.1499,62.2999,56.4762,59.8767,61.2399,62.1231,58.7921,58.0564,66.8302,64.401997
The Practical Stylist,50.8135,55.8722,57.0045,50.3146,50.0531,62.8719,62.5963,67.5371,51.5988,56.9411,60.7655,61.1214,60.2136,65.6067,50.4945,46.5085,51.838,50.043,57.1964,56.0933,52.0742,52.2511,52.7981,48.9301,53.6008,46.5185,50.9883,50.3726,59.0203,54.4416,54.882653
Civilization III: Instruction Manual,100.3217,118.7663,106.3184,101.9886,93.9489,91.7992,100.2266,104.4894,119.5861,96.8389,86.0988,96.2131,104.1627,102.7006,104.5221,96.5826,91.1182,93.939,104.1525,102.4748,101.2823,113.8179,88.5392,94.6954,100.5241,99.0977,116.9469,96.6157,103.7665,102.7862,101.144013
Elvis in the Morning,41.1651,51.7409,51.9477,49.2166,40.8774,51.4658,47.8961,41.2447,42.3856,47.3622,44.0049,62.2314,94.0633,48.2622,62.2357,43.8985,43.7815,44.5993,44.8272,41.9228,46.8351,55.9488,53.0685,41.9672,41.8508,40.812,54.2524,42.6214,44.7887,50.8874,48.938707
Future Space: Beyond Earth,70.9544,71.3224,66.9726,55.6031,65.6434,54.1032,47.5867,67.7519,53.6518,60.8189,47.8402,48.5548,47.9998,60.0737,51.9337,58.9764,52.8613,51.5325,52.5181,47.2271,58.0036,56.9517,53.9399,48.2816,55.2008,67.8797,53.6258,64.5555,73.3269,69.1045,57.826533
