Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,99.4385,96.1811,103.4975,89.8014,95.1545,99.2742,74.7207,88.7163,88.407,82.2149,69.7159,85.0566,83.2123,72.1151,78.8052,81.7636,69.2118,76.2591,86.6152,78.4451,88.4263,83.6711,76.7153,82.7333,81.2713,88.028,89.8073,70.7218,78.4599,104.0352,84.749183
Journey Through Heartsongs,107.297,124.9738,99.0833,116.8727,105.2947,104.9229,108.2498,98.9633,111.3796,133.6927,122.7996,91.0806,108.9687,148.6702,89.3676,90.9468,97.0791,89.7435,115.2776,95.8282,105.2602,111.5314,94.0538,110.5831,96.4369,101.5238,110.8996,97.4226,122.5532,139.1747,108.331033
In Search of Melancholy Baby,74.7017,74.643,74.2706,71.0631,46.3395,61.2436,45.6871,60.6426,54.0025,66.3049,70.5365,70.5185,57.698,45.7261,68.3002,77.5893,45.0999,44.2242,54.9476,47.8138,56.7239,49.8589,50.0266,43.9022,54.1537,63.3948,51.6409,54.838,59.9845,46.3968,58.075767
The Genesis of Ethics,77.3621,70.5,82.4752,88.4568,100.4849,80.9593,77.6087,82.2373,107.6288,77.5997,94.8072,79.0235,79.4616,78.6561,79.402,80.8416,79.6273,73.9996,77.9894,95.6373,70.522,84.1762,88.8252,83.3893,71.2833,92.3037,75.7706,90.1223,75.8973,74.531,82.385977
All over but the Shoutin',54.0121,54.0088,92.925,46.6319,66.5153,50.3227,48.5403,51.1917,48.5355,53.2135,46.7132,59.2493,46.5627,46.4524,54.3531,62.0522,52.8345,52.0708,48.3782,46.6326,63.4814,61.2881,53.5374,59.3306,47.3099,47.5437,84.5281,47.2564,60.2129,50.5856,55.208997
Oilers and Sweepers and Other Stories,106.4655,81.4717,83.9093,91.3094,95.0697,87.6929,80.7797,83.8134,91.6561,82.5671,86.3246,91.4347,90.3702,83.1864,86.1895,80.5721,109.937,99.0407,90.8886,89.8824,89.6883,79.2435,96.5573,95.4214,83.4387,83.5245,80.9663,91.4764,103.9575,105.1488,90.066123
The Emperor's New Mind,89.49,84.2742,102.4175,99.2112,76.6361,79.9204,101.3913,77.1246,89.2006,86.6709,77.0109,82.5603,77.805,89.2313,89.414,97.5481,80.9747,81.0072,90.3747,81.3258,91.4281,114.0639,98.9815,83.8703,86.9662,99.6937,80.95,85.526,94.2441,96.957,88.875653
Touching Fire: Erotic Writings by Women,112.4282,107.1089,129.1986,156.7951,121.5965,115.582,122.6312,125.2292,116.4796,148.8519,112.8691,116.1721,123.8729,116.1213,133.1549,109.6564,102.5609,136.1364,110.2666,125.1538,121.6598,107.6225,114.9104,142.0224,134.0955,142.6583,114.2538,106.207,124.0508,128.9215,122.60892
Hill Rat: Blowing the Lid Off Congress,58.4976,58.6139,72.2937,81.791,79.1346,63.4894,86.177,79.1459,62.6626,101.8975,76.5688,70.5949,70.4371,93.1352,68.8759,63.2017,81.1748,68.28,63.2619,58.5358,80.0727,88.7371,72.7201,74.6692,70.2382,65.5513,63.3865,62.8013,76.0587,68.6758,72.68934
Personality of the Cat,143.2936,193.1866,148.0298,142.3999,150.8721,225.0304,150.694,156.7058,141.9848,142.1799,141.976,196.3647,179.0308,139.8329,167.7403,153.9791,154.4984,145.3535,141.8408,144.567,165.3613,155.4157,148.9235,138.7684,160.1405,135.4407,147.1094,163.6716,139.6377,136.1749,155.006803
Best New American Voices 2003,73.0923,59.1721,80.0477,61.1202,65.9919,57.2813,57.5906,73.679,61.2563,59.1124,61.804,62.5572,83.8942,78.066,57.5173,58.6444,72.4432,71.3635,76.1324,61.7491,80.2822,75.0803,61.6248,67.8555,58.7432,71.9428,57.6455,70.1658,59.5251,61.6046,66.566163
Jackie by Josie: A Novel,80.1664,86.74,81.5164,86.0376,95.8473,104.4969,82.6324,88.1464,100.4238,96.9585,123.6772,102.5155,84.0196,90.9689,104.4806,90.7836,93.8679,85.9731,80.2232,102.0998,109.1854,133.2278,92.7264,79.1461,80.5131,113.3796,91.0985,92.2715,79.4294,79.2795,93.727747
Majorca: Culture and Life,89.45,110.782,134.1176,109.9001,127.1133,103.5716,97.0607,99.6642,114.7306,120.859,114.6977,105.1726,102.3603,105.1964,111.0705,110.937,104.1947,106.1266,123.2995,121.9364,114.6978,102.7404,105.7497,93.0891,121.068,91.9382,125.1635,103.3819,134.5335,98.0502,110.088437
The Universe of Galaxies,73.7182,75.4635,84.6843,89.7166,85.9105,82.9104,91.2854,99.6933,114.7729,97.2412,123.3851,120.8402,119.8523,118.2507,118.8617,112.4866,107.154,101.0026,96.2479,95.9721,123.2302,106.7955,96.57,75.9514,99.4523,83.9583,75.5675,95.2317,93.6412,98.5083,98.611863
Healing Benefits of Garlic,95.2957,114.433,110.8993,122.8235,94.8916,109.9893,98.4269,95.0858,146.899,112.3981,99.5687,106.6122,99.5676,107.0232,129.3443,125.2313,105.4826,94.8373,92.612,94.7129,125.114,93.6205,109.9611,98.9607,115.5693,166.767,160.9906,97.5171,97.8954,117.0061,111.31787
George Meany And His Times: A Biography,98.3629,114.2007,92.6961,82.8263,87.1808,85.1461,90.8462,104.7496,94.0215,78.2357,91.8821,86.8817,90.6557,113.7697,93.0045,99.803,83.9763,90.4521,89.8312,89.9234,92.4244,78.5691,78.6407,79.573,109.8335,106.6619,80.691,79.7513,79.1918,80.6898,90.815737
American Dreams: Lost & Found,110.473,107.6585,110.5236,153.0801,117.483,135.4579,119.2653,128.8648,109.5381,118.9513,119.6684,117.3745,126.9028,111.1036,108.0583,114.0118,121.9568,143.791,135.2026,114.3567,109.9157,126.7802,115.7063,116.3613,120.0462,103.1037,114.257,117.2691,160.2275,119.9823,120.91238
"Love, Love, and Love",82.4211,66.5998,77.4767,77.1513,57.9007,73.3915,91.323,69.5094,59.7002,98.6323,73.3673,58.0083,58.7366,57.819,78.996,68.311,77.8448,63.916,83.7322,58.919,58.9177,74.1112,77.1927,69.4194,67.6595,59.7599,72.4614,71.9204,58.0518,73.2511,70.550043
Henry VIII (English Monarchs Series),78.06,68.7893,85.896,76.7589,68.4809,80.4277,81.5274,71.4937,82.1719,74.7403,68.5207,70.5946,95.5738,110.5036,77.269,74.6133,80.7529,76.592,89.6773,101.8607,80.2092,120.2273,98.5848,108.8828,111.2379,107.1394,123.04,101.6551,85.9088,107.5677,88.625233
The Moral Intelligence of Children,74.9366,60.4489,77.5469,78.8656,87.1036,63.4185,60.9239,61.2114,69.8695,69.8204,74.3515,61.5546,73.1548,62.7782,64.3534,80.6847,64.4143,67.2085,76.7836,73.1188,70.5669,69.3028,67.5234,62.6733,68.7444,81.5749,60.3683,77.6971,66.8853,61.68,69.652137
Cook Healthy: Cook Quick,62.1914,94.4824,131.9051,66.0896,73.3242,61.834,75.5578,71.4279,64.0177,65.577,62.648,88.4854,70.4799,69.8407,65.4733,74.0233,63.6534,84.047,70.0026,62.1118,100.9499,74.6121,68.2203,66.2278,79.3574,66.0854,68.3073,74.618,69.4485,69.5713,73.819017
Sunset at Rosalie: A Novel,82.6599,102.7465,79.4795,88.8804,171.668,93.0024,81.5379,89.8826,109.685,116.1863,95.4513,94.5312,94.424,96.5706,114.4557,96.4624,115.555,91.2704,87.9189,80.0244,78.6305,83.1337,97.9154,95.2348,95.1481,84.521,113.3873,151.1677,114.206,97.6356,99.779083
Proverbs For The People,114.9741,111.6627,107.4255,101.7286,120.6603,109.4814,124.075,112.3729,100.5997,113.7099,118.1269,103.891,109.8035,106.7572,101.9384,129.6481,108.8204,105.7601,139.5003,138.2305,134.0532,141.1187,105.2947,117.4127,105.7317,156.2101,109.5757,100.6885,108.3247,112.4398,115.66721
Great American Countryside,80.9229,91.2982,75.9733,79.8687,88.0516,91.5523,93.455,79.1143,82.8789,109.9897,76.9206,72.8821,74.2779,76.1589,103.683,72.9523,97.4481,105.5005,80.0524,70.8158,86.045,73.9653,106.8461,77.2496,84.6509,86.7297,89.484,84.7576,69.2698,75.3554,84.604997
Rob Whitlock: A Pioneer Boy in Old Ohio,46.2045,47.6981,49.7235,47.8923,49.3869,56.0742,47.0379,49.5519,51.248,45.8436,57.5496,61.5455,47.2221,46.2968,57.8744,54.297,52.1378,63.3551,62.3046,62.4444,50.248,60.4583,54.6406,49.3055,73.029,64.144,78.7927,65.8692,62.9009,69.6405,56.15723
British Hospitals (Britain in Pictures),139.8198,164.3147,106.3788,151.0004,118.5671,126.784,93.3791,98.0375,101.2309,104.551,104.5991,99.8748,96.5393,92.9207,103.2498,104.6267,98.7342,104.9113,100.9041,111.9105,101.6655,96.3805,115.9686,93.3865,103.5641,101.0955,102.3877,98.2799,101.5683,93.7268,107.678573
The Practical Stylist,91.0366,95.3262,86.2142,90.4374,106.8427,80.1197,78.2439,78.156,77.1136,98.8269,76.7988,89.6412,81.0664,85.1719,90.0973,115.3027,101.5686,80.8648,108.9973,90.5217,85.4751,76.8125,93.3722,85.48,91.6239,86.1384,82.6668,85.089,90.1996,90.3014,88.98356
Civilization III: Instruction Manual,173.0976,158.8031,158.653,154.7758,153.8679,167.6355,187.6832,194.5478,177.3487,181.5279,173.8315,177.3248,172.0015,156.713,164.2394,165.8605,145.4266,162.9481,150.4396,186.3619,158.7108,159.9053,148.5638,173.7248,177.0025,163.3651,175.6506,151.0388,150.2842,181.3456,166.755963
Elvis in the Morning,82.3971,72.3485,104.5653,108.2201,72.6421,80.2042,74.9274,74.0128,68.0672,81.489,99.3488,78.2647,80.4117,86.2147,94.2798,82.8015,110.0482,82.8923,69.9547,71.5251,86.0531,70.1915,96.4248,89.4887,83.6796,94.7867,82.478,80.4867,73.1215,76.0588,83.579487
Future Space: Beyond Earth,81.4819,87.0632,102.7999,90.2306,82.3121,93.4826,80.5366,83.3013,83.2205,101.6789,81.2069,95.5305,84.8929,79.5353,109.349,121.6655,113.8176,99.5222,116.6975,120.4868,103.0816,115.0034,145.0006,106.4581,82.0722,91.9158,81.7655,112.4984,115.3634,91.6524,98.454107
"The young Jefferson, 1743-1789,",79.3755,61.2037,72.0848,71.8263,73.0357,65.0286,70.6067,68.3016,80.7765,66.2755,70.1687,65.5618,64.8063,79.7488,61.1176,60.1791,74.8777,68.9265,61.5904,65.0669,64.3599,65.9697,65.7149,72.7045,62.998,70.9823,67.8843,60.3032,74.0904,77.3007,68.76222
The Quotable Ronald Reagan,89.6875,97.5621,98.2031,73.7479,82.0522,78.7428,85.4582,103.6224,75.7801,87.8246,80.9403,80.9414,100.9441,92.4509,90.2496,74.1833,80.7627,99.8113,82.793,95.7367,101.3037,84.4179,79.5838,106.3533,91.102,77.0653,80.5632,76.9634,115.3419,73.3905,87.919307
"Rooster crows for day,",118.688,91.5964,105.1983,101.2509,104.0027,92.6793,95.7424,119.3426,97.5034,97.0849,110.8611,111.0298,123.5122,118.4005,104.4758,116.6918,108.5246,98.3378,96.4417,99.5153,116.4987,136.2326,91.5576,106.006,97.1021,100.3895,100.5915,97.3227,98.7192,119.8455,105.838163
Leadership Is an Art,144.7005,154.4375,126.6049,141.6158,131.5602,155.25,169.0537,125.3698,127.1596,125.0048,166.018,142.1105,168.9346,154.9118,146.4737,129.7713,121.794,133.8551,147.1915,134.9089,154.987,148.2586,158.0725,151.0146,160.7562,136.1373,128.3583,153.2339,142.8348,151.5475,144.397563
What's Going On?: Personal Essays,94.5328,97.1274,81.799,88.6975,92.1343,120.3764,85.6428,93.023,80.6764,80.5924,79.6365,86.0194,87.1553,114.9963,95.4111,85.9335,87.1318,101.4011,123.9775,112.9237,83.5184,91.527,115.8102,120.5842,120.0507,104.7442,117.6077,120.5152,96.9765,88.3467,98.295633
Creating an Inclusive School,124.9093,112.3604,105.2463,109.5277,109.5329,111.2009,106.6268,136.0569,115.2105,108.7617,114.6747,101.8022,111.8961,120.0874,115.5159,109.56,110.1893,108.2147,132.8261,107.3303,145.8458,108.6634,129.23,105.3773,120.5522,124.5584,121.2348,121.3384,126.2244,123.73,116.609493
North Carolina Ghosts and Legends,99.5124,81.8241,71.8138,79.0088,73.7591,74.0275,80.4119,79.1745,70.711,75.4811,80.3149,72.2235,79.9791,69.7287,74.1335,85.7435,70.9816,79.3385,74.5443,72.2504,74.1418,85.7535,69.8161,90.5386,121.5021,81.2655,77.5798,73.6516,77.0594,72.1646,78.94784
