Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,17.8978,14.9737,14.3097,21.2708,15.9145,17.198,14.0044,17.1356,18.0892,16.0529,19.0667,14.8991,19.2627,15.8754,15.5744,14.1549,13.9207,19.5556,18.8507,23.4311,26.6492,13.9386,13.8551,13.8961,16.5602,14.1885,25.4293,21.3162,34.0753,20.7074,18.06846
Journey Through Heartsongs,22.5739,22.7842,20.9965,25.8986,19.3938,19.1094,31.8265,30.2749,20.6783,24.8926,23.1946,18.578,23.1624,19.3762,19.5512,19.8723,25.4842,28.1972,19.5339,18.9609,22.6675,25.882,20.3942,38.277,25.6319,22.1146,22.4297,19.1395,19.669,18.8661,22.98037
In Search of Melancholy Baby,9.0474,13.3027,10.7797,10.0814,9.3213,9.7505,8.944,14.2806,10.4427,9.4677,9.1887,9.3469,12.0004,9.232,9.2161,11.7651,10.5883,10.7381,14.9248,12.0321,10.3955,12.7176,10.626,14.4135,14.5798,10.0154,10.8837,11.4054,9.0861,8.8533,10.914227
The Genesis of Ethics,14.7881,17.9905,15.2713,19.0509,25.8317,17.7009,14.7732,15.1409,20.1013,18.5912,18.2142,19.654,23.9885,20.2086,24.4782,15.7311,15.4361,28.1195,17.27,23.149,16.8212,22.6938,17.0214,16.3653,16.1574,15.1461,13.6598,18.1715,13.5278,19.8876,18.498037
All over but the Shoutin',9.8454,9.7583,10.6486,15.0881,10.2021,11.3259,10.6154,9.7648,9.3233,9.5152,9.3625,9.4667,12.3897,10.7505,10.4152,12.6101,9.3535,15.518,9.4276,9.3776,11.1152,9.6247,14.0587,11.1517,11.9506,10.7446,14.8936,12.3599,9.8057,17.2616,11.257493
Oilers and Sweepers and Other Stories,18.7752,18.9165,17.333,19.7516,26.4223,26.7536,16.871,17.3174,24.3973,16.9791,19.039,16.121,16.7496,21.3644,19.2934,19.5902,37.885,52.7038,16.2657,16.3008,26.5923,21.9781,20.1673,18.5905,16.4817,16.0481,16.6003,16.4906,16.2304,18.3436,20.878427
The Emperor's New Mind,19.8644,21.3524,15.5873,19.0265,20.1124,20.3081,22.1461,15.3875,21.9718,17.3171,36.7921,22.5218,25.0404,19.7341,21.3397,16.9892,22.2384,17.9744,16.3892,19.2317,17.9893,20.5313,16.2438,18.0226,15.2397,17.8566,18.4897,17.4263,19.0793,23.6959,19.863303
Touching Fire: Erotic Writings by Women,23.2323,34.4271,23.9334,31.6097,26.6816,28.7102,28.9491,30.3982,25.0291,20.5744,29.6725,21.2,34.7061,25.0451,24.0216,29.6893,24.409,37.1719,38.857,42.9476,25.3542,29.7689,24.9745,23.2002,32.9229,25.8893,20.5274,45.4513,38.3306,25.1421,29.09422
Hill Rat: Blowing the Lid Off Congress,23.373,15.1992,12.6681,11.8628,11.7255,11.9873,11.6331,11.8448,20.0613,21.189,12.2374,21.9077,14.0689,12.5774,12.6743,14.5942,19.4279,15.7298,15.6267,12.0192,13.0951,14.6479,12.7642,19.4763,13.093,12.9481,16.5752,13.3998,12.7725,12.4461,14.787527
Personality of the Cat,35.254,29.1702,28.3627,33.8302,27.37,30.0465,30.5588,28.7835,30.4595,36.3786,43.3555,50.9455,31.1547,31.1485,31.3447,33.7649,33.7098,51.277,47.4941,35.6814,31.6746,27.7126,36.7658,33.7279,34.7403,33.7206,32.6662,30.8271,42.9897,34.5219,34.647893
