Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,40.6302,45.7723,39.6671,53.3189,54.8458,41.9672,45.5099,53.9959,51.3422,44.2308,41.2389,42.0656,46.617,40.694,42.5169,45.8867,52.8919,40.0363,39.8611,38.9538,42.0146,42.3347,42.8926,45.5316,40.9594,41.7892,42.3557,40.938,38.7438,46.1238,44.190863
Journey Through Heartsongs,51.7207,56.031,72.4496,51.8379,56.1571,51.6066,47.0607,58.8859,50.7367,56.7584,66.1802,65.2421,58.9879,55.2271,58.6586,56.8283,59.847,65.194,58.2546,71.7155,53.2875,55.2807,50.3342,53.7965,55.9488,55.0175,52.8231,53.1707,61.7101,63.1137,57.46209
In Search of Melancholy Baby,25.5182,25.3033,24.1378,30.9974,26.6153,25.6571,27.8881,25.9704,29.4558,27.7122,24.5351,29.6251,29.7868,29.4396,25.9752,32.4581,29.8701,27.2954,26.2621,34.8013,25.2077,30.0801,27.9264,23.9176,25.0345,24.999,24.397,25.1594,26.4675,31.7041,27.473257
The Genesis of Ethics,39.0459,39.1562,39.1285,38.3503,40.6353,43.8001,36.5823,42.2739,39.0031,49.6096,45.194,40.8443,52.0048,49.5874,45.7668,40.2801,48.0255,48.8705,85.8435,44.0726,53.8539,38.744,35.586,57.334,57.2878,39.1023,36.0257,39.5629,41.6093,41.8063,44.96623
All over but the Shoutin',31.8139,27.9358,23.5025,27.393,28.3275,30.5554,35.0547,36.2657,38.1558,39.6776,35.8792,27.8248,28.2776,25.7253,34.6296,23.7522,29.4491,25.9357,25.0591,24.7223,34.902,59.5977,33.3638,32.0342,30.4526,28.0226,23.5567,30.0789,34.8483,35.831,31.42082
Oilers and Sweepers and Other Stories,45.3098,47.1092,50.0467,57.8517,44.8409,41.0546,40.778,43.1246,50.103,84.8642,66.3505,55.8366,40.0331,40.7052,58.1094,55.6464,41.7084,49.5169,41.8997,50.9705,51.603,46.4225,57.7509,52.8695,50.0182,45.8808,48.2261,49.7106,43.4009,56.0723,50.260473
The Emperor's New Mind,57.3276,60.9258,48.2258,44.3875,47.9579,44.4391,45.4586,64.1417,48.7016,46.6382,43.9876,53.4902,56.4389,67.6138,42.3079,40.3531,44.7009,50.1283,54.7872,45.277,48.2729,75.3921,39.7392,45.6311,49.9989,45.369,53.018,85.553,52.1336,47.1135,51.650333
Touching Fire: Erotic Writings by Women,56.7951,59.5455,70.5967,76.7822,76.9489,59.7759,71.7721,82.004,77.3532,67.8785,57.6376,66.2774,60.9089,58.8217,65.2168,76.9776,66.3659,69.4938,72.1702,84.5154,55.5642,68.0913,87.8193,78.6229,61.3115,60.5049,65.321,71.4801,68.7751,61.7233,68.568367
Hill Rat: Blowing the Lid Off Congress,41.1458,42.4221,38.9388,34.1211,35.0313,34.8089,37.9901,35.0195,34.1719,36.2783,32.0465,35.8086,37.3965,45.9877,51.7361,42.7658,34.2918,40.4951,36.6953,37.3341,36.0172,35.3204,30.779,35.5433,47.6431,45.247,31.9596,33.0063,46.8827,35.9569,38.094693
Personality of the Cat,77.8579,82.0831,92.4736,82.45,75.4364,87.2545,85.2408,78.2002,97.8667,87.9121,82.2791,86.7369,92.8208,100.0159,88.8444,92.7695,72.9977,81.272,77.5654,79.3651,75.7801,79.3928,81.1146,88.8561,81.895,78.3232,82.5191,79.6856,82.5352,72.9884,83.484407
Best New American Voices 2003,44.9283,58.4417,46.1277,52.1766,32.4618,39.9879,32.2231,36.391,32.2879,37.1964,38.32,30.5027,39.5962,42.6955,45.3576,44.5724,45.6431,47.6636,38.2958,47.1551,31.8677,39.8033,37.7109,39.6054,34.1777,35.8049,33.1955,45.787,38.3502,32.5442,40.02904
Jackie by Josie: A Novel,50.994,46.4731,52.0502,54.657,46.7391,54.7411,48.3009,47.2186,57.2916,60.6827,49.4594,51.2597,53.3036,67.5067,47.0456,48.9403,50.7152,52.1155,45.7578,53.9633,48.6557,44.78,53.8677,60.8304,45.3632,53.4395,56.3166,55.4669,55.8422,48.4763,52.07513
Majorca: Culture and Life,67.3261,48.0234,56.8492,50.9938,49.6754,45.9274,60.8926,46.1267,47.9416,54.1528,51.688,56.2436,62.7262,59.4248,48.452,60.9414,44.773,52.0993,55.7152,64.0414,55.3758,55.3876,49.843,65.1456,69.1497,53.1846,56.843,62.2782,51.9379,51.4664,55.15419
The Universe of Galaxies,41.287,53.2744,44.3843,47.3217,46.0125,51.6118,54.7215,63.392,61.0511,45.1576,48.4107,45.9256,49.8876,49.5053,46.2408,43.0402,51.9361,56.449,51.1063,48.6048,50.5416,55.2214,48.0021,44.2328,44.2478,47.3991,51.0955,41.3672,47.7202,57.1041,49.541737
Healing Benefits of Garlic,71.8031,60.7041,52.3866,60.3197,60.3679,57.711,53.8273,54.1826,58.6051,58.9286,74.6873,49.5821,51.9293,56.6371,55.9009,55.6157,54.9803,56.5659,70.8071,49.6149,57.1905,51.3659,45.2132,62.1311,68.091,62.403,60.8662,55.0429,52.0577,59.0955,57.953787
George Meany And His Times: A Biography,53.8601,48.202,45.463,48.9572,50.3191,43.569,52.4213,55.0547,46.1607,51.8502,44.8502,50.1088,42.8878,45.409,47.189,60.6835,42.9521,47.0353,51.3746,56.7454,46.9945,53.1217,50.7741,56.2657,45.1069,50.3649,47.047,54.3023,43.1482,55.5205,49.591293
American Dreams: Lost & Found,78.3352,70.3585,63.2793,74.3884,67.164,63.7596,79.916,68.2221,64.7243,59.0632,66.8629,74.8431,77.3157,68.4244,88.0876,62.2671,56.2963,66.1603,88.3761,54.4486,81.8735,68.735,62.3871,85.8006,82.0313,77.2729,78.1243,75.6178,70.6578,69.3636,71.471887
"Love, Love, and Love",42.5165,38.4972,35.4935,36.8136,35.1168,41.1504,35.9599,47.3349,34.111,35.8108,33.8404,38.6095,43.4588,40.1746,33.8395,37.6567,34.3513,39.3837,35.8074,33.3683,32.9312,32.7819,35.1924,43.5015,36.3972,32.5047,37.0549,42.3466,35.4965,38.0824,37.31947
Henry VIII (English Monarchs Series),43.4383,42.1626,55.8881,52.305,46.0437,51.724,42.2699,43.0189,46.4164,44.3897,40.4404,39.304,50.0874,56.1705,43.6721,43.9433,64.2036,48.1483,42.598,52.7947,56.1651,43.9548,44.6057,42.4181,39.1159,44.863,43.2631,52.4988,50.6991,51.6268,47.27431
The Moral Intelligence of Children,36.6292,40.8154,34.8069,37.0255,38.8304,37.7186,36.7266,40.3252,37.6518,40.0709,37.5882,36.2282,38.9275,40.1767,38.4928,36.4767,39.6786,33.7624,39.5906,35.3734,36.8004,35.2419,47.0557,45.9853,37.4949,39.0997,39.4324,39.1494,38.9093,36.4966,38.418707
Cook Healthy: Cook Quick,39.3323,32.9757,42.5865,49.967,38.4582,40.9943,39.7688,39.0049,41.3746,46.5423,42.1626,35.8899,36.3904,38.7929,35.9161,33.3519,41.8727,37.3396,40.1789,39.5642,41.4286,32.5993,35.0741,40.6005,39.6355,40.8457,44.6978,43.547,44.1963,34.4028,39.649713
Sunset at Rosalie: A Novel,45.963,54.9561,48.3559,53.5286,56.2581,60.9323,45.2388,50.9497,45.6295,52.726,49.6619,41.3158,70.7084,55.1442,44.8143,44.5001,57.4771,46.8444,53.6115,60.6524,46.7014,55.2331,48.7408,52.5948,51.4794,56.2623,54.5442,57.2609,54.3941,52.5552,52.301143
Proverbs For The People,71.4808,77.7646,68.005,67.6658,73.9412,62.8348,63.0281,77.3911,62.2529,77.6447,76.6861,92.4936,66.5577,64.1819,63.3986,65.6194,74.1007,67.9656,87.1628,71.8773,65.6439,74.6119,62.1531,68.5152,65.8397,66.2043,68.9219,57.367,66.5949,63.0107,69.697177
Great American Countryside,47.525,46.4341,44.271,57.5849,53.5889,58.8509,43.3819,55.5737,41.4286,47.0671,42.2345,43.7771,44.2412,57.6645,42.6648,48.9418,52.666,52.8548,44.0443,42.1336,43.6442,39.2175,44.7148,44.7665,39.1598,45.5091,45.2998,53.3942,54.8825,56.1531,47.789007
Rob Whitlock: A Pioneer Boy in Old Ohio,30.4409,33.9654,27.5468,32.4879,24.0506,30.855,28.2499,36.3567,32.3512,38.9395,30.4056,34.6582,27.6309,24.2177,32.6644,27.1443,39.0337,32.4448,30.3557,30.3488,40.3577,25.156,24.1617,30.9588,32.9434,40.0912,33.206,32.2456,31.2676,36.8075,31.71145
