Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Data Structure Vol. 1,3.5653,2.8562,3.0048,2.7565,3.2759,4.1474,3.0161,2.7722,3.7815,4.0298,4.1266,3.5062,2.9318,3.2835,2.8281,3.0066,2.7716,2.8577,2.8244,2.7474,2.7136,2.9079,2.7524,2.7814,2.8715,2.7311,2.896,3.9253,2.7527,3.0323,3.115127
"Analisis Sumber Daya Manusia, Pengangguran Dan Kemiskinan Di Indonesia",7.2069,4.4307,6.0684,9.3587,5.8091,4.8327,5.621,6.2408,6.2906,5.782,4.5064,4.8989,4.5922,7.2371,4.6462,4.9648,8.8843,4.905,4.9086,4.7699,4.5638,5.3225,4.8984,4.7405,4.8227,4.6951,4.8275,5.8956,19.2297,4.9028,5.995097
Reorientasi Kebijakan Pertanian Organik Sesudah Go Organik 2010 dan Program Seribu Desa Pertanian Organik di Indonesia,6.8384,12.4022,6.5716,6.5743,6.2577,17.9269,7.0857,8.0495,8.0031,6.4066,6.3702,13.139,6.8496,6.4342,6.3378,9.5447,11.2486,6.4397,6.5125,8.512,6.3078,6.3502,6.3653,6.2597,6.224,6.3079,6.8112,6.302,6.6592,6.4203,7.717063
Pemanfaatan Ekowisata sebagai Strategi City Branding Kabupaten Pinrang,5.9963,6.7245,8.0848,6.0826,6.9673,6.7758,6.1292,6.2441,7.0246,7.3553,6.2159,7.0434,7.3563,6.245,5.9831,5.8559,6.585,6.0393,6.2786,6.839,6.1106,6.6218,6.9649,6.6965,6.1394,7.8352,6.2533,5.8526,6.2425,5.9835,6.550877
Cara Mudah Penulisan Karya Ilmiah Dengan Microsoft Word 2010,2.9869,3.0092,2.5111,2.4337,6.8194,2.5975,3.0613,2.9673,2.5883,3.1535,2.8164,2.6754,6.9338,2.5479,2.5096,2.4944,2.5119,2.5223,2.51,2.5279,2.4951,2.4949,2.4943,2.491,2.4978,2.4951,2.7286,2.9931,2.9314,2.6764,2.949183
Metode Statistik Untuk Ilmu dan Teknologi Pangan,3.6501,4.0159,3.4215,5.2898,4.1678,3.363,3.4202,3.9459,5.3514,4.9988,3.7175,3.9554,3.602,4.1877,3.3587,3.1953,3.5384,3.3551,3.4471,3.6407,3.2074,3.6301,5.6597,3.1863,3.7058,3.4561,3.8363,3.7671,3.2102,3.246,3.817577
"Peran Heritage Engineering Dalam Pembentukan Branding Kota Tua Ampenan, Mataram  NTB",3.4667,5.1363,8.27,3.5297,3.6074,4.8462,4.047,3.7966,3.2825,8.461,3.4361,3.6331,4.8378,3.2951,3.6015,3.2786,4.4163,4.5976,3.5367,3.6543,3.4539,4.5379,3.5355,3.2917,3.699,3.5829,7.4549,3.9677,3.3864,3.6023,4.241423
Analisis Sensori Lanjut untuk Industri Pangan dengan R Preference Mapping dan Survival Analysis,4.6937,4.4142,4.4767,4.7567,4.531,4.3278,5.0216,4.4808,4.8934,6.2307,5.1067,4.337,4.6864,8.6245,5.5586,5.0423,6.3408,5.2288,4.8626,5.2151,4.345,13,5.4658,4.9532,5.7351,4.5888,4.9532,6.0006,4.6762,7.396,5.464777
Innovative Cases of Organic Agriculture in Asia,5.5444,5.229,5.1328,5.4216,10.0817,11.7087,6.3428,5.8374,5.6818,10.5045,7.9837,8.2225,6.4525,5.4372,5.9829,5.0518,5.6498,8.1224,5.7116,5.1386,8.2701,5.6077,6.3428,5.0246,6.387,5.9696,4.9283,5.7525,5.164,5.224,6.46361
Panduan Praktis Pendugaan Umur Simpan Produk Pangan,4.7539,3.8885,6.6841,4.1553,4.3827,3.859,4.6713,8.2599,4.0314,4.0327,4.2863,5.2947,4.8077,4.7125,4.53,7.4069,5.772,4.4865,4.3469,9.3733,4.0903,6.362,4.0859,4.3376,5.6906,5.7716,4.2618,5.994,4.2655,5.51,5.13683
"Pengembangan Geowisata Di Cianjur: Tinjauan Stabilitas Lereng, Air Bersih Dan Sanitasi Situs Gunung Padang Untuk Branding Destinasi",11.4786,11.2149,10.6535,10.6543,10.7444,9.7655,9.8097,8.7193,9.5331,7.2038,7.157,7.399,7.2734,8.4048,7.7342,8.1468,7.0148,8.6569,7.8596,8.4047,8.0492,9.0565,10.0162,10.2929,8.7932,8.0208,6.9515,7.3771,9.1435,9.5695,8.836623
"Bakrie International Conference on Communication, Management, Politics & Accounting (BICOMPACT 2023) Theme:"" Advancing Sustainability: Strategic Approach for A Changing World """,6.8052,4.8728,5.1826,4.9916,5.1076,5.2026,5.0433,4.9359,5.5187,5.0936,5.0095,5.1536,5.7361,5.7611,6.4788,5.9485,5.406,4.9852,4.7648,5.7269,7.0158,5.2232,5.535,5.1956,4.9954,5.3764,4.9568,4.7824,14.6749,7.428,5.763597
Manajemen Optimalisasi Peran BUMN Republik Indonesia,5.7534,5.5441,5.0791,5.6967,5.155,4.9592,5.26,4.9396,5.58,8.4822,5.0269,5.93,5.0991,8.9048,5.8676,5.1657,5.4756,5.0672,6.2245,5.584,5.1013,5.0265,5.4311,4.9349,5.024,5.3927,4.9661,8.4781,5.1134,5.0848,5.64492
Bekatul (Rice Bran) sebagai Pilar Pangan Fungsional dan Nutrasetikal,4.6796,3.7449,5.2944,4.2644,4.0589,5.9123,7.1711,3.7561,5.54,4.2032,4.2153,3.7969,6.388,3.918,4.3236,4.6202,4.2091,3.935,3.8282,4.6841,4.3437,4.0674,3.88,3.8099,3.9112,3.8164,4.2109,3.8899,3.7935,4.1872,4.415113
Kepemimpinan dan Identitas Positif: Penggerak Perubahan Organisasi untuk Agenda Keberlanjutan asdasdasd,7.1034,9.1558,10.9157,6.8322,8.5238,7.1795,7.1519,6.8491,6.8497,11.2561,6.5771,7.6166,13.659,7.1124,9.9688,7.8906,8.1022,7.6735,8.4622,7.4396,9.0995,6.4711,7.3079,6.6002,8.2593,11.0789,7.9144,16.2437,8.3444,6.4455,8.46947
"Pemanfaatan Sumber Daya Hayati dengan Penerapan Teknolog yang Berkelanjutan Sebagai Upaya Mencapai Zero Waste, Circular Economy dan Pengurangan Risiko Bencana",9.1801,10.2116,6.8418,14.6832,10.8547,12.6518,9.2043,6.8282,7.9811,6.7585,11.712,9.6293,7.8931,7.0632,6.8587,6.7701,11.3812,7.0429,12.3516,8.642,6.9616,17.0353,7.2615,7.9344,7.1696,6.7513,7.2656,6.5905,6.7823,7.5228,8.860477
Statistik Pertanian Organik Indonesia,7.5335,5.8055,9.4307,4.9081,5.2505,4.7887,4.6936,5.231,4.7907,4.5417,10.2705,8.0208,4.8784,5.056,5.1991,8.2251,4.9652,5.0855,5.4732,4.5864,7.6755,6.1976,4.7328,4.7352,4.918,5.8983,5.131,4.9055,4.6645,6.1305,5.79077
Dinamika Struktur dan Aplikasinya dengan Software Mathematica,4.5328,4.4892,4.3896,4.3184,4.4895,9.1445,9.1044,9.3639,8.339,7.9709,7.0464,5.0828,5.5055,7.3095,7.6419,6.9336,7.8052,7.4844,7.2577,7.7121,5.0806,6.0023,11.5308,6.8121,4.7845,4.719,4.52,4.4744,4.4101,6.2268,6.48273
