Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,5.9958,5.248,4.7867,5.0029,4.2742,4.1996,4.1523,4.5426,4.0506,4.0191,4.0416,4.0839,4.009,4.0087,4.0015,4.3599,4.1794,4.0922,4.0383,4.3256,4.0109,3.9988,4.0416,4.4956,4.2498,4.01,4.0109,5.2258,4.4201,4.1092,4.33282
Journey Through Heartsongs,5.2904,5.1539,5.2813,5.3273,5.0797,5.179,5.1582,5.1181,5.3165,5.1547,5.1382,5.3518,5.1929,5.2156,6.0964,5.6318,5.2294,5.1281,5.2084,5.2513,6.0049,5.1705,5.3739,5.276,5.1409,5.1352,5.3196,5.1931,5.1765,5.2083,5.283397
In Search of Melancholy Baby,2.4208,2.3578,2.6817,2.6845,2.4472,2.3729,2.4539,2.3744,2.5092,2.4253,2.4374,2.3971,2.3741,2.3749,2.397,2.5001,2.3815,2.3618,2.4352,2.4756,2.3879,2.3776,2.9199,2.4858,2.3854,2.3602,2.3729,2.4427,2.3764,2.7004,2.45572
The Genesis of Ethics,3.2278,3.143,3.1522,3.2984,3.126,3.1257,3.1667,3.129,5.5788,3.1183,3.1166,3.1286,3.3547,3.1092,3.1587,3.1238,3.1017,3.255,3.1293,3.1192,3.1451,3.1223,3.258,3.1054,3.1602,3.123,3.0967,3.8891,3.1335,3.1335,3.260983
All over but the Shoutin',4.1002,3.5533,3.5023,3.4232,3.726,3.5729,3.4194,3.5997,3.6103,4.0482,3.6594,3.4623,3.4449,3.762,3.4634,3.4267,3.422,3.699,3.7102,3.4225,3.3821,3.4438,3.5375,3.4059,3.4236,3.4057,3.9479,4.3697,4.1425,3.5503,3.62123
Oilers and Sweepers and Other Stories,3.9687,3.7928,3.946,3.895,3.9383,3.8559,3.789,3.8541,3.8183,3.7775,3.7796,3.9464,3.7894,3.8217,3.7849,3.8823,3.7591,3.7717,3.7532,7.1259,3.7917,3.7541,3.8599,3.8043,3.7469,3.7405,4.1715,3.8609,3.8038,3.7477,3.94437
The Emperor's New Mind,2.9337,2.893,2.8716,2.9127,2.9521,3.0616,2.8751,3.0665,2.8595,3.0172,2.9311,2.8719,2.864,2.8512,3.0357,3.0388,2.857,2.9377,2.8699,2.8588,3.3266,2.8565,2.8519,2.8595,2.8704,3.5306,3.5371,2.9645,2.9597,2.8815,2.973247
Touching Fire: Erotic Writings by Women,2.7685,2.7193,2.7264,2.7244,2.7208,3.0781,2.8106,2.7443,2.7267,2.7301,3.2319,3.5795,2.7195,2.7123,2.7328,2.8338,2.7239,2.7464,2.7246,2.7023,2.7031,3.635,3.7218,2.7425,2.729,2.7118,2.823,2.7587,2.7489,2.7367,2.85889
Hill Rat: Blowing the Lid Off Congress,4.3819,4.3296,4.3166,4.7169,4.3262,4.3068,4.3316,4.5423,4.3146,4.3375,4.6651,4.3928,4.3272,5.2366,6.9396,4.5578,4.6493,4.3877,4.4045,4.6378,4.379,4.3732,4.3645,4.6743,4.355,4.3718,4.4137,4.3228,4.361,4.3079,4.534187
Personality of the Cat,2.5014,2.485,2.438,2.4046,2.5128,2.8017,2.5835,2.4077,2.4187,2.3995,2.443,2.4797,2.4406,2.4254,2.4365,2.4001,2.3908,2.4295,3.8665,3.6104,2.4236,2.4359,2.4305,2.5432,2.4196,2.4399,2.4215,2.4022,2.4045,2.4036,2.539997
Best New American Voices 2003,2.3006,2.426,1.5325,1.5284,1.5536,1.5198,1.5249,1.5309,1.8912,2.2131,1.5205,1.5,1.5132,1.5323,1.5148,1.507,1.5198,1.6137,1.5478,1.7226,1.5417,1.5202,1.5213,1.6265,1.5376,1.5243,1.504,1.6376,1.6005,1.7607,1.642903
Jackie by Josie: A Novel,2.9413,2.9417,3.8238,2.9396,2.9301,2.9085,2.9135,2.9052,4.4473,3.1137,2.9273,2.9663,2.9066,3.4906,2.9698,2.9594,3.1225,3.0356,2.9362,2.9089,2.9245,2.9324,2.9346,3.6502,3.1142,2.9224,2.9613,2.9256,3.1135,2.9341,3.083357
Majorca: Culture and Life,2.5049,2.4921,2.4762,2.9991,2.5219,2.4876,2.4991,2.4915,2.494,5.2007,3.4707,2.4747,2.4782,2.4891,2.5903,2.5006,2.4755,2.4818,2.4771,2.4861,4.0982,2.8553,2.4765,2.4873,2.4885,2.6001,2.527,2.4847,2.473,2.4859,2.702257
The Universe of Galaxies,5.603,6.0713,4.8932,4.1896,4.14,5.9185,4.2241,4.1238,4.2641,4.1643,4.1251,4.1234,4.4015,4.1059,4.1069,4.1449,4.6005,4.1077,4.122,4.3845,5.0176,4.2344,4.1567,4.5723,4.184,4.156,4.1575,5.7347,5.0042,4.4673,4.516633
Healing Benefits of Garlic,3.4462,3.4277,3.4166,3.4495,3.434,3.4418,3.4194,4.0033,5.3897,3.4082,3.4329,3.6345,3.4521,3.4552,3.4071,3.5445,3.4482,3.4247,3.4182,3.4352,3.6837,3.4399,3.3881,3.4192,3.8524,4.6418,3.4294,4.1188,3.5825,3.4523,3.61657
George Meany And His Times: A Biography,4.3771,5.225,4.4504,4.3977,4.7016,4.3601,4.283,4.2972,5.2375,5.5714,4.3268,4.4778,4.3294,4.3453,4.3195,4.6559,4.3406,4.3421,4.5043,4.3283,4.3373,4.3287,4.5544,4.3324,4.3348,4.4572,4.3114,4.32,4.3001,4.4462,4.48645
American Dreams: Lost & Found,2.7105,2.7077,2.67,3.0104,2.6983,2.6716,2.6844,2.6683,2.6858,3.4663,3.5286,2.7216,2.8315,2.7137,3.0284,2.7189,2.7136,2.6788,2.6776,2.6836,2.9749,2.7415,2.6941,2.681,2.6691,2.6868,2.9781,2.7142,2.6996,2.6825,2.793047
"Love, Love, and Love",2.7278,2.7603,2.7045,2.7118,2.7214,2.7186,2.8779,2.7186,2.7149,2.7378,2.7022,2.7245,2.7725,2.6935,2.6986,2.6994,2.722,2.7895,3.5629,2.7866,2.7201,3.0559,3.4382,3.908,3.0234,2.9827,2.828,3.1479,2.9173,2.9186,2.882847
