Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Till Morning Comes: A Novel,3.7626,3.5022,3.7016,3.9152,3.4098,3.4758,3.5055,3.4808,3.3303,3.683,3.8771,3.4362,3.6694,3.416,3.341,3.4656,3.3767,3.8223,3.3684,3.46,3.3048,3.3116,3.3041,3.3235,3.5462,3.36,3.7626,3.6243,3.9381,3.651,3.537523
"Sleeping Beauty (Margolin, Phillip)",4.0331,3.8379,3.5872,3.6552,3.9432,3.5798,3.7007,3.5873,3.8971,4.2588,9.0878,4.941,5.567,5.7201,6.3335,5.3116,5.9165,5.1324,6.1219,5.2834,5.844,4.4787,3.9918,4.7395,6.4493,6.0975,3.9484,3.8361,3.759,3.7436,4.81278
Ten Rings: My Championship Seasons,5.1428,4.9589,4.8815,4.9166,4.6564,4.817,4.6416,4.7662,5.1088,5.3079,5.9077,5.9068,4.9704,5.0134,4.9689,4.9008,4.9338,4.8487,4.909,4.8168,5.3535,4.8645,4.777,4.9386,4.8635,4.8822,4.7453,4.7056,4.7834,4.7607,4.968277
Hating America: The New World Sport,3.4429,3.8561,3.6931,3.4835,3.8755,3.4886,3.8305,3.297,3.4888,3.2423,3.6339,3.1889,3.1453,3.3824,3.137,3.6285,3.1986,3.2416,3.1989,3.1917,3.3252,3.4168,3.4411,3.1313,3.8078,3.2986,3.2648,4.0148,3.1936,3.4759,3.433833
East of the Mountains,5.4309,5.4377,5.0593,5.1351,5.38,5.062,5.5601,5.6429,5.1205,5.349,5.3751,8.0045,8.7717,9.6322,7.33,7.4454,6.8649,8.3816,7.6228,6.0218,5.5182,7.8691,7.0392,5.4172,5.2743,5.2844,5.2145,5.6794,5.3005,5.2737,6.2166
"The Worst Day of My Life, So Far",3.2772,3.142,3.0184,3.1081,3.1045,2.9822,3.1514,3.033,3.0163,3.0143,3.0024,2.9762,2.9999,3.0361,2.9946,3.0038,3.0023,2.9798,2.9871,2.9859,3.5438,3.2185,2.9056,3.1229,2.9708,3.432,3.0052,2.9969,2.8318,2.8627,3.056857
Chili Dawgs Always Bark at Night,3.7149,3.0523,3.0741,2.9218,3.7483,3.3037,3.1572,3.0755,3.1286,3.6088,3.0971,3.1288,3.0363,3.1372,3.0944,3.1984,3.2412,3.4132,3.0097,3.4604,3.2144,4.6821,4.1011,5.0282,4.245,3.4409,3.1363,3.2533,3.1879,3.2502,3.40471
The White House Connection,6.6541,6.4609,6.9862,6.3886,5.9864,5.9624,6.0382,7.2293,6.2766,6.5715,6.4285,6.1145,6.1051,6.325,6.0728,5.981,6.1349,6.0969,6.0066,5.9317,6.7588,6.2936,6.0414,5.7791,5.8871,5.8823,5.763,6.1636,6.0713,5.8733,6.208823
"Skyhook (Nance, John J)",1.9951,1.4427,1.4194,1.5112,1.5661,1.3793,1.3601,2.1392,1.406,1.3746,1.7455,1.804,1.3356,1.3094,1.4391,1.3996,1.3874,1.3579,1.5677,1.4314,1.3716,1.4276,1.3677,1.602,1.3291,1.3201,1.4802,1.8362,1.5487,1.3808,1.501177
The Looking-Glass Lover: A Novel,3.5054,3.5228,3.1939,3.4571,3.5769,3.3325,3.5559,3.3229,3.554,3.3199,3.5088,3.3592,3.4477,3.4192,3.353,3.4989,3.1882,3.2925,3.4601,3.4216,3.443,3.3383,3.6709,3.3741,3.4743,3.3077,3.4602,3.529,3.3063,3.6622,3.42855
