Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,4.8207,4.0209,3.4399,3.4684,3.2159,3.2962,3.1771,3.0239,3.0476,3.0271,3.0373,3.2263,4.5379,3.0386,3.0105,3.0245,3.4124,3.1261,3.05,3.0373,3.0153,3.3786,3.6795,3.0099,3.0209,3.0302,3.4388,3.0331,3.0331,3.0288,3.290227
Journey Through Heartsongs,4.0021,3.7961,3.7937,3.7788,5.1305,3.8338,4.8421,4.0535,3.9706,3.8467,3.8123,3.7998,3.7968,3.7789,3.9309,3.8367,3.8521,3.8382,4.3001,3.8133,3.7843,3.7794,3.9866,3.797,3.8028,3.7901,4.3806,3.8288,3.7876,3.7988,3.951433
In Search of Melancholy Baby,1.9593,2.4053,1.7417,1.7805,1.7064,1.7108,1.8179,1.7302,1.7251,1.727,1.73,1.7071,1.7189,1.7097,1.6982,1.9142,1.7562,1.7409,1.7232,1.7313,1.7386,1.7324,1.7199,1.72,1.9858,1.723,1.7346,1.7144,1.7103,1.7279,1.774693
The Genesis of Ethics,2.3652,3.2554,3.7041,2.6483,2.7062,2.6832,2.5909,2.4859,2.4873,2.4677,2.4584,2.4749,2.4736,2.7673,2.4722,2.4699,2.4411,2.4674,2.4501,2.5894,2.3376,2.3443,2.3396,2.338,2.3266,2.3454,2.435,2.3888,2.3431,2.3392,2.533203
All over but the Shoutin',2.6241,3.1302,2.7638,2.941,2.6335,2.7303,2.6167,2.6312,2.612,2.632,2.623,2.6168,2.6136,2.622,4.3457,3.4356,2.6361,2.5919,2.6124,2.7576,2.6141,2.6084,2.6113,2.6117,2.6107,2.9246,2.7151,2.7511,2.6853,2.6124,2.763807
Oilers and Sweepers and Other Stories,4.1818,2.9948,2.8703,2.864,2.8488,2.8492,3.0972,2.9876,3.0823,2.8891,2.852,2.8459,2.8414,2.8357,3.211,2.8956,2.8571,2.8523,2.8624,3.1537,2.8712,2.8598,2.8323,2.8656,2.8503,3.2797,2.8647,2.8663,2.8896,2.8692,2.96403
The Emperor's New Mind,2.2402,2.0242,1.998,2.3459,1.9934,2.0027,2.0727,2.0063,2.003,2.0164,1.997,1.9974,2.0096,1.9865,2.1679,1.9959,2.0099,2.0079,2.0036,2.0006,1.9886,2.0058,2.9845,2.4221,2.5445,2.2518,2.1432,2.0435,2.2635,2.2855,2.12707
Touching Fire: Erotic Writings by Women,2.0648,2.0364,2.0184,2.0365,2.0248,2.0326,2.0401,2.0265,2.032,2.2817,2.0552,2.0504,2.0353,2.0211,2.0375,2.0404,2.3677,2.0647,2.0494,2.0508,2.037,2.0206,2.0351,2.0372,2.1929,2.0492,2.0262,2.037,2.0262,2.0464,2.06247
Hill Rat: Blowing the Lid Off Congress,3.4043,3.2169,3.2433,3.2114,3.2068,3.5995,3.2468,3.2506,3.2287,3.6113,3.2068,3.2199,3.2003,3.1984,3.3542,3.2112,3.1979,3.2093,3.2073,4.0954,3.7495,3.2649,3.4921,3.2761,3.3202,3.2549,3.2373,3.254,3.2582,3.4548,3.32941
Personality of the Cat,1.7272,1.7322,1.7111,1.7252,1.7235,1.7117,1.8497,1.7383,1.7135,1.7126,1.7185,1.7226,1.7302,1.7201,1.7137,1.7295,1.8859,1.7293,1.7165,1.721,1.7216,1.7255,1.7066,1.7058,1.7264,2.0061,1.7367,1.7217,1.7185,1.7231,1.74081
