Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,43.0765,42.6017,44.0777,42.228,43.126,43.7531,42.1253,41.6339,41.7014,50.1517,44.6518,43.6554,46.4849,43.4783,44.8939,44.0663,43.9239,45.9482,49.9154,45.3382,47.1658,46.0333,42.6411,42.0966,43.1159,43.3053,43.0946,43.5884,42.1872,44.6461,44.156863
Journey Through Heartsongs,58.9718,62.3622,59.3911,60.6374,61.4517,61.6978,59.7041,59.824,59.0471,59.4204,57.0417,68.6726,61.6478,60.2298,63.4094,60.9799,60.9916,58.1937,59.889,57.4043,68.257,60.774,59.8012,59.7829,58.7678,58.6098,60.7656,57.7607,61.2543,62.4744,60.640503
In Search of Melancholy Baby,27.7364,27.2879,26.5531,26.7118,26.2257,26.6838,27.6003,26.7487,25.4318,25.6321,25.3833,29.2077,26.4215,28.3211,27.0506,33.5156,26.9368,26.7212,26.8823,28.9145,30.7511,27.7172,26.0397,26.203,25.2662,28.2662,25.8405,25.4836,25.5044,26.0403,27.102613
The Genesis of Ethics,46.4831,49.7125,45.8982,56.1554,53.1456,55.8953,44.5897,45.4879,48.3063,44.0059,48.3559,45.361,42.6579,42.8405,43.9409,43.9732,47.1219,46.9385,45.0218,43.8058,45.037,44.4825,43.5079,43.7447,44.4001,45.2898,43.443,42.3197,42.4838,43.4892,45.929833
All over but the Shoutin',27.0009,28.6989,28.328,28.1634,27.3249,28.0912,27.1012,27.6705,30.6507,29.5374,31.669,30.3623,32.0331,30.8115,28.2602,31.1782,28.524,28.3728,31.1521,33.5179,31.4442,31.0173,30.2114,27.1796,27.1776,27.6147,27.0455,30.72,30.9132,28.1627,29.331147
Oilers and Sweepers and Other Stories,51.228,52.0814,55.0883,55.2638,55.7518,54.5817,51.4827,55.6889,54.2882,52.0259,54.4219,53.0853,50.8272,54.0231,51.886,54.3662,51.0146,57.6022,52.9526,63.727,52.8476,52.1332,52.0758,51.4464,51.4714,50.8957,51.6784,50.0865,55.9119,54.6872,53.487363
The Emperor's New Mind,50.484,61.1464,54.0328,59.393,66.6729,55.9287,60.1307,53.417,64.1465,61.6634,53.6939,56.1942,58.0189,51.2745,53.9483,51.4509,59.363,58.53,66.366,57.0308,56.7333,54.8754,55.9013,51.3845,56.8269,50.1974,51.5594,50.662,51.2164,52.2009,56.148113
Touching Fire: Erotic Writings by Women,64.9228,66.754,66.4804,66.3043,85.7333,69.6693,66.5207,68.2448,63.9126,66.2179,67.6059,71.0043,68.4564,79.6726,67.6212,66.0226,67.7477,69.0518,64.4434,66.7272,65.4404,64.7605,67.2298,66.6092,68.2407,68.1935,75.366,82.4057,74.6784,67.0676,69.1035
Hill Rat: Blowing the Lid Off Congress,35.7664,36.3089,37.9057,36.0968,36.0317,41.648,38.9426,35.7775,34.7202,39.4268,36.5128,35.7499,35.2716,35.526,37.2672,36.0739,35.4522,37.3873,40.7966,37.7315,39.628,37.6181,36.5629,36.5566,36.3209,36.7693,36.3913,36.1607,37.2754,39.6846,37.112047
Personality of the Cat,85.2712,86.683,89.5613,89.6544,89.3284,91.3259,91.4484,87.2549,86.9808,90.0377,90.8936,92.1874,99.7347,97.9564,95.1871,97.3798,89.6597,86.4673,86.9926,94.2581,90.1075,86.2253,88.3567,90.1349,88.9363,89.5963,88.2778,86.542,89.0798,87.2707,90.093
