Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,26.7726,25.0638,24.2958,24.862,28.1053,24.9937,24.6264,26.16,25.0618,24.7508,24.687,24.9522,24.395,24.3722,24.6817,26.8272,25.1956,25.0322,24.0767,32.0663,25.3978,24.4333,24.7093,24.2893,26.6,29.2768,24.6156,24.3472,24.2185,26.3896,25.508523
Journey Through Heartsongs,34.3023,32.7637,32.9818,34.0378,36.7069,33.2679,35.2552,32.615,36.4088,33.4506,33.0367,32.8584,34.8916,35.5759,33.7096,33.6449,37.4421,34.5998,32.9085,37.1241,32.8944,37.0937,34.0966,33.6732,33.9828,32.8723,32.6321,32.7283,32.8581,32.9096,34.110757
In Search of Melancholy Baby,15.2236,14.6302,14.6636,14.7207,15.1017,15.0395,14.9651,14.8027,17.383,15.5739,15.0762,15.4092,14.8863,14.5169,15.4364,15.2502,14.6927,14.9473,14.8847,15.1316,14.8652,14.8657,14.7533,14.8947,14.7805,14.6575,14.7362,14.6987,14.8266,14.8368,15.008357
The Genesis of Ethics,24.2291,25.4914,24.8004,26.4388,24.0499,24.7949,24.2587,24.5518,24.6386,24.0572,24.138,24.5884,24.5048,24.6049,26.4476,25.2037,25.3905,24.2605,23.9365,28.1195,26.3174,24.812,25.3126,24.97,24.5071,24.5851,25.3319,24.5054,25.2726,25.5073,24.987553
All over but the Shoutin',16.2041,16.6068,15.6285,15.6581,19.5258,17.096,15.7284,18.1701,17.777,15.9796,15.9558,16.0875,16.5687,15.7433,15.6397,16.028,15.7139,15.7888,15.7087,16.8985,16.0218,17.0783,16.1032,16.6584,18.0976,16.5597,15.8174,15.6742,15.5828,15.6829,16.392787
Oilers and Sweepers and Other Stories,28.8805,29.4894,28.4631,28.4613,30.0641,29.0441,32.9537,29.9726,28.9881,28.575,32.023,35.1757,29.9774,31.4443,28.8442,28.5388,28.8193,31.1878,28.8704,30.4706,29.2331,29.8452,28.5051,33.7103,29.1306,29.4231,32.4809,29.6786,31.1291,28.7046,30.069467
The Emperor's New Mind,27.5675,30.6177,27.8267,27.7421,27.9626,27.8991,28.267,28.0665,29.1344,27.8808,28.8218,28.2931,27.4588,27.7896,27.4848,27.6736,28.2655,27.4859,27.8353,28.9644,27.7903,27.4532,28.946,28.8755,32.0308,27.903,27.583,29.6329,29.1997,29.3271,28.392623
Touching Fire: Erotic Writings by Women,37.2936,37.2213,38.3945,39.6605,37.1792,38.906,39.1963,40.226,41.3116,37.3461,37.2236,37.3779,39.7181,37.243,39.9782,37.3757,38.2363,37.6603,36.9779,36.8289,38.6093,40.3164,37.3434,39.9891,37.6275,37.6183,39.6044,36.8666,39.8801,37.1526,38.345423
Hill Rat: Blowing the Lid Off Congress,20.7618,20.3587,20.3241,20.0019,19.9948,21.1112,20.5273,20.6264,21.1169,20.5868,20.2517,21.091,23.405,19.9116,21.5621,19.9747,20.3066,20.3171,20.7084,20.3821,21.2077,20.278,20.3087,20.5967,20.2857,20.7456,20.1403,20.4677,20.1428,20.1646,20.5886
Personality of the Cat,50.2242,50.4506,50.0476,50.7844,49.9202,51.0369,51.0557,49.9239,49.6466,50.1974,50.2988,51.2738,52.215,54.7008,51.6165,49.4513,53.3724,50.898,53.8489,50.9197,50.1686,52.0454,52.2028,52.5478,50.911,52.5918,53.1819,50.9524,55.7392,49.4935,51.39057
Best New American Voices 2003,21.1403,20.2178,20.3858,20.4311,20.0213,20.0434,22.2847,22.9243,20.4917,21.1542,21.067,20.2566,20.1131,20.0639,20.2177,23.7002,20.1246,20.0493,20.006,24.3064,20.3379,20.2426,22.0674,20.2841,20.4982,22.6565,20.2646,20.4585,23.0746,20.7438,20.987587
Jackie by Josie: A Novel,29.8495,28.245,28.5418,28.8889,32.1257,29.2233,29.1647,29.9731,28.7373,29.3282,28.453,28.865,28.5347,28.8664,29.9159,29.7012,30.9076,28.5903,29.9448,28.7866,28.5639,28.5856,28.252,30.4345,28.7668,29.2773,28.7991,29.9189,28.9625,28.4544,29.221933
Majorca: Culture and Life,38.7036,40.9755,42.2346,38.5814,38.9261,39.0694,39.2273,38.8996,42.3183,39.2501,43.8286,40.7264,43.3352,46.3122,44.1476,40.6146,44.3694,43.3796,41.285,42.1727,47.1564,39.5181,38.2582,38.3055,40.7532,39.215,39.4267,38.7399,38.3724,39.2294,40.911067
