Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,8.6801,7.5307,7.6526,6.41,6.3821,6.4474,6.3774,6.4135,6.3537,6.3374,6.4602,6.2987,6.3723,6.3565,6.3765,6.4037,6.4989,6.6058,6.409,6.5168,6.6467,6.7068,6.5922,6.6429,6.6549,6.4303,6.9583,6.7148,6.5126,6.9334,6.655873
Journey Through Heartsongs,9.4034,8.845,8.6833,8.8328,8.6935,8.8235,8.8521,8.6828,8.5577,8.5798,11.1773,8.5732,8.8005,8.6886,8.7995,8.6781,11.3821,9.7027,9.9336,10.4833,9.1696,8.9778,9.0613,8.6662,8.6499,8.6284,8.6694,8.7053,8.6282,8.5993,9.064273
In Search of Melancholy Baby,4.1353,4.2058,4.0252,4.9892,3.9799,4.0228,4.0735,4.7449,4.6569,3.806,3.8175,3.7981,4.0081,4.2572,4.0155,3.8011,4.4204,4.2463,4.113,4.9207,4.2858,3.8498,3.9056,3.9939,4.3417,4.084,4.2291,3.8479,3.7767,3.845,4.139897
The Genesis of Ethics,6.335,6.437,6.9325,6.4337,6.4469,7.2491,7.4837,7.639,6.4312,6.2685,6.1774,6.2334,6.1897,6.2158,6.2102,6.3729,6.32,6.2229,6.2621,6.2348,6.2608,6.6455,6.431,7.9958,7.2034,6.685,8.8776,6.2929,6.797,7.2047,6.682983
All over but the Shoutin',5.2081,4.8707,4.4824,4.1357,4.1597,4.1461,4.1218,4.1166,4.0805,4.1268,4.358,4.1533,4.1218,4.1701,4.0984,4.1016,4.0992,4.1394,4.1151,4.1055,4.1001,4.1757,4.1281,4.1327,4.1021,4.1859,4.3565,5.2225,5.5944,4.2573,4.305537
Oilers and Sweepers and Other Stories,8.1598,8.5237,9.1604,8.0851,8.2347,9.0041,7.9521,8.0047,7.9624,8.9244,8.3492,8.5452,9.1346,10.4627,8.3416,8.7289,8.6012,8.3615,9.3173,9.2256,8.8049,8.1789,8.8085,7.8539,7.7435,7.8373,9.4891,7.5427,7.911,8.2577,8.51689
The Emperor's New Mind,8.9926,10.7207,7.041,7.0588,7.0981,7.038,7.0848,7.0726,7.0644,7.0612,7.7785,7.0892,7.1886,8.3877,7.221,7.1934,7.2218,9.1101,7.6973,7.0638,7.3671,7.2074,7.7972,8.4439,7.7202,7.0866,7.2336,7.3782,7.1865,8.8061,7.61368
Touching Fire: Erotic Writings by Women,12.1651,11.2721,9.7299,9.9772,9.7355,9.6461,9.6601,9.3351,9.7405,9.3565,9.7905,9.8894,9.6893,13.1716,12.0519,12.0606,12.1556,9.4445,9.8328,10.2312,13.0918,14.3223,10.0664,9.7747,10.255,10.3318,10.3339,10.9715,9.9631,9.5497,10.586523
Hill Rat: Blowing the Lid Off Congress,6.4372,6.3038,5.6976,5.2745,6.0752,7.8968,8.3144,5.3947,5.3711,5.9288,5.3111,5.4921,5.2955,5.3167,5.3796,5.2819,5.3359,5.6554,5.2043,5.2625,9.0799,5.1817,5.5827,6.0613,5.0904,6.4971,5.3749,5.3963,5.2838,5.2857,5.83543
Personality of the Cat,12.6787,12.3814,12.9733,12.4482,12.5214,12.6447,12.3453,13.548,12.6553,12.4349,13.9476,12.6405,12.6058,13.286,12.7149,12.48,13.5783,12.8855,12.5298,12.9015,12.6338,12.6958,12.5821,12.693,12.5194,12.5616,12.7995,12.9698,13.2791,13.0373,12.799083
Best New American Voices 2003,7.0914,5.5658,5.3159,5.2594,5.3535,5.4474,5.0758,5.0709,6.4885,5.0333,5.0129,5.0319,5.0255,5.4139,5.011,5.0533,5.1578,5.0456,5.0205,5.3396,5.0323,5.0349,5.188,5.0416,4.9874,4.9918,4.9952,4.994,5.3434,6.0884,5.283697
Jackie by Josie: A Novel,7.6373,7.6305,7.4778,7.1196,7.2892,7.1229,7.121,7.4818,7.2166,7.5138,7.1618,7.3799,7.2072,8.0092,7.261,7.282,7.4623,7.1874,8.5133,7.129,9.8129,7.1697,7.8874,7.1638,7.3033,9.142,7.193,7.0934,7.4734,7.1805,7.520767
