Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,53.4618,53.3433,57.5767,57.6801,57.7511,54.7355,53.6701,59.1944,55.7636,53.5292,53.6497,53.5594,53.7543,57.8098,53.3009,56.0336,58.798,55.6046,53.7918,55.357,53.6535,60.3142,53.5515,57.2256,53.8619,59.3265,54.2788,53.6634,58.8607,59.2994,55.74668
Journey Through Heartsongs,75.945,77.1093,74.2457,76.5063,77.1056,74.853,72.5177,72.1284,75.9676,74.8743,72.7224,74.695,72.4101,74.8409,77.1245,76.7088,72.1739,72.3104,72.8044,71.9512,76.8191,76.6152,72.2234,76.7025,75.4736,75.1709,75.9208,72.4934,79.2007,72.4437,74.73526
In Search of Melancholy Baby,32.5385,32.4851,32.2416,32.7787,32.3033,32.1728,32.0842,33.1542,32.5491,36.921,32.4746,32.4947,32.5371,33.7024,34.7017,35.3687,35.0029,33.6565,32.4617,33.9858,32.4746,33.9342,35.8078,33.207,32.601,32.0125,32.2191,32.1841,32.0264,33.1928,33.175803
The Genesis of Ethics,53.74,58.4493,58.4742,62.1925,55.7151,57.9337,57.2145,55.0756,54.4733,57.4441,59.3907,54.1419,55.0914,58.4305,54.3971,54.3112,62.3354,58.5762,58.4991,53.6598,53.634,53.7345,54.5284,55.559,57.8966,56.9615,56.5349,57.6423,53.7644,57.6891,56.58301
All over but the Shoutin',34.9887,34.8191,35.0865,35.5404,38.6202,39.1909,39.8201,35.1717,39.567,36.7003,37.8193,35.0107,38.1381,34.5882,34.6993,34.6663,34.6647,34.5627,34.5693,43.053,34.6951,35.0302,36.8337,38.7597,34.7794,35.2106,34.9618,34.797,38.6741,34.8088,36.327563
Oilers and Sweepers and Other Stories,63.4794,63.0446,65.774,63.9463,63.7381,63.3326,63.1962,64.1841,67.7036,66.3567,67.4751,62.9415,66.2117,67.4616,66.8696,65.668,63.1674,63.4526,67.6946,63.5239,63.2055,63.0011,66.7496,62.9673,62.9711,66.8179,67.1667,63.0154,62.9172,65.0118,64.768173
The Emperor's New Mind,62.7495,64.1178,69.4649,65.7151,63.8206,63.8457,66.4391,61.6532,63.3919,65.8324,64.4335,64.8339,65.1638,64.9459,61.0261,61.0672,64.0043,61.343,64.0508,65.0878,67.6984,64.6256,62.4027,62.9534,63.5149,61.6376,61.1169,61.3381,65.5497,61.269,63.836427
Touching Fire: Erotic Writings by Women,81.0012,86.3472,83.4085,81.5798,86.4534,93.4311,88.065,81.6104,81.9628,83.7285,81.6686,85.895,88.6486,88.1389,85.8972,87.1678,82.5252,89.4605,82.7618,82.8884,91.426,86.2222,85.9194,84.3806,82.5099,85.1096,85.883,85.2894,85.5951,86.0273,85.366747
Hill Rat: Blowing the Lid Off Congress,48.082,46.5532,47.1828,47.0398,45.2618,45.4267,45.2159,46.3069,54.974,50.6747,44.5187,45.6162,44.5486,44.3979,47.064,44.2692,44.3648,46.6621,45.6654,45.823,44.6877,44.2151,48.3427,44.8165,48.2399,44.5423,44.5199,44.795,48.1298,44.7817,46.223943
Personality of the Cat,112.6988,117.9997,114.085,116.6104,111.4373,113.6508,113.3728,121.0373,109.4096,114.1336,111.8531,109.7907,114.6126,114.9365,111.6909,111.7019,113.3341,113.0327,116.8771,112.9192,112.154,109.9726,110.6862,112.7278,112.7394,113.9614,110.1642,109.0103,118.5029,112.4793,113.25274
Best New American Voices 2003,47.6532,45.6191,44.3029,46.6233,50.9137,44.2618,46.8881,44.3483,44.1223,44.7134,44.3516,44.517,44.9434,44.612,44.0066,44.6887,46.1401,43.8635,43.9504,44.0532,43.8392,43.9523,44.7098,48.679,48.583,44.4527,46.4889,44.6339,44.4698,45.7107,45.336397
Jackie by Josie: A Novel,64.8747,70.1284,63.8149,62.8043,68.6058,64.72,63.5169,67.1136,63.2024,62.9244,64.2443,65.6356,65.0252,62.9357,64.4114,62.8657,62.6081,71.5802,62.484,66.7092,66.0951,62.6545,67.491,62.8093,68.2619,68.4203,71.3218,62.4127,62.3041,62.9616,65.16457
Majorca: Culture and Life,85.2185,82.2138,81.1976,85.4316,81.1841,86.7806,84.0358,83.9627,85.081,89.3167,82.3152,85.2925,84.7188,86.428,86.7036,82.8581,82.1008,81.0291,81.0505,83.4842,85.9874,82.1313,82.3802,83.2347,85.6714,81.7204,89.3461,81.8095,81.4494,84.3026,83.947873
The Universe of Galaxies,57.7195,58.3538,57.7731,57.5488,61.7668,60.4868,59.148,57.494,59.1592,58.2599,66.9703,58.0189,57.8665,63.9467,59.0185,58.1747,58.018,60.6362,62.5396,65.8086,61.2472,58.1375,61.4505,57.7927,62.3495,58.6645,57.752,58.9153,58.521,57.7969,59.711167
Healing Benefits of Garlic,72.4434,73.2628,76.4954,76.3075,73.6776,72.691,73.9636,72.8808,73.9662,74.3098,78.7763,73.1258,77.5812,76.9565,79.5581,76.3897,75.1329,72.5237,72.2024,80.954,75.8218,73.1645,75.5405,73.0751,73.9326,73.1053,72.1851,72.8108,76.8434,76.1132,74.8597
George Meany And His Times: A Biography,69.9085,65.7965,89.4443,66.399,62.6854,73.9788,70.8015,66.3923,65.8236,66.0132,66.4069,64.8047,68.1831,67.4636,66.0651,67.8074,65.2423,69.7193,68.418,65.9838,63.7053,62.9412,63.6975,66.5806,68.7219,63.3767,62.9401,62.8965,67.286,65.9844,67.18225
American Dreams: Lost & Found,90.1534,90.5152,87.1331,90.5104,87.8013,89.0743,88.3285,88.4384,84.6433,90.6258,84.7388,90.8623,83.9487,83.4169,84.2232,86.7873,83.9075,90.8263,87.744,86.2029,92.6742,89.2475,87.8534,83.7031,88.9598,84.8415,83.3211,83.9036,83.4948,88.0833,87.198797
"Love, Love, and Love",63.0871,60.3558,67.7376,61.6154,63.598,60.5206,64.4405,60.1914,60.9371,62.3501,60.8516,64.5805,71.7104,64.7005,65.5689,60.6493,60.0038,60.4121,60.6342,62.3134,64.5993,61.139,65.1797,63.3695,64.6159,63.9881,60.8613,60.5914,66.8417,61.9309,62.97917
Henry VIII (English Monarchs Series),54.3153,54.1118,54.1965,56.1497,54.4655,54.1601,54.5341,54.1866,58.2253,54.3425,55.3865,55.365,54.558,54.2491,58.2901,54.3376,57.8579,58.3812,54.3223,55.382,57.8717,54.4987,55.6292,55.8883,56.1113,55.2804,54.0586,57.868,54.6949,58.0688,55.559567
The Moral Intelligence of Children,47.6644,51.6569,47.0246,47.6563,47.6264,46.9071,46.9383,48.6148,47.0033,46.9657,48.9112,46.5596,46.5939,47.3989,46.6233,46.5801,48.304,50.8587,49.5686,48.277,48.2699,48.5531,47.8679,46.738,50.5916,50.8019,49.266,51.2332,47.0576,46.9727,48.1695
Cook Healthy: Cook Quick,50.0678,53.5904,49.3041,52.835,53.5358,52.6489,50.2068,52.8275,49.9277,52.9263,49.0403,48.9195,56.5904,53.0511,54.117,53.0182,54.2677,48.9853,49.6153,53.9064,51.0444,49.379,49.2228,49.349,49.1213,53.5497,49.6363,49.5699,48.8724,54.4579,51.452807
Sunset at Rosalie: A Novel,64.2452,68.1815,66.9329,68.5509,64.9404,62.8317,68.7345,62.4622,62.4993,64.3914,67.5819,64.1945,66.1663,62.5671,64.8947,65.7098,73.6532,62.8193,67.5277,64.5082,68.8395,65.27,63.7486,64.8793,63.2647,66.2928,66.461,66.7589,67.4514,63.15,65.650297
Proverbs For The People,84.8885,81.8184,86.2695,84.8417,85.2783,90.013,84.0166,85.888,88.4047,83.0684,85.8099,81.4396,91.716,81.113,85.7849,88.0345,84.7432,91.9663,82.74,85.4621,85.2199,85.1806,83.8109,84.3769,82.0435,85.9792,82.7257,86.0168,90.9055,102.8853,86.081363
Great American Countryside,59.9802,66.6089,65.5926,57.8542,58.0957,62.7101,58.0361,68.0111,57.5242,57.1962,58.6758,59.2462,63.7333,56.7623,55.1938,56.8113,58.4333,58.5874,57.522,58.832,58.5861,56.8814,59.3895,59.0424,61.0515,55.2158,54.8665,55.2027,55.7845,55.1931,58.88734
Rob Whitlock: A Pioneer Boy in Old Ohio,37.4767,34.5854,34.8351,34.3157,34.4961,38.1088,38.5754,34.735,35.1039,38.7426,34.6109,34.4221,34.6839,39.1977,34.6428,34.5849,34.8907,35.1338,34.6123,34.5476,34.866,34.4876,38.1149,36.3981,34.8708,34.31,37.8657,35.2483,34.6231,34.3396,35.58085
British Hospitals (Britain in Pictures),72.2573,77.8088,71.8901,72.4689,71.4725,79.3726,75.4752,73.5815,73.7363,72.582,72.138,72.5286,75.3186,77.5017,81.6479,75.8351,77.4279,75.7021,76.0038,72.0161,76.3767,76.0375,75.961,72.338,78.5078,76.6566,72.4781,76.704,72.4973,71.5846,74.863553
The Practical Stylist,61.4109,66.1383,61.9389,61.0435,61.1252,61.0534,65.6612,61.8085,65.0209,63.1671,62.7935,61.3828,61.8588,64.0813,61.3945,65.9623,65.1044,61.9141,62.2078,61.9414,65.8301,65.0541,66.1888,61.7169,68.4776,61.2019,62.7515,61.0229,61.1322,64.5856,63.16568
Civilization III: Instruction Manual,120.259,122.2297,125.6951,120.9232,119.392,121.5044,117.7015,129.6626,118.478,122.3513,128.1803,121.7121,119.1255,121.8831,128.1378,120.5992,118.2413,120.9638,122.3269,124.9889,125.7688,122.8695,125.5749,126.0654,118.6066,125.2492,121.6487,122.1459,126.3513,126.8404,122.849213
Elvis in the Morning,54.9593,54.4449,56.8586,55.0616,59.3152,55.1958,58.8665,57.2551,54.8105,53.4982,56.8831,56.0677,53.0335,59.4768,53.1441,54.7911,54.742,53.2128,53.0437,57.409,53.2633,53.7522,53.027,63.8073,53.4215,53.575,53.1891,58.7874,52.9831,57.3496,55.5075
Future Space: Beyond Earth,63.1495,69.0048,69.2046,63.7807,63.1745,63.8737,63.2606,67.7297,63.8965,64.9179,63.2648,68.1651,68.4904,66.5329,68.9571,65.2534,71.5444,63.534,63.6394,63.03,64.51,64.0586,67.6491,65.8528,64.0777,67.531,69.9429,67.3111,63.6514,63.9775,65.765537
"The young Jefferson, 1743-1789,",47.2363,49.3297,47.1099,47.919,49.3761,48.4272,47.7632,51.4379,50.6684,50.6557,47.2063,47.0637,51.0436,47.6126,47.5516,48.4965,47.8419,48.1261,54.9514,50.4147,51.4002,60.901,64.4063,49.3561,47.7033,52.0904,57.6259,52.3077,65.4318,60.1796,51.387803
The Quotable Ronald Reagan,60.8342,61.6591,60.534,64.1531,61.6264,68.906,60.5642,60.1695,59.3119,60.8022,67.5785,68.3172,57.8519,58.6385,58.0039,57.8493,57.926,57.8238,58.3821,64.9351,57.772,62.4308,61.8097,61.2936,60.9234,61.8845,58.3575,58.7182,58.1373,61.9427,60.97122
"Rooster crows for day,",75.9803,75.6919,78.5001,71.9705,77.2596,75.8035,72.4558,79.3157,72.6252,76.9244,72.2063,76.9859,77.6694,72.6967,72.1425,76.6365,77.4996,77.2939,72.1508,76.474,77.4496,74.7119,73.8101,75.8552,75.6545,76.9299,76.5091,72.9454,73.0593,74.5828,75.326347
Leadership Is an Art,99.8954,100.5018,104.27,107.3346,106.1675,106.8531,100.1077,100.0892,109.6364,104.4564,103.3577,105.4867,100.2071,99.8394,99.6379,103.1408,103.5063,103.5094,101.8636,101.0989,105.0975,106.7362,101.3342,112.6809,104.1675,103.1924,105.562,101.5265,100.1329,106.7926,103.606087
What's Going On?: Personal Essays,63.4559,71.1103,63.6821,63.4817,66.0345,65.23,63.2422,68.7354,64.221,68.1101,64.5874,63.4298,63.7476,66.9608,67.6417,67.671,66.9836,63.7781,70.2384,63.1128,68.0709,67.638,63.3354,67.2562,66.2802,63.9019,65.1012,64.8604,64.5422,64.3142,65.691833
Creating an Inclusive School,82.6626,88.0686,86.5954,88.6521,82.3206,82.4635,82.2846,81.2214,83.2577,82.8074,88.3284,82.9532,85.2425,85.4086,87.3612,82.1939,84.9378,85.5394,84.3148,90.546,82.2213,83.6288,86.1512,85.0132,85.9218,83.0816,82.3014,85.4873,89.1442,81.6906,84.726703
North Carolina Ghosts and Legends,55.295,56.206,57.2149,55.8374,62.4478,61.3616,58.5879,57.9957,55.1573,55.1339,59.1874,55.6992,57.307,55.0827,63.7539,59.2389,59.5978,59.7293,56.3209,56.6859,58.5007,59.6529,56.6397,55.2619,57.5864,57.6279,55.3013,57.1348,57.1165,58.5701,57.707757
Understanding Thomas Jefferson,134.6275,127.0087,130.0276,130.2431,147.8442,136.9802,131.3374,133.9971,144.9187,148.5207,141.9102,148.8857,131.3547,145.394,146.8178,137.9111,131.8902,145.8168,131.522,136.4102,133.3856,130.9559,131.1661,134.0112,131.1801,126.954,128.1056,127.7631,129.6316,133.0839,135.655167
Molecular Cell Biology,95.0918,99.0682,94.1209,94.6644,90.8459,93.648,92.3162,90.0949,93.3777,93.6495,91.2553,97.5089,90.593,93.9717,93.7985,96.3972,99.2967,100.8145,90.2109,102.5875,96.7141,95.6574,92.8605,95.5423,94.578,95.6492,91.9213,91.69,96.3256,91.0417,94.509727
Joshua: A Parable for Today,74.257,76.1299,72.2476,81.9294,74.701,72.1252,75.6948,84.6887,75.6817,76.8555,76.2719,75.812,78.1748,75.191,78.1051,72.6514,75.7394,76.2107,73.6627,75.9921,72.979,73.1996,72.4193,71.7908,71.936,75.3243,76.4512,76.2785,76.394,72.3946,75.376307
Things Not Seen and Other Stories,63.7957,63.3067,71.4987,63.1847,63.9435,63.1096,72.6524,64.2573,66.5264,63.7345,67.2449,66.9662,63.3253,67.0447,63.6576,68.1163,68.8225,64.6556,64.0624,67.0339,67.5974,67.3501,70.7858,65.1868,63.2654,63.4059,64.8618,64.2571,63.8376,67.3287,65.827183
The Spiritual Life of Children,66.458,68.3701,68.6333,63.2798,62.6715,65.106,62.7577,64.5607,62.0522,65.9228,65.7081,64.6499,61.4771,60.9265,60.9392,66.867,65.0499,61.345,61.3028,64.0917,63.2719,64.6284,61.6663,61.8753,60.9631,61.3569,65.1923,61.684,65.4295,66.2617,63.816623
Constancia and Other Stories for Virgins,101.7572,101.0656,103.0221,100.1418,105.2435,100.5173,102.9854,99.4235,109.7938,113.4317,105.9386,101.8475,105.5316,104.2901,99.623,99.5928,99.4795,109.216,105.1042,102.9867,106.2757,106.7765,99.7266,99.8541,108.3971,107.9536,101.38,99.9226,106.375,104.5959,103.741633
May I Have This Dance?,38.5948,39.1345,36.3796,37.8972,36.6342,37.0618,36.0456,35.9668,35.8509,35.8762,36.3854,36.1089,39.2304,36.5717,36.0889,39.9158,39.5384,36.0632,39.8912,41.6634,38.2215,38.1806,46.7099,46.5261,46.0457,43.2724,37.6536,39.6573,36.2942,36.831,38.676373
Grow Greener: Ten Steps to a Richer Life,51.1492,46.627,46.0171,49.6198,50.6327,46.5718,47.5406,46.1228,47.0031,46.1442,47.9591,46.546,45.9967,44.7752,44.3374,44.4941,45.9021,46.0649,46.4549,47.1532,45.3187,43.9833,47.328,46.6074,44.4386,46.7859,47.067,43.8621,43.9627,47.8151,46.476023
The Golden Christmas Tree,50.1497,50.6388,58.4739,52.8037,50.9283,55.8731,55.0688,51.6707,52.9254,50.1782,51.6222,53.5394,50.2103,54.7168,54.722,50.9272,54.0656,55.9093,50.3897,57.7058,50.4956,52.0398,51.8842,51.9017,52.2377,51.0626,51.302,50.9394,51.5427,58.1745,52.803303
The Age of Uncertainty,42.6148,39.3283,39.2105,44.0355,39.6303,41.8671,39.4849,39.129,40.9595,43.735,39.7844,43.5122,39.0824,45.9835,43.785,39.1586,39.2567,43.4232,39.2362,40.5143,39.6126,39.3176,41.8546,48.4441,40.8007,42.3511,43.6895,39.3226,39.3415,40.1155,41.28604
Trailside Guide: Fly Fishing,95.6796,93.3175,90.7655,91.0651,96.0875,93.7033,90.3242,96.392,92.1198,91.3669,90.2054,90.7137,93.5573,93.9572,97.6105,92.5842,91.3784,90.2042,96.0698,93.0757,91.1773,91.9304,90.8481,102.0931,95.0683,90.7699,97.1629,92.9498,90.4789,90.3867,93.10144
I Wish I Had a Red Dress,33.868,32.4698,28.957,29.2854,29.2701,28.8612,30.0609,28.9114,33.1255,28.7444,28.8013,33.0124,31.1514,28.805,31.0946,29.3049,28.7549,32.5366,31.1032,29.5532,28.7141,32.5974,29.469,28.9263,29.1413,29.0908,29.6349,31.5245,28.8734,28.8398,30.149423
The economics of macro issues,61.7237,61.5358,61.5699,62.5802,65.9159,62.542,61.2982,64.6232,65.1447,61.3811,64.3128,63.6701,61.7694,64.959,68.729,66.3801,63.9947,65.0348,61.5362,61.6233,65.2079,65.3309,66.0343,63.8279,63.5984,65.5167,62.2219,71.9813,64.3199,61.6253,63.99962
Family Guide to Natural Medicine,62.644,67.6776,64.7667,67.0346,62.7206,62.5713,67.7952,62.7503,66.5761,66.2871,64.1981,66.0245,66.1207,70.8041,65.4111,64.9669,67.6823,64.9861,66.0949,63.0292,63.0357,67.7323,68.1963,67.7472,66.6586,63.9855,63.796,63.4532,64.5423,63.5518,65.42801
Big Kitchen Instruction Book,35.1193,35.8911,34.6307,34.8743,34.7975,36.3912,34.5321,34.5894,34.9694,34.9712,37.9448,39.4875,35.078,34.7959,35.0094,38.2958,34.8277,38.0676,34.5209,34.753,34.6368,40.3429,36.2362,34.5384,34.4811,42.3403,36.8556,34.6043,38.2176,34.8243,36.02081
"One World, One Heart",36.0436,38.6699,36.8229,35.9772,36.4219,38.9274,39.7007,39.2224,40.6817,40.1629,35.6873,41.6991,39.1896,39.6439,41.6825,39.3737,36.1774,35.826,39.4881,35.9617,36.4727,36.2289,35.8571,35.9402,38.7433,36.1932,38.6305,37.6905,44.5843,37.1763,38.162563
