Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,37.5574,38.1328,37.882,37.8489,40.2763,37.9501,37.6261,37.6889,49.1631,51.8245,38.3281,37.3886,37.6135,37.9953,39.8522,37.5178,39.353,38.5363,38.1209,37.5996,37.7539,37.6412,37.7691,37.1141,40.8068,37.2717,39.9081,38.2119,36.8754,36.8399,38.94825
Journey Through Heartsongs,54.5558,51.2878,51.7784,50.5832,57.5521,53.8822,52.3448,49.5913,50.5856,50.9879,51.0717,52.0083,50.4477,52.4695,50.9337,51.8181,51.1468,52.6081,51.5069,52.4972,52.8604,52.3238,51.2245,50.6765,51.0391,51.7284,53.0382,53.3917,53.5819,53.1867,52.090277
In Search of Melancholy Baby,23.2421,24.4564,23.4759,22.9745,22.8862,23.3575,22.5408,23.0776,22.9169,22.5212,23.1165,23.0613,27.4891,35.6155,34.4295,31.9508,25.5224,24.0902,23.9713,24.1087,23.8734,24.8243,25.252,24.2194,24.9056,25.4573,25.5477,25.6926,25.0815,25.5235,25.172723
The Genesis of Ethics,46.3272,40.888,40.3107,41.0382,44.7771,45.8905,39.5323,39.9653,41.5385,41.6107,38.3521,38.4518,37.8771,37.2931,38.563,38.3401,38.2675,38.1971,37.9788,38.0125,38.4209,37.5708,38.036,37.5393,37.4895,38.6792,37.7059,37.2575,49.3286,41.9719,39.90704
All over but the Shoutin',26.1938,33.2499,26.0512,26.2565,26.2513,26.1827,26.3354,28.2275,30.0509,39.896,29.353,29.472,27.4736,26.6906,30.9776,26.849,28.9103,30.5176,26.2508,27.8412,28.5979,27.6477,26.4547,27.3136,27.5384,28.6266,28.108,26.8443,25.5999,28.5972,28.27864
Oilers and Sweepers and Other Stories,51.7223,50.8607,45.6969,46.4363,48.2059,49.8215,53.0453,46.7466,49.0387,45.0445,45.5665,45.4511,48.5147,44.6482,45.301,49.0609,48.7182,48.07,50.8868,49.3953,47.5422,52.5238,47.5522,47.6375,56.1756,50.7139,48.2951,48.1871,51.3872,50.8104,48.768547
The Emperor's New Mind,44.6831,45.8028,53.2262,49.2703,56.0793,46.107,47.778,45.3487,46.9137,54.1576,48.7325,47.3977,54.9103,58.3053,49.1542,53.514,61.7844,50.0547,49.0824,46.2862,50.6659,49.1034,48.3764,51.1118,53.8179,47.9829,51.9436,54.0863,51.2367,51.0609,50.59914
Touching Fire: Erotic Writings by Women,68.8245,66.1046,64.1856,60.2053,63.9248,58.6954,61.7867,60.9503,66.8946,69.7757,60.9862,64.2552,61.7604,66.7878,65.6494,66.1548,72.5942,63.7889,68.0088,62.427,63.2622,62.8611,64.7481,64.1044,63.1755,66.5711,66.6911,62.5833,63.9391,60.6946,64.413023
Hill Rat: Blowing the Lid Off Congress,31.2737,32.1827,31.9746,34.7128,35.0057,36.3485,32.4245,31.9937,32.0757,31.8582,32.0687,31.9421,31.9521,36.1954,34.4295,32.3468,31.9261,31.2943,31.954,31.9776,31.4424,31.254,33.5457,32.0387,33.3591,34.9656,38.8275,34.0182,35.8559,35.3653,33.220303
Personality of the Cat,84.5679,89.483,83.686,90.8705,85.0314,82.815,81.8965,80.1665,85.3153,78.0206,80.2109,76.933,77.7532,77.9058,77.771,89.7788,85.3589,83.6834,88.8798,84.2736,86.8619,79.405,81.0446,84.6058,86.7472,86.8655,85.7246,84.211,81.0202,83.0724,83.46531
Best New American Voices 2003,34.8626,34.3421,41.0839,36.7323,40.5202,35.3793,37.5168,38.4,35.2366,33.5292,34.4594,32.5087,33.4196,38.4633,39.9765,37.7063,35.475,34.2922,32.5559,32.1258,31.7916,30.9166,32.0406,32.7958,31.4077,33.1956,30.7624,31.3081,30.7585,31.594,34.50522
Jackie by Josie: A Novel,45.435,44.3009,46.3952,49.8162,46.6695,44.8783,44.9132,44.3478,43.9953,44.1476,45.6477,47.0179,44.6388,45.2645,44.4953,46.6541,44.937,44.5431,47.5189,43.8916,44.7927,43.6557,46.1111,45.8108,68.1952,57.2984,46.2489,46.9649,46.9343,46.7206,46.74135
Majorca: Culture and Life,61.2141,63.9114,62.8394,63.9344,61.8418,60.643,57.13,57.7552,57.9728,57.0521,59.1506,57.487,56.5422,57.6783,58.4994,57.8289,57.9598,56.4992,58.9235,58.6113,57.979,57.8834,56.923,57.1043,58.489,60.1478,58.1204,57.5246,58.435,58.1669,58.80826
The Universe of Galaxies,40.8913,41.287,40.9106,41.0277,44.3237,40.7467,41.3103,41.2567,41.1248,40.8906,41.4363,40.8286,41.1803,40.7989,47.9469,42.6029,52.303,50.5966,51.1886,56.7239,52.9983,49.8825,48.2156,49.4535,64.7353,46.1687,45.799,46.8457,50.2144,46.3001,45.999617
