Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,59.8572,64.8825,64.2056,60.0735,59.5882,59.0022,59.538,59.9662,59.1201,63.474,59.703,58.9281,62.6798,63.5753,62.5144,59.5503,63.2574,65.8157,64.2396,59.5323,60.7316,62.8973,65.6009,61.4156,68.5969,59.9798,59.4525,62.8535,65.698,61.5555,61.942833
Journey Through Heartsongs,80.5796,87.5973,83.3363,82.757,80.4093,80.6523,80.3511,79.6121,79.6999,84.1898,87.325,84.6165,85.6606,81.1204,90.938,100.3745,84.7582,81.6394,84.9455,89.9472,84.8102,84.6237,84.4378,86.7781,88.2807,90.6498,91.6198,80.7867,91.9795,104.3305,85.960227
In Search of Melancholy Baby,36.1813,35.964,41.117,40.1539,36.3274,37.9743,37.354,35.6886,40.1538,36.3929,35.9745,36.0787,35.9418,41.191,35.9021,39.8797,36.0923,37.1861,35.7183,35.8059,40.3158,35.8341,36.561,35.8403,35.6644,38.7415,36.2084,38.6783,35.7337,35.6666,37.210723
The Genesis of Ethics,64.1434,61.6737,63.6095,59.6458,59.58,60.1227,61.4117,62.2613,62.464,65.364,62.377,59.7589,63.708,64.4238,63.1476,63.3417,59.3092,61.0569,60.0032,60.1277,64.4447,63.677,60.1165,59.5175,60.1666,60.3321,65.5258,59.5959,60.1246,61.6714,61.75674
All over but the Shoutin',46.3499,39.1948,38.6956,38.5812,42.6035,38.4975,41.8881,38.5675,38.4942,38.3788,42.9261,39.0625,41.4179,43.0363,38.8722,38.6754,42.6987,38.9713,39.1848,38.6472,43.6189,38.8868,40.187,40.8327,42.426,42.5504,40.108,41.2549,39.2874,42.1681,40.535457
Oilers and Sweepers and Other Stories,73.2909,70.4409,78.8033,69.9914,69.6978,70.0304,70.6225,74.0948,77.3056,70.7793,69.7792,77.0013,72.0312,73.4497,72.8497,70.3158,69.8914,73.8152,73.5805,74.4526,70.0034,70.025,73.6183,72.9665,70.3505,74.0818,74.5262,76.1326,71.0436,71.2614,72.541093
The Emperor's New Mind,67.5259,68.7083,68.6054,68.8954,67.8847,73.3789,71.6366,67.7212,67.5601,76.5585,67.804,67.5878,67.2738,67.3038,70.7123,72.521,70.5697,70.516,72.6428,67.8522,72.288,68.0411,69.8308,70.82,67.6563,70.0703,73.2395,67.7426,69.7292,67.2351,69.66371
Touching Fire: Erotic Writings by Women,90.732,92.6329,92.4565,92.3105,91.655,91.6184,91.1835,95.261,93.5179,92.3504,90.6133,93.4335,89.9178,90.0108,90.1258,89.918,89.9183,97.6782,94.9555,92.7201,91.5077,98.0284,90.4381,97.0842,93.2443,93.5673,95.903,90.099,90.4656,90.8298,92.47256
Hill Rat: Blowing the Lid Off Congress,48.8029,56.7304,51.8018,52.8819,49.4823,49.0319,55.6004,48.9364,52.9532,49.4097,49.9471,54.9999,52.4345,49.3303,49.4828,51.2757,49.5078,55.8585,50.2977,48.7265,52.9397,50.9368,51.0437,50.4761,48.7914,48.7207,49.005,51.4848,48.7563,52.9357,51.086063
Personality of the Cat,127.6893,122.2285,123.7388,129.9158,128.0364,124.2664,127.0287,125.4052,129.2152,122.9015,130.9406,128.1312,127.0372,132.9568,126.0514,127.2404,126.9519,127.182,124.0475,132.5653,140.4821,124.893,129.0014,125.5321,124.8061,123.3383,127.593,121.1045,125.1278,126.2097,127.053937
