Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,43.5071,43.274,44.4199,43.3967,43.3929,42.8219,43.1574,42.1748,42.4755,42.6529,41.2923,42.4888,42.2865,42.7759,43.208,42.473,42.5197,42.7833,43.0075,43.5091,43.1206,44.9508,45.0357,43.6655,44.4436,44.7975,44.7778,44.8216,44.8458,44.651,43.424237
Journey Through Heartsongs,35.0285,35.8101,41.2041,41.0976,33.8354,40.3054,41.4355,41.346,41.2069,41.3471,41.2112,41.5382,41.5921,41.7753,41.6513,41.4905,41.0602,38.4933,41.5026,41.2716,41.4085,41.2745,41.4367,41.5084,41.3266,41.2756,41.3933,41.4682,41.6182,41.365,40.609263
In Search of Melancholy Baby,42.8123,43.0886,27.5264,27.6532,24.3852,32.3171,30.0045,24.5709,33.0098,42.2132,42.314,42.5057,42.4104,42.7579,42.2066,42.2573,42.4381,42.2367,42.2922,42.2276,42.4499,42.8081,42.7233,42.7134,42.7445,42.4974,34.1897,24.3927,41.302,42.4877,38.31788
The Genesis of Ethics,43.8008,44.2924,41.2669,27.6512,24.8344,24.8594,24.6718,24.6315,24.6167,24.5683,24.6351,24.7118,24.7479,24.585,24.5429,24.6203,24.597,24.8607,24.811,24.9075,24.7251,24.6573,24.6234,24.6414,24.7334,24.6561,40.1733,40.9297,41.2795,41.2467,28.79595
All over but the Shoutin',39.2095,26.6022,26.1946,26.2295,26.1989,26.0562,26.1124,26.3761,26.3211,26.1716,26.2011,26.2803,26.2668,26.0448,26.0663,26.0784,26.0586,26.2888,25.9353,26.0069,25.9616,26.0108,25.9444,26.002,26.001,26.0269,25.9621,26.0303,26.0004,25.9837,26.554087
Oilers and Sweepers and Other Stories,25.061,23.4482,23.4038,23.6302,23.4107,23.3114,23.3633,23.2864,23.4176,23.3381,23.2543,23.3121,23.2374,23.3043,23.2228,23.3349,23.2579,23.3338,23.2242,23.2639,23.2009,23.2522,23.2494,23.2496,23.2532,23.2308,23.4002,23.3123,23.2339,23.1902,23.3663
The Emperor's New Mind,25.947,25.9126,25.8999,25.9547,26.2041,25.9577,26.0612,26.1807,26.0134,25.9496,25.9117,25.9857,25.9973,25.934,25.9784,25.8855,25.9632,26.0156,26.0464,25.9936,26.0429,26.1727,25.9091,25.9227,25.9435,25.9908,26.1339,26.3399,26.2551,26.3191,26.0274
Touching Fire: Erotic Writings by Women,25.2748,25.9924,25.1328,25.0083,24.9907,25.1276,25.0193,30.9315,40.8204,40.9712,41.1524,41.1699,41.8277,32.5678,25.2598,25.0625,24.8678,24.8423,24.7562,24.7817,24.9898,25.4008,24.8807,24.811,24.8642,24.8447,24.876,24.7031,24.6605,24.5777,28.138853
Hill Rat: Blowing the Lid Off Congress,26.7723,26.5471,26.6059,26.4729,26.5946,26.5815,26.5385,26.6718,26.6204,27.0792,26.5676,26.5513,26.5784,26.53,26.4877,26.5587,26.5147,26.5888,26.5755,26.5394,26.589,26.5775,26.5158,26.5533,26.636,26.5057,26.569,26.5045,26.5568,26.8394,26.59411
Personality of the Cat,24.5049,24.4688,24.4403,24.5262,24.4494,24.4966,24.3627,24.4843,24.4193,24.4536,24.7192,24.5427,24.4857,24.4711,24.6301,24.4741,24.4269,24.5053,24.4448,24.5143,24.5592,24.6399,24.6022,24.6108,24.6512,24.6016,28.1811,28.004,26.2912,26.4319,24.87978
