Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,16.0203,15.8744,16.0632,16.0452,16.4867,11.5976,9.6516,9.541,9.5519,9.5041,9.5666,9.5176,9.4397,9.6563,9.4606,9.5382,9.5194,9.5218,9.6757,9.4728,9.4962,9.5066,9.4453,9.5061,9.4467,9.6741,9.5183,9.4701,9.5323,9.4777,10.692603
Journey Through Heartsongs,9.1399,9.0357,8.9898,8.969,8.9159,9.0009,8.956,8.9655,8.9772,8.8832,9.044,8.9146,8.9435,8.8866,8.9532,8.8924,8.9409,8.9516,8.8949,9.0872,8.9197,8.9401,8.8783,9.086,8.9727,8.9345,9.0289,9.0077,8.9689,9.6259,8.990157
In Search of Melancholy Baby,9.5045,9.7063,9.1772,9.1389,9.1304,9.0972,9.0572,9.1163,9.0957,9.0209,9.0676,9.0317,9.059,9.0146,9.1845,9.1016,9.0358,9.0721,9.0294,9.0628,9.0541,9.0991,9.2264,9.0872,9.0917,9.053,9.1104,9.0458,9.0847,9.1347,9.123027
The Genesis of Ethics,8.902,8.7376,8.9527,8.8148,8.7382,8.906,11.0615,9.7213,10.0717,11.6579,9.3878,9.1962,9.3138,9.386,15.4481,9.3788,9.8036,9.2654,9.5284,9.8225,9.1672,9.1756,10.3425,9.2017,9.3457,9.0198,9.0877,9.1439,9.16,9.235,9.632447
All over but the Shoutin',10.7057,9.7997,9.4224,9.3193,9.2797,9.2784,9.3822,9.2663,9.3056,9.2295,9.2701,9.2667,9.2235,9.3219,9.2145,9.2669,9.2327,9.3667,9.3201,9.2473,9.2751,9.2282,9.4775,9.4355,9.4419,9.7149,9.5281,9.6136,9.4625,9.5652,9.41539
Oilers and Sweepers and Other Stories,12.7606,9.3287,9.5899,9.5734,11.7914,9.6867,9.2035,9.4667,9.3842,9.3511,9.3335,9.1223,9.4126,9.1325,9.1444,9.6585,9.7486,9.8448,9.4656,9.3918,9.4513,9.343,9.5589,9.2229,9.272,9.4699,9.3937,9.2521,9.4268,10.3444,9.637527
The Emperor's New Mind,9.9224,10.1055,10.0488,9.7592,9.9826,10.4342,11.8313,10.1278,9.7435,9.866,10.3614,10.0685,9.767,9.398,9.5856,13.2219,13.2465,11.0374,10.0461,10.0757,9.9472,9.7105,9.7719,9.7924,10.3228,10.2563,10.4035,9.8266,11.7873,9.8232,10.34237
Touching Fire: Erotic Writings by Women,9.6256,9.6336,9.6571,9.3894,9.339,9.2399,9.2996,9.3588,9.277,9.3217,9.3185,9.402,9.3749,9.2951,9.3272,9.245,9.3177,9.2709,9.371,9.3274,9.276,9.2943,9.2678,9.3738,9.3227,9.4618,9.7828,9.7891,10.0941,9.6871,9.424697
Hill Rat: Blowing the Lid Off Congress,10.0155,9.5466,8.7898,9.9613,9.932,9.7243,9.7085,9.8485,9.9514,9.5972,9.5878,9.7531,9.6862,9.7102,9.7879,9.6006,10.1125,9.4846,9.3834,9.4201,9.5614,13.2318,15.7229,15.7612,15.712,15.7696,13.6661,9.7655,9.675,9.6556,10.73742
Personality of the Cat,9.0322,9.0369,8.9378,8.9161,8.8771,8.869,8.8947,9.2753,8.9101,8.7192,8.7487,8.6994,9.0505,8.7529,8.7331,8.7393,8.7278,8.7383,8.8235,8.7653,8.7352,8.757,8.7388,8.9899,8.7502,8.7758,8.7678,8.7768,9.8906,8.8858,8.87717
Best New American Voices 2003,9.0098,9.0864,9.0634,8.9437,9.1017,8.9463,10.1663,9.6201,9.1219,9.1328,9.0809,9.1116,9.1038,9.0891,9.3439,9.1053,9.0934,9.0817,9.0959,9.1304,9.1524,9.1123,9.0391,10.5738,9.1278,9.1896,9.1264,9.2619,9.1618,9.06,9.207783
Jackie by Josie: A Novel,8.9259,8.8817,8.9553,8.8269,8.9493,8.8157,8.8761,8.9884,8.8289,8.8797,8.7977,8.8642,8.8172,8.8411,8.8279,8.85,8.857,8.8279,8.8186,8.8315,8.8593,8.8037,8.7948,8.8399,9.1797,8.7948,8.8064,8.8329,11.3453,9.1147,8.954417
Majorca: Culture and Life,9.0967,8.9928,8.8992,9.0084,8.8833,8.9574,8.8697,8.9072,8.8629,8.9223,8.919,8.8599,9.5442,8.8907,8.9153,8.8603,9.0396,8.9125,8.9682,8.9046,8.9133,8.8635,8.9134,8.8548,9.1624,8.9622,8.8485,8.921,8.8686,8.933,8.948497
The Universe of Galaxies,8.9594,8.951,8.8585,9.8095,9.4028,8.9819,9.0394,8.9593,8.8927,8.925,8.8592,9.1645,8.8785,8.9261,8.8866,8.9386,8.925,8.9031,8.9323,8.8948,8.9276,8.8859,8.9491,8.8706,9.0991,8.9399,8.8819,8.9134,8.8481,8.8997,8.976783
Healing Benefits of Garlic,9.1154,9.2427,9.0851,9.2337,9.0862,9.2384,9.995,9.2809,9.7133,9.2125,9.2057,9.1929,9.1372,9.2173,9.1421,9.1978,9.1294,9.1463,9.0888,9.1486,9.233,9.0938,9.2642,9.0854,9.128,9.1542,9.0762,9.1388,9.0913,9.1357,9.206997
George Meany And His Times: A Biography,9.66,10.4251,9.5465,8.998,9.3409,9.3205,9.2698,9.3142,9.2389,9.3109,9.2632,9.4014,9.3166,9.2487,9.2794,9.2368,9.3363,9.2906,9.2528,9.297,9.2419,9.2821,9.2846,9.4103,9.2951,9.2271,9.2817,9.2209,9.2741,9.2811,9.338217
American Dreams: Lost & Found,8.648,8.4895,8.6613,8.4741,8.6476,8.6077,8.5188,8.5994,8.5636,8.7586,8.7065,9.115,8.6195,8.65,8.6175,8.7579,8.6463,8.6095,8.5474,8.5992,8.5393,8.6565,8.5992,8.6328,8.7079,8.6879,8.5694,8.6023,8.5516,8.584,8.632277
"Love, Love, and Love",8.4683,8.6007,8.4299,8.5894,8.4296,9.5124,8.6448,9.2969,8.5773,8.5244,8.4867,8.5434,8.4799,8.5747,8.4683,8.5305,8.4724,8.5108,8.5131,8.4746,8.5298,8.4732,8.5229,8.4646,8.6368,8.4629,8.6623,8.4834,8.5087,8.5111,8.57946
Henry VIII (English Monarchs Series),9.2606,9.0734,9.2027,9.0436,9.2128,9.2112,8.7064,9.3279,9.1413,9.6609,11.3349,15.3218,15.3771,15.3874,15.3094,15.1803,15.2368,15.2267,15.3563,11.2822,9.3555,9.303,9.3356,9.2728,9.3048,9.4153,9.2899,9.3836,9.927,9.2995,11.02469
The Moral Intelligence of Children,9.2542,9.1628,9.1979,9.1276,9.1879,9.1075,9.1641,9.1695,9.1134,9.1644,9.1114,9.1551,9.1376,9.1471,9.1541,9.114,9.1638,9.0987,9.1083,9.0898,9.1103,10.0192,8.5843,9.1453,9.1497,9.1374,9.1022,9.1915,9.1502,9.132,9.155043
