Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,63.0762,62.871,62.5375,63.7812,65.1979,68.5904,66.3946,68.1383,65.1185,68.0476,65.9864,63.6464,63.1852,62.8765,63.5948,61.9413,63.699,61.6623,62.345,62.0272,65.7826,63.3968,64.0919,64.2675,62.3151,67.8795,61.8074,63.0238,61.6067,61.2648,64.005113
Journey Through Heartsongs,86.2109,85.0407,84.277,92.7933,83.571,85.8423,87.7291,89.4483,83.5022,89.7743,85.9459,86.3872,88.5467,85.7055,88.5596,83.8248,91.8353,83.7808,91.3398,98.2277,87.8749,84.7198,84.3725,85.3978,83.1443,85.3889,88.3915,83.3369,89.2181,88.7679,87.0985
In Search of Melancholy Baby,39.7746,39.2226,39.1982,37.3601,37.0867,35.9899,36.1616,36.675,37.1097,43.8947,38.3764,37.4217,43.2045,38.8664,54.879,48.1732,39.4746,39.1804,44.4715,39.3523,38.0251,38.62,42.7758,38.8509,42.83,46.182,38.6882,39.4054,41.8572,42.3554,40.515437
The Genesis of Ethics,66.0454,67.1101,72.8134,71.8568,77.125,74.4155,72.9352,68.8114,64.1248,69.0606,66.0926,65.2133,63.2814,62.5155,64.0789,63.4972,62.8345,64.0964,63.95,61.7383,62.6814,63.1147,62.8861,63.3812,63.117,66.1287,61.8714,62.6868,61.921,62.2375,65.720737
All over but the Shoutin',44.4193,41.8112,40.1901,40.0597,40.6145,39.8709,39.9537,41.6669,43.9917,42.7167,40.7188,53.3169,47.681,45.2158,45.6561,47.651,41.5267,41.7873,46.997,44.8965,43.2451,42.1647,40.6195,44.056,42.4504,44.9212,58.1852,50.9352,44.9064,43.2893,44.183827
Oilers and Sweepers and Other Stories,84.195,79.3401,82.1981,84.9297,76.9052,75.9931,73.7978,74.974,75.0716,73.1191,77.2156,76.9319,78.3321,73.2191,75.8778,74.9556,76.6939,72.4069,79.1193,76.4896,73.1887,74.8056,74.8606,75.4951,74.6067,75.8568,78.6117,74.7766,74.224,82.4699,76.688707
The Emperor's New Mind,83.2178,83.1415,83.6864,77.5374,75.9939,83.473,84.9399,88.5424,79.7586,80.3609,82.8056,77.7542,77.858,98.6173,80.0682,81.7528,81.198,83.8184,80.321,74.2525,79.2105,80.0302,125.5157,83.4752,81.5573,84.5655,93.8473,94.4202,85.0926,89.8546,84.555563
Touching Fire: Erotic Writings by Women,112.9289,110.7287,109.0387,109.2209,115.1406,117.2001,108.0873,117.4037,108.058,111.9837,104.3256,109.8351,107.5758,103.5244,105.5934,102.2294,100.1424,109.9011,107.3343,102.7206,110.1347,103.1249,106.5399,106.6931,108.253,105.6785,103.8579,101.2055,102.4841,103.1094,107.468457
Hill Rat: Blowing the Lid Off Congress,53.6721,55.3579,54.4812,54.7565,53.7425,55.7276,53.5309,53.5329,52.4874,52.1974,53.7416,59.1159,55.1727,52.7389,53.341,52.6572,53.9996,54.3263,53.2591,53.2883,52.5628,52.9751,52.5575,52.4807,52.2827,53.0293,52.4759,59.4636,52.5483,58.2523,53.99184
Personality of the Cat,142.2218,138.013,135.4445,136.9173,138.3485,133.0203,135.027,133.5059,135.0251,134.8813,132.7392,134.7438,131.6882,132.1015,136.1288,131.0832,136.7725,158.48,134.1555,132.841,134.154,140.1963,144.9199,160.1028,134.0155,141.5277,146.5263,137.586,136.9886,135.2277,137.812773
Best New American Voices 2003,57.0032,53.7159,56.1972,54.6472,54.1422,56.0787,59.2428,57.9674,56.2892,55.4547,58.2188,54.985,54.112,52.7106,54.229,52.6087,52.6744,52.2532,58.5309,52.7766,54.1151,53.0695,52.812,53.5511,54.2008,56.559,57.1076,56.1221,53.5416,53.1016,54.933937
Jackie by Josie: A Novel,86.8703,76.0046,89.3884,106.8293,81.319,74.9731,75.1311,74.6682,76.5137,76.3456,76.7151,95.4371,82.5846,83.9473,84.9868,83.5103,82.1877,77.0191,76.6748,76.9082,81.2915,75.6305,81.6678,80.6611,79.2125,76.3562,76.9841,83.362,81.2241,81.8412,81.208177
Majorca: Culture and Life,107.3218,101.9034,101.2854,106.731,103.4072,104.9856,103.9972,106.6397,117.5959,109.2148,109.4607,104.1651,99.0848,105.1753,105.5896,99.1165,109.453,108.1471,100.2099,116.5231,119.6656,106.7402,107.3218,108.1349,108.9447,116.7847,115.2427,106.3912,116.4216,146.409,109.068783
