Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,12.1848,11.0944,11.9241,11.9226,13.4072,11.116,11.1283,11.074,11.0339,11.068,10.6993,10.5792,10.5606,10.5247,10.5955,10.511,10.5019,11.5752,11.0976,10.765,17.6274,10.7171,10.5565,10.4052,11.3439,11.3276,12.0399,11.4042,11.4338,11.3927,11.387053
Journey Through Heartsongs,17.71,16.5721,15.7117,15.574,15.5557,15.593,15.5012,16.9802,16.9234,16.3917,19.6319,17.3837,16.4216,15.6321,15.5525,16.3875,15.7845,16.2552,15.8861,15.2235,14.7994,15.7034,14.2287,14.6163,14.837,14.9345,14.9215,14.8753,14.7546,15.1823,15.85082
In Search of Melancholy Baby,6.3653,6.4803,6.6013,6.1952,6.5454,6.5161,6.5252,6.0543,6.1754,7.318,6.6305,6.2611,6.3555,6.4368,6.4907,6.202,6.5216,6.3055,6.6103,6.0513,6.4505,6.0043,6.3818,5.9682,5.9194,5.929,6.1645,5.955,6.0315,6.0531,6.316637
The Genesis of Ethics,10.9472,10.4069,10.2337,10.709,10.3722,10.7923,10.1442,13.2164,10.2727,10.1133,10.1922,10.1821,10.3758,10.2242,10.4616,10.841,10.8423,11.0267,11.5676,10.4859,10.0466,10.0428,10.2284,10.0833,11.5983,9.9629,10.4223,10.3275,10.4702,10.5748,10.572147
All over but the Shoutin',6.7365,6.6948,6.6254,6.8169,6.8233,6.5769,6.8157,6.9386,6.5588,7.1167,6.5329,6.7804,6.5714,6.616,6.704,6.5651,6.7151,6.7011,6.6717,6.617,6.6259,7.5095,6.6334,6.6243,6.5717,6.6725,6.8137,6.7371,6.7185,6.5986,6.722783
Oilers and Sweepers and Other Stories,13.5834,12.8768,14.396,16.2392,14.0571,12.8395,12.9118,12.5919,12.8289,12.5662,13.77,13.9418,15.2135,13.5973,13.8519,13.2139,13.5365,12.9531,13.7726,14.1857,13.1335,12.7812,12.886,12.4305,12.789,12.5151,12.5291,14.5818,15.8804,13.0842,13.51793
The Emperor's New Mind,12.0721,12.1272,12.0702,14.1588,12.0508,12.2256,11.5664,11.4378,12.1119,12.11,11.9306,12.0169,13.6795,11.7895,11.7193,11.894,11.7796,12.3934,11.5583,11.9001,11.7391,11.7884,11.6083,11.6069,11.9388,11.5965,11.5657,11.941,11.9706,11.9519,12.009973
Touching Fire: Erotic Writings by Women,17.4604,16.9335,16.7536,16.1359,16.2966,16.367,16.3907,16.36,16.3678,17.0708,16.1483,19.5856,16.7679,16.4,18.6199,17.4509,16.8349,16.5396,16.298,16.1464,18.7083,16.6766,16.5973,16.9953,16.6434,16.3026,16.2366,16.6103,16.3463,16.8356,16.829337
Hill Rat: Blowing the Lid Off Congress,8.5523,9.8871,10.7346,8.6944,8.7559,8.5938,8.5568,8.6618,8.89,8.7446,8.8834,9.47,8.8804,8.8098,8.7115,8.9397,11.5437,8.7383,8.8204,9.011,8.7507,9.0505,8.6414,8.9372,8.5571,8.7344,8.5625,8.8669,8.6187,8.7551,8.978467
Personality of the Cat,23.0426,21.8733,21.8943,22.3264,22.0391,21.8454,22.1368,21.7268,21.8207,22.874,21.6572,22.0482,21.827,21.6936,22.1355,21.8778,21.9269,24.1213,23.4529,24.8221,22.3202,21.7034,22.4824,22.6785,21.7183,22.417,21.8814,22.4041,21.8018,22.9479,22.316563
Best New American Voices 2003,8.8842,8.7223,9.123,9.565,8.8054,8.6235,8.5838,10.0801,8.6954,8.6865,8.6796,8.7354,8.6614,8.6894,8.6557,8.764,8.4579,8.7786,8.593,8.6474,9.0715,8.666,9.2269,8.6559,8.9695,8.5844,8.8596,8.7357,8.8475,8.5841,8.82109
Jackie by Josie: A Novel,13.5574,12.3103,12.5004,12.1816,14.3998,13.1695,12.5784,12.3686,12.4103,12.5627,12.4457,12.6794,12.4074,12.4034,12.5886,12.5385,12.6196,12.5055,12.4749,12.6512,12.3597,12.5124,12.3737,12.3772,12.4972,12.4171,12.4915,12.5079,12.5388,12.2841,12.590427
Majorca: Culture and Life,17.4576,16.4963,16.07,16.2667,16.1131,19.9335,16.5483,16.1334,15.9597,16.071,16.0728,16.2163,16.421,16.8507,16.3488,16.4329,16.5572,16.2627,16.2784,16.2692,16.1247,16.3302,16.0805,16.0931,18.6713,15.9957,15.9866,16.0591,16.104,16.51,16.490493
The Universe of Galaxies,12.9442,11.2207,10.8622,11.0952,11.014,11.0063,11.1118,10.997,10.8949,11.2702,11.5279,11.2701,10.9465,10.9505,11.3584,13.469,11.1953,10.9238,10.9864,11.608,11.9352,11.026,11.0981,11.0144,10.8643,11.4682,11.0732,11.0558,11.2657,10.9363,11.279653
Healing Benefits of Garlic,15.0979,14.9988,14.3904,14.8407,14.5176,14.412,14.5884,14.3904,19.0942,16.4395,14.9726,14.5304,14.5519,16.0934,17.7468,17.0017,14.6149,14.8089,16.2829,14.2687,14.5182,14.505,14.4949,14.5275,14.5013,14.3809,14.27,15.1204,14.3007,14.6225,15.096117
George Meany And His Times: A Biography,28.285,16.4168,15.9779,12.5839,12.8863,12.7813,16.0943,12.6299,12.5133,12.9816,12.407,13.0115,12.6808,12.8409,12.4687,12.6656,13.6079,12.7431,12.3859,12.2553,14.7724,12.8313,12.5827,12.5761,12.5843,12.4967,14.0281,13.1339,12.9827,12.6476,13.695093
American Dreams: Lost & Found,16.7667,20.0919,17.5645,17.3025,16.9305,19.4771,16.835,17.5416,23.0727,17.0955,17.0668,17.8339,17.0275,19.8587,17.2735,17.2512,17.1363,19.3889,18.3393,18.4161,17.7109,17.3726,17.1552,16.7368,16.7487,17.0434,17.4674,16.6735,18.999,17.2866,17.84881
"Love, Love, and Love",11.0399,11.0507,11.4276,12.2417,11.4756,10.9943,11.8399,11.9473,11.7607,11.2858,11.1895,11.1305,11.367,11.3039,11.1738,11.0138,11.1463,10.9955,11.1552,10.9062,11.1589,10.949,11.6,11.3083,10.922,11.9041,11.033,10.9925,12.3202,11.0001,11.32111
Henry VIII (English Monarchs Series),11.5736,11.1472,10.7763,11.1058,11.0062,10.8771,10.9446,10.7818,11.0484,11.4225,10.6686,10.6342,10.7134,10.8711,10.9077,11.3004,11.6354,10.7907,10.8199,11.4968,10.9632,10.6381,10.8401,10.7261,10.9731,10.9158,10.734,12.0002,11.0139,10.7963,11.004083
The Moral Intelligence of Children,8.9401,8.7555,9.676,9.7993,8.8838,8.739,8.7102,8.8562,9.9298,12.7929,9.7579,9.0116,8.8203,9.0137,8.8585,9.2482,9.2131,9.2132,8.8781,8.7433,8.8408,8.7086,9.7722,9.7365,9.0036,8.9163,8.9975,8.9574,9.0942,9.0991,9.23223
Cook Healthy: Cook Quick,9.6049,9.7075,9.4961,10.5757,10.1645,9.5588,9.6791,9.5014,9.8701,9.7884,9.7662,9.8247,10.3138,9.6972,9.5583,10.2913,9.5517,9.7677,10.1039,9.9055,9.7506,9.6567,10.3184,9.7618,9.6242,10.3291,9.5412,9.6748,9.8217,9.6505,9.828527
Sunset at Rosalie: A Novel,12.5627,12.4431,12.5853,16.8208,13.883,12.379,12.3773,13.1309,12.3176,12.5795,12.3495,12.4355,12.6218,12.5512,12.2894,12.6776,12.6183,12.5754,13.0136,12.6541,12.5739,12.6124,12.6541,12.467,12.4212,12.8081,12.8323,12.5528,12.5844,12.7437,12.770517
Proverbs For The People,17.4049,16.0775,16.1044,16.1224,16.1299,19.1501,19.088,15.9687,16.2719,15.992,15.9152,16.1307,16.4906,16.0635,16.4415,16.0742,16.7748,18.2224,16.5873,16.2762,16.4251,15.9922,16.2269,16.92,16.2166,16.6235,16.8694,16.7793,16.4402,16.3342,16.603787
Great American Countryside,11.2743,10.9778,11.7256,11.8848,11.4344,11.6865,12.4564,11.657,10.9837,11.3956,11.1093,11.0554,11.0228,10.925,11.0639,11.075,11.03,11.1677,11.1917,11.2711,11.2347,11.2518,13.4084,11.8954,11.8287,11.1884,11.2899,11.3551,11.0138,11.2288,11.402767
Rob Whitlock: A Pioneer Boy in Old Ohio,6.7538,6.7642,6.5646,6.6512,6.8271,7.5988,6.8063,6.6943,6.6565,6.9751,6.8288,6.6613,6.8451,6.7833,7.2156,6.7759,6.8271,6.6446,6.6899,6.9856,7.2485,7.0021,6.7608,6.7392,6.8835,6.7055,6.7811,6.8333,7.1049,7.2479,6.861863
British Hospitals (Britain in Pictures),17.8231,16.3277,14.8628,14.8295,14.8753,14.8578,14.1562,14.1056,19.3446,14.8351,14.5612,14.2869,14.4096,14.8709,14.4149,14.9312,14.9689,14.6193,14.463,14.2428,14.5757,14.346,14.2856,14.4461,14.8217,14.9857,14.9068,14.4208,14.4086,14.6885,14.922397
The Practical Stylist,11.5612,11.6264,13.1461,12.0663,11.5713,11.7496,11.6282,11.604,13.7043,11.7816,12.0783,12.0775,11.6995,11.6895,13.0947,12.9503,13.5551,11.8502,11.7504,11.7393,12.0893,11.6731,11.77,11.503,11.5769,11.5954,14.1807,12.0254,11.7927,11.8174,12.098257
Civilization III: Instruction Manual,24.2546,23.9167,24.6366,25.1249,23.6458,23.9106,25.6634,25.5497,24.1342,26.6798,23.4805,24.5103,24.2969,25.3335,23.7685,24.0538,23.6317,23.8075,23.6287,24.3139,24.0766,23.605,23.8847,24.0958,23.6052,28.398,25.0386,23.7612,23.9263,23.7865,24.417317
Elvis in the Morning,10.6493,10.8389,10.3614,12.3749,10.4426,10.5216,10.3959,10.3303,10.5547,10.7668,10.3514,12.3231,10.6829,10.4928,10.3817,11.49,10.4111,10.2692,10.9079,10.4736,10.4275,10.5749,10.9769,10.3139,11.3912,10.592,10.7279,10.6387,10.6406,10.5773,10.729367
Future Space: Beyond Earth,12.9075,12.9772,12.9729,12.4685,13.7751,15.0373,12.9658,13.0484,13.3005,13.4481,12.6676,12.1791,12.331,12.3672,13.1014,12.6468,12.3947,12.5189,12.404,12.3445,12.5445,12.3121,12.5679,13.7192,12.4627,13.1571,12.6196,14.1251,13.3184,14.4135,12.969887
"The young Jefferson, 1743-1789,",9.4609,9.6815,8.9161,9.9625,9.7522,9.7612,9.4672,8.8112,8.8034,12.0142,9.7418,10.6168,9.2036,8.9662,9.6708,9.1255,8.7789,8.9247,8.833,9.1247,8.8475,9.1548,8.9923,9.8862,9.0881,9.6865,8.8528,9.0252,8.8327,8.9679,9.365013
The Quotable Ronald Reagan,11.1121,10.9181,10.9241,11.1657,10.9337,11.1768,11.3218,11.0375,11.731,11.1427,11.0564,10.9377,11.0624,11.6333,10.8755,10.9292,11.0582,11.1027,11.2106,11.5213,11.2818,10.9776,11.4317,11.3979,11.1922,10.9392,11.1285,11.0302,10.9157,11.0669,11.140417
