Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,107.5708,118.4769,114.0543,116.6318,117.615,108.2968,104.2903,114.9501,115.6038,128.6355,132.2887,107.2484,125.5721,109.9737,116.3324,138.2578,117.8885,109.9372,112.8155,105.4273,110.7647,117.2684,132.5352,107.762,132.7417,119.623,122.6709,115.6336,106.2763,125.1798,117.077417
Journey Through Heartsongs,150.847,149.1166,152.2928,159.6601,155.9714,176.198,148.1669,162.856,158.7858,157.6614,166.4139,156.6336,159.6727,156.6516,158.4261,160.741,146.0398,155.1586,149.0003,156.1797,159.1334,149.3451,147.4748,155.286,148.4884,152.5627,161.6938,164.5068,162.3508,145.6787,156.099793
In Search of Melancholy Baby,61.5208,66.6994,69.1251,60.3033,69.3185,60.3689,69.1816,62.4106,68.1286,72.1278,65.7488,63.2034,72.5089,72.5133,64.9753,64.1183,65.8797,68.3736,64.7489,62.8854,67.3586,73.0627,62.1533,85.6918,88.0825,66.4527,60.001,66.5645,67.6041,70.8329,67.731477
The Genesis of Ethics,112.3911,118.9863,111.3495,108.2436,111.6305,102.3463,137.0644,111.5834,112.0558,117.016,110.55,123.4665,115.6979,133.9745,114.6384,105.9537,116.7371,103.8056,105.6974,123.7806,132.597,107.8714,127.1088,180.3577,136.1302,135.9178,112.1723,102.9311,122.2308,115.289,118.985823
All over but the Shoutin',98.3411,75.0259,80.4172,81.5499,72.2221,73.378,86.4336,88.5657,75.558,78.0362,67.0592,63.3539,72.7424,66.9835,71.4151,63.7879,72.1295,71.7391,77.3228,74.255,77.9684,77.5385,63.9172,70.3869,82.8071,86.0746,74.5066,69.4963,71.8386,85.2758,75.67087
Oilers and Sweepers and Other Stories,125.7528,135.8782,132.373,153.2024,142.3432,139.939,144.4498,130.0314,138.9334,121.3228,131.9218,139.3155,128.2257,130.9358,139.2815,134.0441,132.6903,142.9247,145.3548,144.056,145.6931,161.6282,136.3005,150.2531,130.9971,126.0873,140.0551,132.2925,126.924,135.6917,137.296627
The Emperor's New Mind,143.1376,132.4418,129.3321,131.133,130.0893,138.3261,125.6513,140.7436,131.5858,135.4074,134.5564,130.1718,125.9366,152.2113,125.5625,130.1806,128.4909,125.8134,147.8444,134.8327,127.6094,137.4736,132.7417,128.3002,125.2887,126.0764,131.2104,124.3338,129.1241,129.0438,132.155023
Touching Fire: Erotic Writings by Women,176.2532,185.8141,173.3828,168.7068,200.681,191.5452,178.2126,171.5626,170.718,190.9706,165.3534,179.5321,172.6259,178.7147,169.7969,173.083,171.4354,169.4256,171.6679,160.2346,176.6155,178.4509,180.1159,163.6714,163.8289,164.6006,179.7193,179.0152,178.2614,190.674,175.822317
Hill Rat: Blowing the Lid Off Congress,107.5915,103.4227,93.315,99.6595,104.5699,93.475,93.1447,105.8874,108.911,101.2253,99.7125,108.6642,104.6836,100.9548,103.3724,105.888,102.1041,90.4749,93.2163,88.889,106.2257,95.1651,94.3653,98.6306,91.8867,92.7279,94.9934,91.5791,106.9308,102.0512,99.457253
Personality of the Cat,233.3939,237.3612,238.0654,229.875,240.857,223.9981,226.491,259.5337,222.8937,234.1684,239.1582,230.1505,238.2963,250.8714,235.3332,243.9302,236.2036,236.4713,242.7942,254.3347,260.1711,227.7379,241.4136,236.3051,254.1736,232.956,246.8816,236.1019,238.9811,236.2563,238.83864
Best New American Voices 2003,123.0257,106.8639,136.2424,107.2651,92.1659,95.5129,87.3493,89.0575,97.7329,88.5277,88.6536,90.0218,87.3117,88.515,88.3751,87.6483,99.1523,95.3821,127.316,116.1921,94.794,87.9609,90.0457,94.8908,96.3347,106.2424,116.6275,93.1906,116.1836,108.7554,99.91123
Jackie by Josie: A Novel,130.9863,134.1292,133.7033,134.3634,136.8861,125.4378,137.731,142.7886,136.9726,133.5449,135.977,132.9908,128.5526,131.9122,133.9777,138.0336,135.8579,132.9933,141.3243,134.0859,138.5279,128.2788,135.7871,137.0447,140.4313,130.492,139.642,135.9824,128.4029,133.5624,134.68
Majorca: Culture and Life,167.8132,166.098,170.6418,179.0753,174.5012,176.8501,178.8948,167.0697,178.2077,171.7574,188.538,166.2568,172.2824,186.9689,201.0875,198.1625,179.565,182.378,184.2017,161.6774,172.8361,178.7818,167.9576,177.4074,164.5905,176.0767,175.601,173.2757,168.7668,185.073,176.413133
The Universe of Galaxies,127.0296,126.9993,123.9265,119.8385,118.7968,129.5552,134.2703,124.0688,121.4498,127.6478,123.2601,118.6345,124.3914,118.6187,138.5523,115.1171,131.1571,119.882,131.4835,126.681,115.6119,133.4544,127.6713,137.3688,127.4531,122.4892,119.9057,118.694,123.8895,145.4382,125.77788
Healing Benefits of Garlic,146.4062,162.158,155.6939,159.2052,161.0953,168.6473,171.2646,171.0748,171.7086,162.6937,189.5582,160.1877,161.1814,146.0365,161.6464,171.439,151.3817,154.9024,156.0261,145.8747,150.3515,158.3404,171.4931,150.3228,148.2722,167.3038,167.2739,162.0029,179.513,153.4699,161.217507
George Meany And His Times: A Biography,126.9774,142.4407,135.4171,137.5669,143.5239,135.36,138.2082,136.2886,132.1679,130.0373,133.7666,135.342,146.4764,136.692,136.6942,129.9604,139.0131,128.4246,149.5061,140.6284,140.6181,142.0515,144.1447,137.4761,137.0217,146.7508,135.8556,140.521,137.7379,137.4292,137.80328
