Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,130.2474,141.0817,116.8923,129.8039,156.0821,125.1539,148.8128,121.4496,130.4301,118.2648,108.4955,146.0278,138.0631,116.9904,118.2092,115.7448,137.9728,112.2446,120.9845,117.3036,112.556,129.0441,161.0873,142.7744,125.6859,145.8139,110.3459,130.1376,126.514,112.1695,128.212783
Journey Through Heartsongs,158.496,193.7438,173.1012,144.8343,171.9767,222.2865,166.7476,167.3321,151.2373,160.1213,187.2407,176.6207,180.5994,154.1319,167.0055,159.5578,192.7972,178.8437,162.4133,167.0349,152.1797,156.2379,167.9045,158.2303,161.033,172.0014,167.0816,168.0043,166.3531,161.1847,168.877747
In Search of Melancholy Baby,73.5392,73.4233,65.3128,74.9087,69.199,90.0147,83.7013,75.6328,84.9288,63.4054,64.2783,61.0185,60.2487,67.3605,66.5708,75.1261,74.3107,60.2984,73.077,61.2627,63.0106,76.7747,60.0652,68.8598,73.7002,71.0213,71.3823,82.5706,69.7082,75.4826,71.00644
The Genesis of Ethics,140.1159,120.0445,102.7687,129.3664,118.9981,126.54,117.2283,112.541,123.6913,112.181,121.9563,113.6882,152.1342,124.8247,140.5297,106.7124,142.5461,132.2323,149.2027,129.8708,113.1768,152.0494,120.0696,156.7831,113.7199,137.4714,123.6672,110.3444,121.0171,122.1113,126.25276
All over but the Shoutin',70.9819,71.8045,102.1476,93.779,65.5639,83.0201,101.4963,84.7516,67.9825,75.2476,100.9233,84.0901,73.4312,74.1975,71.218,76.1986,84.6017,66.7642,70.2848,75.1876,75.4065,79.9386,113.1991,98.7514,80.5797,79.1713,78.0022,68.7817,70.2026,65.8214,80.11755
Oilers and Sweepers and Other Stories,134.9563,159.3075,132.3349,142.3332,144.2745,146.1805,137.2312,186.0703,138.0706,197.5801,144.956,133.9241,147.2797,169.7602,167.0528,159.1901,142.3448,143.0742,133.7827,145.1796,147.6086,173.3137,152.7737,162.9167,181.1307,163.3576,182.2036,179.3176,170.3578,163.9765,156.061327
The Emperor's New Mind,159.0444,183.4968,149.4603,139.1658,119.96,140.8077,128.8536,125.2171,144.6571,120.6903,135.1158,125.0884,133.7411,148.8077,143.405,136.698,139.0839,135.6544,140.6853,168.1355,136.1485,151.3439,141.3769,128.6776,135.8986,129.1198,126.9856,133.8111,131.0112,135.1806,138.910733
Touching Fire: Erotic Writings by Women,213.6771,173.3935,220.9643,217.1704,176.1634,190.3097,176.9275,201.7687,212.3525,173.7613,196.9072,158.9034,204.3125,246.7352,182.8872,211.4347,171.9853,161.2772,180.4548,184.2783,193.4313,191.4525,180.6059,184.9332,167.4015,198.3993,200.6321,199.1194,197.7982,187.5426,191.89934
Hill Rat: Blowing the Lid Off Congress,95.0388,99.6957,115.8138,101.5942,89.1158,94.9167,91.6878,120.552,97.9158,112.9175,95.6343,91.9152,97.0038,99.5721,106.9793,93.038,84.0677,102.2309,109.8718,92.9923,86.2752,83.8375,91.7976,107.0801,101.456,99.0952,104.5828,89.7007,93.5432,105.799,98.524027
Personality of the Cat,241.1952,273.5603,276.035,274.6772,298.9888,329.5626,277.9595,287.3662,269.2783,233.9328,276.7251,279.6132,237.554,259.9834,268.0906,248.9809,297.2326,234.8907,291.8457,288.5142,272.0706,274.9959,282.3875,267.1143,256.2938,219.0933,234.5399,287.4566,300.6117,275.4373,270.532907
Best New American Voices 2003,103.9612,97.8061,112.5881,116.0177,105.7225,121.3585,106.1473,123.2711,101.7965,94.4673,84.3491,91.3932,115.3262,103.8187,102.8227,100.1456,107.0337,126.8469,100.8797,91.5748,120.8162,109.5605,120.754,104.6742,127.1037,97.8723,112.9665,96.5571,87.1673,100.3087,106.170247
Jackie by Josie: A Novel,150.8422,149.499,128.2845,129.8364,132.7576,161.6934,151.3182,126.6341,129.1922,138.4109,173.8299,131.5081,131.6501,126.4441,132.8933,137.6811,135.6951,137.2903,127.9033,138.4834,136.6332,127.8249,133.2438,121.3177,141.6682,151.2694,154.3584,152.9374,139.3741,142.0647,139.084633
Majorca: Culture and Life,200.1266,194.8794,167.9245,189.7719,230.2058,221.6726,226.9715,222.9262,224.6548,241.2543,204.2392,198.2399,168.7703,185.7433,195.5747,194.6598,174.7153,191.8338,204.2786,182.8837,182.7551,210.2411,213.0143,200.3087,198.4894,178.3541,205.8364,196.9125,179.9228,185.0044,199.072167
The Universe of Galaxies,154.0889,138.6571,130.3837,125.6826,115.3683,127.9769,152.2611,137.4096,126.5895,133.4847,124.581,121.7844,137.1927,117.1924,129.9825,134.4727,131.6475,119.0713,137.6866,138.0602,140.6997,171.1638,134.7563,121.6073,144.9325,132.2778,151.9897,122.9785,133.5883,135.2542,134.09406
Healing Benefits of Garlic,207.7031,151.6135,156.0151,176.5212,165.7277,170.444,176.3693,139.9667,155.582,173.2988,172.7445,162.176,171.2815,170.7789,167.1131,158.4584,164.4528,162.1059,174.6303,164.2958,177.5259,171.7226,184.6841,150.164,206.1827,175.671,189.8112,182.4912,160.6973,159.8029,170.00105
