Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,43.3474,43.3175,44.8254,44.1018,52.5173,48.6074,45.1904,45.1711,42.7079,43.5764,43.3892,42.6771,43.1355,42.271,43.0285,46.6136,43.3283,43.358,42.66,41.9545,41.9778,49.3719,46.8704,41.7645,43.8276,42.9515,42.0084,42.415,43.8344,44.4338,44.174453
Journey Through Heartsongs,79.0513,58.2263,58.7677,56.7958,58.1989,58.0258,57.2435,58.0063,57.4873,62.3753,58.6854,58.3192,58.0439,57.621,63.1694,58.679,57.46,58.6247,57.5198,57.3196,57.5397,58.1983,59.2355,57.2848,58.5809,57.4907,60.2872,59.4217,58.2759,59.2512,59.17287
In Search of Melancholy Baby,25.4188,25.6978,25.9061,26.3504,26.5385,25.4883,25.6174,24.5633,26.4219,27.6349,26.3733,24.9383,25.3931,26.0998,26.0168,28.0358,26.7014,25.8127,24.8095,30.0699,26.7513,25.9614,26.6892,26.0201,25.9223,25.8829,26.5376,25.3275,25.0984,27.7805,26.195307
The Genesis of Ethics,44.5042,46.2771,43.7196,45.0561,43.8391,45.9555,42.8086,47.8594,44.6419,44.5701,42.6647,41.9702,41.8242,41.3147,43.3236,41.5668,43.0605,41.4477,41.4917,41.459,41.9048,46.7507,42.9074,42.7002,48.4165,41.598,42.3953,41.153,41.7712,46.0652,43.500567
All over but the Shoutin',26.368,26.4521,27.1486,27.8432,27.3427,26.5371,29.2383,26.7056,26.652,26.5637,26.7411,27.0941,26.8563,26.5226,28.3882,26.1952,26.3541,26.0028,30.0022,31.5535,30.6828,27.2808,29.7658,26.5405,26.4624,26.5437,26.6291,26.4938,26.7508,26.661,27.345737
Oilers and Sweepers and Other Stories,51.2357,50.2534,52.4878,49.8203,49.9904,49.2808,49.7581,50.0874,50.3392,49.9494,49.9808,50.553,49.9625,51.0601,54.078,49.1948,49.3284,50.2527,50.1355,50.0129,51.2238,50.2872,49.4272,53.7985,49.2457,49.8562,50.3347,49.2703,50.2447,50.2375,50.389567
The Emperor's New Mind,48.6536,54.5776,49.0245,50.2724,47.2687,48.0062,48.0325,48.7839,48.3059,47.8452,48.8973,47.657,47.9727,47.1783,47.5578,47.6557,47.6897,48.0346,46.9665,47.8045,49.3515,50.0921,47.8555,48.4175,50.322,46.7084,49.3317,47.7361,48.1381,49.682,48.527317
Touching Fire: Erotic Writings by Women,65.3344,64.7491,67.525,65.82,88.8647,67.0912,67.6818,66.7363,70.9045,69.1675,64.308,65.9005,65.3133,67.4301,87.106,67.2686,64.9221,65.0276,64.7597,67.0052,64.7761,67.649,65.5118,64.947,76.0954,65.7893,64.8208,64.3525,67.2739,64.9129,67.968143
Hill Rat: Blowing the Lid Off Congress,37.1528,35.3299,34.5502,34.2264,37.3292,34.5482,34.6507,35.3653,36.0495,34.2728,38.3616,34.76,36.002,35.1463,34.8336,34.8339,38.4143,34.7854,33.9322,37.0002,34.5809,35.3339,35.7451,36.8852,34.606,34.8209,35.9538,34.6146,35.8992,35.0485,35.501087
Personality of the Cat,91.0028,88.825,88.4561,87.7038,94.6312,86.243,91.4577,91.5154,87.3979,88.7799,87.9858,89.1599,90.2976,87.8409,88.457,88.1502,91.2278,91.223,90.8683,87.5195,87.6227,92.9605,93.3996,89.8479,89.1285,87.9103,89.6032,90.5176,90.8111,88.1894,89.624453
Best New American Voices 2003,34.6015,36.8385,34.5243,34.1888,34.2934,35.0723,37.2958,34.6789,34.6732,34.5856,34.7184,34.7042,34.2913,37.6662,35.3123,37.1248,34.9909,34.6635,34.6548,36.9343,35.1196,34.4072,34.2413,34.453,34.2328,34.5661,34.0701,34.4429,34.531,34.8893,35.025543
Jackie by Josie: A Novel,49.633,49.7036,49.411,49.7535,51.8776,50.6384,48.9711,51.3851,49.5335,49.3226,49.9889,58.5906,52.5236,50.1789,51.2997,50.0422,50.6601,49.2665,49.404,49.4107,49.5654,49.3193,49.1102,50.3186,49.0761,49.9961,49.4428,49.1446,52.7992,49.6549,50.33406
Majorca: Culture and Life,67.2646,63.6402,65.8917,65.1167,65.3253,67.4544,65.9496,64.4573,67.8953,64.8002,64.9936,66.9152,65.187,65.0983,65.0272,71.0911,64.577,69.2193,71.2497,74.5847,75.6883,67.8221,71.4237,73.3928,69.4199,76.1396,78.8452,68.9634,68.3754,77.6622,68.782367
The Universe of Galaxies,48.2087,47.9323,46.1193,47.7684,45.8313,48.2291,53.5598,46.1194,52.5092,50.6455,44.5061,44.9431,46.4993,45.1571,44.5416,44.9522,47.7196,47.3141,49.2495,52.3807,47.0004,46.8377,48.8415,49.0081,51.1015,49.9262,48.1272,45.7496,48.272,45.6147,47.822173
