Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,34.0767,31.4917,32.4656,32.2367,33.0409,34.12,34.9769,34.774,31.3182,31.1562,32.2065,32.0894,32.2946,32.3294,31.5822,32.4215,31.7725,31.4669,33.1995,31.5037,31.762,31.7391,31.4294,32.2014,31.4899,33.9976,31.5715,31.1405,30.9198,33.1838,32.331937
Journey Through Heartsongs,42.9037,42.292,42.6711,42.397,43.0216,42.6063,43.166,43.1806,43.4385,43.1083,42.5297,43.0923,42.5981,44.1109,42.1816,42.0453,43.2521,43.6812,48.8051,44.1592,43.4844,43.4928,43.6641,42.9614,44.3863,46.747,43.7432,43.2819,42.5577,43.9476,43.450233
In Search of Melancholy Baby,18.9917,19.0328,18.3584,19.0251,19.574,21.0963,18.4613,18.7958,20.2041,18.3965,18.556,18.198,18.3767,18.5294,18.2686,18.7185,18.6799,18.4962,18.7042,18.736,21.8134,18.3281,18.782,18.9145,21.2075,20.8307,20.6603,18.7456,19.1235,19.0841,19.156307
The Genesis of Ethics,31.2164,31.6199,30.7451,31.1811,30.8983,30.8605,30.6969,33.1302,33.2607,34.9212,32.6277,33.5273,32.235,32.5543,33.4827,31.716,33.1042,31.537,32.6475,30.4134,33.3264,34.7226,33.0912,32.97,34.8363,36.6084,41.3148,35.0724,32.3534,32.6731,32.978133
All over but the Shoutin',21.7551,21.1089,20.8632,20.3412,20.3877,21.3001,20.4755,21.5064,21.5842,24.4212,22.4636,20.6971,21.0797,23.088,21.5617,21.38,20.8942,20.5272,19.8667,22.5304,23.0669,20.6308,25.3795,22.0614,21.1009,25.4906,21.8893,20.7662,20.6661,22.7923,21.722537
Oilers and Sweepers and Other Stories,40.5452,38.8826,40.3475,37.0604,41.6065,37.7384,39.7353,39.0219,42.7559,38.3121,38.7904,47.8661,37.2522,38.4804,42.8979,38.6178,37.5181,38.3973,42.3941,37.7184,37.5706,41.3404,39.1903,37.3808,40.7905,47.5495,38.0129,40.1601,43.7632,42.4074,40.136807
The Emperor's New Mind,34.6287,37.985,37.4107,35.3859,37.5066,34.8667,37.2883,35.2965,36.5049,35.4061,35.6447,35.4534,37.6893,36.76,35.4048,35.8499,34.8277,35.2529,35.4801,36.2949,35.291,35.3072,35.3914,36.0208,35.6395,39.6886,39.0964,38.6366,35.4651,36.5538,36.267583
Touching Fire: Erotic Writings by Women,55.4918,54.5604,51.0581,49.283,48.9525,52.944,48.397,49.8233,48.6007,49.8796,51.0854,50.1737,48.7238,49.1186,49.2652,51.1815,49.4449,48.0528,48.6316,49.6953,48.859,49.1171,49.6749,49.6277,55.4037,51.24,54.9213,48.634,49.5821,49.7249,50.371597
Hill Rat: Blowing the Lid Off Congress,28.0147,27.28,26.1203,25.8754,27.3311,25.9633,26.8537,26.9004,26.3705,28.8602,26.9442,25.8725,25.8472,25.9121,25.8178,25.6375,26.3514,26.1702,26.3818,26.3434,26.1024,25.8977,26.4891,26.0824,27.0259,26.9926,26.7354,25.9629,26.0395,25.9552,26.471027
Personality of the Cat,67.3361,66.8392,66.3587,67.2554,70.6206,68.4931,67.7528,65.3768,68.8111,69.2631,65.5871,65.1965,68.671,65.6153,66.9876,65.571,65.9413,66.0714,65.6989,65.6249,67.6156,65.9797,65.111,66.1529,66.7983,67.9343,65.4024,65.5519,67.7622,67.0811,66.815377
Best New American Voices 2003,25.8682,28.8428,25.8093,26.3446,26.1022,26.0467,27.8796,26.9972,26.5046,26.386,29.7961,26.2447,26.228,28.5348,27.2027,26.703,26.7121,25.7393,26.2982,26.049,26.1808,25.6702,25.6089,26.0838,27.8714,26.2815,26.0974,25.9771,26.3503,25.8236,26.607803
Jackie by Josie: A Novel,37.9674,37.3632,38.212,36.8385,36.9829,38.2842,40.1024,37.774,36.8923,37.9136,36.6862,37.3532,36.7747,37.1307,38.8199,37.1929,37.0829,37.1378,37.045,40.936,38.7068,37.8248,37.0274,37.5332,36.8994,36.6692,36.9324,38.4666,37.3014,37.7972,37.65494
Majorca: Culture and Life,49.5425,50.2698,48.6451,52.281,49.3119,49.6326,58.0216,48.6295,49.8961,71.3985,51.8375,48.0777,48.5035,48.5266,48.5499,48.572,48.3465,48.7835,49.0253,48.7789,49.1562,48.7649,49.5353,48.8502,48.9621,48.4081,55.4657,48.3644,48.5267,48.2677,50.364377
The Universe of Galaxies,33.3344,32.8399,33.1688,34.6559,33.9194,33.5433,33.4334,33.2715,33.274,33.7096,33.9405,33.2865,33.1906,33.8368,33.4561,34.34,34.3667,33.0834,33.4945,36.0007,34.1262,33.3595,32.8119,34.9662,33.4875,32.8301,33.6207,33.0534,32.9608,33.1847,33.618233
Healing Benefits of Garlic,43.1965,43.0415,43.7019,42.9069,43.5983,43.2364,42.9309,42.4875,43.5054,42.9266,46.1005,44.1157,45.2049,43.64,47.4303,43.1452,43.1081,46.9835,42.5682,42.5072,42.974,43.443,43.0737,43.187,44.0705,43.4359,44.4471,43.1082,44.0377,43.7075,43.727337
George Meany And His Times: A Biography,39.3665,37.7047,38.0876,37.3663,37.4357,37.7794,37.8279,38.4906,36.9644,36.7208,41.6777,37.0243,38.4105,40.5188,36.8445,38.4214,37.4143,37.5675,36.8735,37.3949,38.1573,37.6757,38.7279,37.1516,37.4291,37.3997,38.0967,36.8213,37.1204,37.4312,37.863407
American Dreams: Lost & Found,50.5904,50.3883,51.3285,54.0691,54.9203,50.0362,49.6826,52.648,49.913,50.9668,56.8036,54.0262,53.8734,53.903,52.5402,52.191,58.0745,52.7361,61.8444,70.8196,54.4611,53.3395,57.5704,54.3402,55.7152,51.3185,55.0652,52.8982,57.1797,57.378,54.35404
"Love, Love, and Love",52.2777,35.7395,36.6415,36.0696,42.1544,35.9932,38.4327,42.0723,36.7646,36.5166,34.4401,39.3257,33.9342,34.2787,38.177,35.8058,34.3144,34.4555,34.3094,34.4638,34.6294,34.1997,34.162,34.4001,37.183,34.8416,34.702,34.2311,34.5547,34.7544,36.460823
Henry VIII (English Monarchs Series),33.549,34.0158,32.5191,32.8125,35.1205,33.4974,32.6479,32.5953,33.4462,33.4279,31.9912,31.6198,33.7368,32.6314,31.9122,31.8288,34.9751,32.2053,32.6985,32.1285,32.115,34.3568,33.2864,31.976,31.4607,35.1353,31.9564,32.2237,34.6796,35.2706,33.060657
