Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,22.2302,24.6557,20.87,21.0054,20.9403,21.3646,20.9396,21.0846,26.2557,21.172,20.6986,20.9844,20.7109,21.4076,20.9161,20.7272,21.3311,21.5302,21.6335,21.3736,21.0457,21.193,22.338,20.6537,22.4894,21.4341,21.4768,21.5143,21.9406,21.2458,21.57209
Journey Through Heartsongs,36.5944,28.4316,28.9998,30.9225,28.4169,29.1748,32.3001,33.1666,29.8057,30.5678,30.2787,30.5087,28.1797,28.6104,29.3806,28.8583,33.6418,28.6993,28.3541,28.2129,29.3852,29.3464,28.8537,29.7039,29.0859,28.8702,31.1385,30.0601,29.6511,32.5111,30.057027
In Search of Melancholy Baby,14.2446,13.0557,13.8239,12.9736,12.4943,12.7652,12.8023,12.5379,12.2504,12.2836,12.625,12.7395,12.4599,12.6072,12.4216,13.4537,12.5173,13.2195,12.3957,12.3008,12.4521,12.6209,12.3453,12.4493,13.0374,16.7589,13.1019,12.2946,12.4265,12.5661,12.86749
The Genesis of Ethics,20.7258,24.5009,20.9248,20.1866,23.3051,20.2339,24.1071,20.1908,22.9599,21.9613,20.1814,20.1756,20.1021,21.1499,20.4998,21.3047,20.4398,20.5035,20.2694,20.4253,22.2833,21.2234,20.4422,21.012,20.1209,21.3067,20.5582,20.5773,21.1047,20.7495,21.11753
All over but the Shoutin',16.1958,13.5057,13.3596,14.0876,14.0275,13.1901,13.3448,13.0398,13.1103,12.9857,12.9526,13.7289,13.1491,13.0658,13.2664,12.8733,13.0825,13.0083,13.1231,13.3876,13.4123,13.7195,15.0906,13.4583,13.6248,12.985,16.5899,13.1831,15.5914,13.0612,13.64002
Oilers and Sweepers and Other Stories,26.1489,24.9016,25.1103,26.8807,27.3715,24.7716,24.7402,25.1434,24.6032,24.8617,24.6346,25.9435,25.3456,25.2289,25.7192,28.5447,26.0755,25.957,24.5883,24.8767,25.3519,25.7596,25.3534,25.063,24.8827,24.9643,25.027,30.9343,25.3721,24.8966,25.635067
The Emperor's New Mind,22.9811,23.8099,23.1674,23.1842,22.9117,23.6954,22.9238,23.2937,26.4816,25.2653,22.9209,23.5116,27.1761,24.1309,23.0918,24.4538,22.9991,23.5168,23.2839,23.4193,23.3688,23.8054,24.6165,27.3308,23.2463,23.2742,23.0838,23.6475,23.4091,23.9181,23.86396
Touching Fire: Erotic Writings by Women,33.1078,36.5494,32.6604,35.8545,32.7403,32.9828,33.3373,32.2622,32.6402,33.634,32.9334,32.1265,37.195,32.255,32.0745,32.2662,35.0438,32.1564,31.9363,32.0027,36.2557,32.6872,33.3425,32.0169,32.849,33.3159,35.4474,32.9116,31.8754,34.4004,33.362023
Hill Rat: Blowing the Lid Off Congress,17.2985,18.386,17.0968,17.7711,19.5975,17.2224,19.2992,18.7177,18.2959,17.7758,18.709,18.2672,21.7475,19.0327,18.6996,19.6369,20.8615,18.6388,18.6054,18.9266,17.9665,17.6272,17.6953,17.9304,17.9139,17.7776,17.1819,17.3371,19.3493,18.2209,18.452873
Personality of the Cat,46.9742,46.1842,45.9033,51.201,49.611,45.7777,45.6632,49.7726,46.2849,45.6841,45.7424,45.1428,45.2609,45.24,44.7071,49.9922,47.2169,51.3644,56.7703,47.9101,47.3509,43.3823,47.16,45.352,44.7011,46.3243,44.0414,46.0041,43.7107,43.709,46.804637
Best New American Voices 2003,19.8991,17.5404,17.5861,18.0799,22.9479,20.1526,17.3708,18.7842,17.5571,17.1866,17.2377,17.1844,17.0547,17.4636,17.0293,17.1548,17.2708,17.0684,17.0879,17.2834,17.4905,17.1138,21.4496,17.0761,17.3959,20.0103,17.3656,18.3026,18.7627,17.9671,18.062463
Jackie by Josie: A Novel,24.8187,25.998,28.4075,24.6487,24.6055,24.9147,24.6523,27.2718,25.7168,25.2976,27.619,26.2721,24.3757,25.7723,28.2478,28.34,24.6187,28.6896,24.6226,24.4803,31.7758,27.5075,25.2253,25.14,25.4175,25.0625,25.1457,28.884,24.9031,24.702,26.104437
Majorca: Culture and Life,36.4832,31.9707,36.0208,35.1776,33.4389,32.3618,32.2313,36.4363,32.0853,32.9926,32.0276,34.6268,32.2024,32.3344,32.1795,34.9027,38.3133,32.7568,39.0967,33.3164,32.1714,36.9498,32.2537,33.2237,35.7837,32.1343,32.0376,32.6807,35.9811,32.079,33.875003
