Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,3.6842,4.361,4.2701,3.5789,3.6421,2.6212,3.247,4.3393,4.3546,4.4953,4.3431,4.3107,4.1505,4.3178,4.2534,4.4061,5.0972,4.2224,4.6833,3.9097,3.828,3.3356,3.165,4.1272,4.1149,3.754,4.0772,4.2003,4.0322,4.2944,4.040557
Journey Through Heartsongs,5.618,5.0142,4.2234,3.8801,4.2315,4.3589,4.8393,5.1984,4.8577,4.7137,4.2493,5.1582,3.436,5.7559,5.1126,3.7447,3.283,4.2036,4.5485,5.3599,5.2176,3.9956,4.7949,5.2085,4.6743,3.9651,5.1577,4.2597,4.8856,5.0512,4.633237
In Search of Melancholy Baby,2.5199,2.8847,2.1498,2.387,2.5225,2.2534,1.6971,2.6363,2.2492,2.4985,2.4476,1.8115,1.8442,2.5066,2.1998,2.4306,2.2127,1.5546,2.1481,2.1135,2.3662,2.7074,2.5215,2.5932,2.3667,2.5023,2.5311,2.0097,2.8813,2.1329,2.322663
The Genesis of Ethics,2.956,3.0186,3.6345,2.8668,3.0744,3.2677,2.9388,2.3918,2.3908,3.2723,2.9865,2.9873,3.1751,2.4611,2.39,3.1123,3.3322,3.3468,2.7982,3.0983,3.1353,3.0821,3.7129,3.0432,2.4341,3.4236,3.4009,3.0108,2.9708,3.2693,3.03275
All over but the Shoutin',3.5443,3.5353,3.0388,3.4649,3.2186,3.4765,2.9195,3.6577,4.1002,9.2088,3.441,3.4345,3.4551,3.6377,3.28,2.7057,3.3748,4.2674,2.3161,3.4693,3.3142,2.4664,3.3637,3.372,3.5577,3.6226,3.1234,3.3386,3.1381,2.9519,3.526493
Oilers and Sweepers and Other Stories,3.8619,3.6596,3.2748,3.3834,3.4594,3.6025,3.5303,3.6787,3.5396,3.2372,3.1334,3.5433,3.3301,3.4126,3.396,3.5813,3.2789,3.6059,3.6392,3.3893,3.4762,6.6342,3.5247,3.8157,3.7068,3.5887,3.826,3.2713,3.8597,3.7545,3.633173
The Emperor's New Mind,2.0341,2.7723,2.3175,2.646,2.65,1.697,2.4078,2.2359,2.2897,2.0733,5.9551,2.6341,2.887,2.1815,4.0855,2.928,2.4087,2.2312,2.5621,2.5508,2.7693,2.5886,2.7397,2.5765,2.5143,2.7276,2.3031,2.3367,2.5336,6.5624,2.773313
Touching Fire: Erotic Writings by Women,2.7118,2.6053,4.2373,2.7495,2.7848,2.5208,2.5906,2.5388,2.6383,2.8833,2.8859,2.8167,2.9956,2.675,2.5836,2.8322,2.2743,2.7067,2.8765,6.5814,2.8271,2.654,2.7662,3.2396,2.926,2.7627,2.8539,2.7565,3.7294,3.4706,2.98248
Hill Rat: Blowing the Lid Off Congress,3.9281,4.052,4.0977,4.4115,4.1285,4.4202,4.375,4.1277,4.1278,4.243,4.4826,3.8237,3.1136,4.3316,4.0333,3.4569,8.4377,3.4514,4.1727,3.5732,3.9699,3.9968,3.4081,6.8401,4.1991,4.0158,4.3937,3.7384,3.3607,3.8612,4.219067
Personality of the Cat,0.4588,0.429,0.4784,0.4311,0.5554,0.6545,0.483,0.5971,0.637,0.5024,0.7194,0.8448,0.6498,0.7249,0.6605,0.5676,0.4555,0.5485,0.6084,0.627,0.7217,0.5956,0.6025,0.4908,0.5101,0.5675,0.7152,1.0096,0.4645,0.4637,0.592477
Best New American Voices 2003,1.4293,1.1602,1.5919,1.6543,1.3057,1.1344,1.7819,2.1946,1.5248,1.1907,1.7657,1.5376,1.0881,1.2916,1.4237,1.1531,1.1779,1.7986,1.9835,1.8605,1.7021,1.7961,1.3809,1.6663,1.5049,1.704,1.5487,1.664,3.1132,1.6011,1.59098
Jackie by Josie: A Novel,2.5025,2.8848,2.995,3.0681,2.7207,1.9419,1.9072,2.7279,2.8949,3.2745,3.0973,3.035,2.1636,2.0031,2.5865,2.3674,3.0353,2.5404,2.456,2.5679,2.603,2.7065,2.7817,2.739,2.9823,2.9013,3.1072,3.0459,2.978,2.8732,2.71627
Majorca: Culture and Life,2.6493,2.4884,2.5603,2.2224,2.3168,2.2945,2.5779,2.5245,2.3378,2.5402,2.475,2.3257,2.1355,2.5402,2.5516,2.2964,2.5262,2.5384,2.4907,2.3083,2.2359,2.6102,2.3577,2.742,2.5851,2.5549,2.6652,2.6474,1.8278,2.0911,2.433913
The Universe of Galaxies,3.8123,3.8714,3.6959,4.1945,4.3347,4.015,3.9715,3.819,4.2606,4.1626,3.8508,4.0998,3.9768,3.9115,3.9349,3.9363,3.9285,3.9652,4.0973,3.8831,3.7613,4.0501,4.2458,4.2148,4.055,3.9077,3.6692,3.2501,3.3681,3.7729,3.93389
