Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Don't Eat Your Heart Out Cookbook,4.2133,3.4143,3.3896,3.3158,4.4457,3.6035,3.5135,3.5039,3.397,4.0224,7.6139,5.0372,4.3271,4.1047,3.5364,3.2955,3.3006,3.3625,3.2835,3.2293,3.2578,3.4536,3.3188,3.2237,3.2547,3.2272,3.2974,3.338,3.2419,3.2193,3.691403
Journey Through Heartsongs,4.3896,4.2341,4.1051,4.1271,4.3365,4.1192,4.3156,4.4028,6.0776,7.9107,5.1515,4.9567,4.317,5.4247,4.5681,4.4681,4.9487,4.1788,4.131,4.1322,5.3647,4.2805,4.1501,5.3235,4.7096,4.4711,5.3718,4.6465,4.3876,6.059,4.76865
In Search of Melancholy Baby,2.2437,2.2109,2.1315,2.1397,2.0497,2.6325,2.0433,2.3446,3.6955,2.177,2.1114,2.5005,2.347,2.1449,2.2181,2.0338,1.9996,2.3465,2.362,2.158,2.106,2.003,2.2878,2.0963,2.0243,2.4438,2.1425,2.1854,2.029,2.1551,2.245447
The Genesis of Ethics,3.4398,2.9293,2.8497,2.8282,2.673,2.7025,6.8248,2.7274,2.7486,2.9225,4.2564,3.7164,4.2389,4.9304,3.0173,2.6661,2.6104,3.3699,3.0093,2.7262,2.7972,2.7189,2.621,2.5886,2.6002,2.8798,2.9704,2.6267,3.5182,4.2788,3.22623
All over but the Shoutin',3.3309,2.7851,2.8306,2.7697,3.1407,3.4341,2.877,2.7804,2.7742,3.2195,3.1102,2.8448,2.8087,2.8001,2.7944,4.0272,4.3525,2.931,2.891,3.1613,2.952,2.8223,4.8384,4.3126,3.1359,2.8797,3.0559,2.9393,2.9635,2.9946,3.15192
Oilers and Sweepers and Other Stories,3.1962,3.1346,3.3608,3.2862,3.9479,3.385,3.1511,5.3201,3.3702,3.5628,3.3867,3.5892,3.6643,3.7641,3.275,3.4004,3.3819,3.2877,3.3591,3.1712,3.6427,3.1855,3.2419,3.3096,3.2578,4.6155,4.0371,3.3386,3.2739,6.9399,3.6279
The Emperor's New Mind,2.3713,2.3657,2.4333,3.096,2.5763,2.4848,2.2883,2.4588,2.367,3.5703,2.5549,2.4554,2.4361,2.3839,2.4222,4.2474,3.5625,2.3023,2.2889,2.2998,2.3063,2.8274,3.0402,2.388,2.6545,3.026,2.9665,2.452,2.3401,2.4547,2.647363
Touching Fire: Erotic Writings by Women,2.3906,2.3033,2.5707,2.4061,2.3533,2.4062,2.3968,4.702,3.1946,3.5459,2.7395,2.3022,2.3974,2.6365,3.6766,10.835,5.2185,4.8468,3.2524,2.4383,2.2613,2.261,2.2762,2.3733,2.2423,2.3683,2.3107,2.322,2.2634,2.2348,3.050867
Hill Rat: Blowing the Lid Off Congress,4.5789,3.7277,3.6222,3.7773,3.6591,3.5365,3.5449,3.5506,4.421,3.6273,3.5546,3.5748,4.0426,3.5576,3.5325,3.9413,7.4604,3.5369,3.5576,3.7459,4.3434,3.6775,3.7358,3.7527,3.7081,3.6917,3.6781,4.5681,3.8988,3.6864,3.909677
Personality of the Cat,0.5745,0.5791,0.564,0.5631,0.5624,0.7358,0.8702,1.1101,1.4859,1.6154,1.1924,0.9121,0.9765,0.991,0.9812,0.9017,0.8204,0.7489,0.6998,0.6431,0.5913,0.558,0.5387,1.0378,0.9114,1.2358,0.5884,0.6097,0.7893,0.808,0.839867
Best New American Voices 2003,1.4761,1.3835,1.5014,1.3067,1.2964,1.4319,3.0344,2.4618,1.3249,2.2757,2.5214,2.011,5.0326,5.0724,3.7425,2.8265,2.2157,2.6936,2.5052,2.1173,1.6263,1.6297,1.4289,1.6302,1.7102,1.7119,1.7196,1.4308,1.5111,1.3047,2.131147
Jackie by Josie: A Novel,2.4808,2.8599,3.2555,2.6223,2.4507,2.4815,2.6084,3.2962,2.7271,2.6026,2.6335,2.5432,2.7559,2.4897,2.6359,2.6837,2.4869,2.7173,4.039,2.7638,2.702,2.6801,2.5528,3.5891,5.7114,2.5744,2.5931,2.5678,2.5942,2.5831,2.84273
Majorca: Culture and Life,2.7264,2.3713,2.9517,4.1999,2.5345,2.2583,2.4427,2.2234,2.4194,2.3022,2.4309,2.3271,2.23,2.2125,2.288,2.799,2.4113,2.4214,2.3143,2.3541,2.2619,2.2052,3.2212,2.7355,2.2495,2.3261,2.3716,2.2705,2.6614,2.4243,2.498187
The Universe of Galaxies,3.7465,3.8664,3.7363,5.2367,4.5703,4.2146,3.652,3.7229,4.0011,4.6685,4.3443,3.9691,3.9522,4.7193,3.9753,3.6534,3.551,3.8644,3.7862,3.6398,3.5886,3.9831,4.4719,3.8158,9.6182,4.0924,3.5397,3.5776,3.5626,3.5117,4.154397
Healing Benefits of Garlic,2.8604,3.23,3.1746,3.72,4.2143,3.0264,3.2499,2.8359,3.467,3.0571,2.9647,6.7576,2.8861,2.9258,4.5219,4.4837,2.9443,2.96,4.0076,3.2939,4.5306,3.3162,2.9455,3.0654,5.6814,3.6675,2.8599,3.4274,3.117,2.8716,3.535457
George Meany And His Times: A Biography,4.3095,3.5387,3.5221,3.5009,3.6239,3.6127,3.5269,3.8326,4.4176,6.1062,3.8803,3.7904,4.8101,4.1903,3.5585,3.5162,3.8394,3.8002,3.5305,3.7235,4.5239,4.7979,3.6137,3.5194,3.6257,4.0992,4.4286,3.5407,8.5902,3.5245,4.096477
American Dreams: Lost & Found,2.6975,3.0917,2.2289,2.246,2.236,2.2598,2.3123,2.6504,2.2669,2.4161,2.2625,2.2497,2.2499,2.7427,2.6573,2.2615,2.3355,2.28,2.2553,2.2746,2.8929,3.9518,3.4018,2.498,2.2986,3.6693,6.4911,2.2176,2.2574,2.2433,2.663213
"Love, Love, and Love",2.9115,3.3524,5.3219,3.5555,2.84,2.4336,2.5798,4.6031,2.8154,2.3675,2.4194,2.4692,2.3669,2.3825,8.2202,2.3832,3.3924,3.9185,2.9183,3.521,3.9181,7.5041,4.5169,4.1181,4.602,3.0812,2.4468,2.3149,2.373,2.328,3.465847
Henry VIII (English Monarchs Series),4.8888,3.1574,3.1458,3.3747,3.2038,3.1815,3.1141,4.162,3.6036,3.3412,3.8928,4.6372,4.3749,5.4618,4.9799,5.4063,5.4556,4.7679,4.1642,4.0446,3.9894,4.518,5.9363,4.6952,5.8573,8.4723,5.4769,4.2992,6.554,5.7953,4.5984
The Moral Intelligence of Children,6.285,4.3848,5.1349,6.3482,6.2909,6.3142,4.8641,3.7232,3.5447,3.5088,3.549,3.5527,3.5812,3.4975,3.5708,3.4914,4.0434,5.1246,4.8196,4.248,5.1271,3.9199,4.4458,3.8302,3.5626,3.3219,4.6309,3.1446,3.1431,3.1354,4.271283
Cook Healthy: Cook Quick,2.0687,2.1047,2.1976,2.1266,2.8332,2.0517,1.9768,2.8417,2.7076,2.298,2.0564,2.96,1.9777,2.0778,3.1882,2.0286,1.9458,1.9587,1.9074,2.8237,2.0456,2.1257,1.9302,2.8159,2.078,2.259,1.9517,2.0755,2.6567,2.1256,2.27316
