Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
The Velveteen Rabbit,3.5244,3.558,4.2987,3.8191,3.7276,3.5602,4.3981,4.2525,4.8362,3.5486,11.6371,5.0504,3.6632,3.2922,4.3065,5.7313,3.3169,3.5577,3.4412,8.0565,3.6662,3.8334,4.1094,3.4501,3.6512,3.8812,4.6373,4.8864,3.9862,3.9053,4.386103
The President's Mistress,6.8913,5.7098,4.2007,4.7825,4.7988,5.985,4.4869,5.1883,8.7518,4.3756,6.6773,4.5515,6.7485,5.0067,4.3691,4.6816,7.0273,4.2519,3.9181,4.5827,4.1066,4.0032,4.5675,5.5581,4.4933,4.2537,4.6143,4.2771,4.1724,4.8824,5.0638
The French (Kodansha Globe),2.5986,2.9029,3.1723,2.9576,5.7387,2.6756,2.6986,5.4913,3.0396,2.6781,2.8622,3.4588,3.1463,2.5726,2.6386,2.577,2.5773,2.8636,2.9723,2.5156,2.5515,2.6664,2.5012,2.7806,5.1207,2.5015,2.6757,3.1829,2.6387,2.6113,3.045603
An Unpardonable Crime: A Novel,3.1757,4.8105,3.1528,3.2201,2.9862,2.9816,3.563,7.3405,4.3147,5.973,4.7408,3.014,3.2857,3.563,3.5113,3.1296,2.865,2.8614,3.3179,3.5172,3.7605,3.3323,3.129,3.5126,3.0532,3.473,3.1566,5.7965,12.9321,8.9169,4.21289
Montgomery County a Pictorial History,6.2748,4.982,4.1353,4.9802,4.0282,5.7882,4.1204,3.8729,3.9373,4.7837,4.7691,3.908,3.8211,4.7209,4.0018,3.8408,4.2524,5.6593,4.0548,3.7909,4.1752,5.0926,4.336,3.9787,4.5912,4.4481,3.7666,4.1362,3.7428,3.8716,4.39537
"I Love You, Mom: A Collection of Poems",3.043,2.8273,7.9525,3.6716,3.363,2.8784,2.8557,3.2947,3.6219,3.0484,7.017,3.1512,3.1381,3.6435,3.5214,3.7263,2.7048,2.7079,2.7903,3.0881,3.3441,2.7303,3.1693,3.4364,6.5883,2.9329,3.7914,2.7379,2.7133,3.1003,3.552977
The Trials of Mrs. Lincoln,3.6125,3.6655,3.9313,3.5877,4.5015,9.7468,6.7045,7.7169,11.3446,6.9785,7.2275,6.2714,6.5294,6.4041,7.1589,6.6882,6.8393,6.1657,4.765,5.2183,4.9705,6.6048,5.4257,6.0476,4.0143,3.7291,3.7683,3.7609,4.4787,10.8953,5.958427
Grimms' Fairy Tales: Nine Stories,3.7947,3.7111,3.7545,4.2387,3.6741,3.7214,3.6593,4.1168,3.7733,3.9527,4.9814,4.3001,3.9831,3.8909,5.3891,6.6658,3.6864,4.0261,3.7627,3.7062,3.6969,5.6829,5.737,3.5347,4.5598,4.183,4.5874,3.714,6.8024,4.5658,4.32841
Discrete Mathematics,6.876,6.1912,6.7166,7.3157,8.1469,7.6089,5.785,5.4585,5.4238,6.3546,6.4076,6.7386,8.1062,7.1507,6.3815,5.3209,10.8901,5.316,5.5309,5.4789,5.5385,6.2968,5.5491,5.4266,5.5613,5.3957,5.2845,5.2697,5.2561,5.2657,6.268087
"Fast, Fun & Fusible: NoSew Crafting",4.3306,4.061,4.556,4.5166,5.3378,4.5559,4.032,4.1707,3.9236,8.3728,3.8832,3.8554,5.3044,5.9968,4.5466,4.4054,3.9699,4.0205,3.8633,4.0158,3.9252,3.9189,3.8821,5.319,4.1965,7.7705,5.0468,3.9381,3.962,4.8369,4.617143
